location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,37590,48,72.429,1376,5,7.857,965.62,1.233,1.861,35.347,0.128,0.202,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,7380,120,138.429,228,3,4.143,2564.459,41.699,48.102,79.227,1.042,1.44,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,38583,450,489,1370,10,9.714,879.865,10.262,11.151,31.242,0.228,0.222,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,989,0,4.857,53,0,0.143,12800.104,0,62.863,685.951,0,1.849,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,1906,27,33.429,88,2,1.857,57.993,0.822,1.017,2.678,0.061,0.057,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,93,0,0.143,3,0,0,949.677,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,294569,5469,6867.143,5703,66,156.714,6517.622,121.007,151.942,126.184,1.46,3.467,1.1,0,0,0,0,0,0,0,0,10291,957173,21.178,0.228,17406,0.385,0.395,2.5,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,41663,168,179,818,1,3.857,14059.976,56.695,60.407,276.05,0.337,1.302,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,23558,271,308.714,421,25,15.429,923.847,10.628,12.106,16.51,0.98,0.605,0.74,0,0,0,0,0,0,0,0,53774,5297558,207.748,2.109,62878,2.466,0.005,203.7,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,23370,191,191,728,0,1,2594.821,21.207,21.207,80.831,0,0.111,1.41,19,2.11,65,7.217,0,0,0,0,9136,1018490,113.085,1.014,8089,0.898,0.024,42.4,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,34219,112,93,506,0,2.286,3374.929,11.046,9.172,49.905,0,0.225,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.19,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,1315,63,59.571,18,1,0.429,3343.946,160.204,151.486,45.773,2.543,1.09,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,46835,405,403.429,170,0,1.143,27524.37,238.014,237.09,99.907,0,0.672,1.01,0,0,0,0,0,0,0,0,8142,962334,565.552,4.785,9915,5.827,0.041,24.6,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,276549,2024,2707,3657,32,36.857,1679.216,12.29,16.437,22.205,0.194,0.224,0.99,0,0,0,0,0,0,0,0,10018,1354629,8.225,0.061,13050,0.079,0.207,4.8,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,151,1,1.286,7,0,0,525.453,3.48,4.474,24.359,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
