location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,36253,106,108.571,1271,10,12.286,931.275,2.723,2.789,32.65,0.257,0.316,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,4880,117,101.286,144,6,4.429,1695.74,40.656,35.196,50.038,2.085,1.539,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,27973,616,611.714,1163,8,10.857,637.91,14.048,13.95,26.522,0.182,0.248,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,907,10,3.286,52,0,0,11738.821,129.425,42.525,673.008,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,950,18,28.714,41,1,1.714,28.905,0.548,0.874,1.247,0.03,0.052,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,86,4,1.429,3,0,0,878.196,40.846,14.588,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,167416,4890,5234.571,3059,120,98,3704.24,108.196,115.82,67.683,2.655,2.168,1.17,0,0,0,0,0,0,0,0,12590,638423,14.126,0.279,12615,0.279,0.415,2.4,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,37390,73,344.143,711,6,8.714,12617.971,24.635,116.138,239.941,2.025,2.941,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,15303,368,410.714,167,6,5.857,600.12,14.431,16.107,6.549,0.235,0.23,1.26,0,0,0,0,0,0,0,0,51966,3987090,156.357,2.038,64666,2.536,0.006,157.4,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,20558,86,116.429,713,1,0.286,2282.599,9.549,12.927,79.166,0.111,0.032,1.08,16,1.777,79,8.772,0,0,0,0,13308,861206,95.622,1.478,8967,0.996,0.013,77,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,30446,396,365.143,423,6,8.571,3002.808,39.056,36.013,41.719,0.592,0.845,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,382,40,29.714,11,0,0,971.397,101.717,75.561,27.972,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,39482,351,363.714,141,1,1.857,23203.1,206.279,213.751,82.864,0.588,1.091,0.99,0,0,0,0,0,0,0,0,0,798799,469.445,0,10380,6.1,0.035,28.5,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,226225,2772,2681.714,2965,37,42.429,1373.647,16.832,16.283,18.004,0.225,0.258,0.94,0,0,0,0,0,0,0,0,12859,1127380,6.845,0.078,11822,0.072,0.227,4.4,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,110,0,0.571,7,0,0,382.78,0,1.988,24.359,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,67251,119,148.286,538,4,5,7117.019,12.593,15.693,56.935,0.423,0.529,0.84,0,0,0,0,0,0,0,0,6040,1257399,133.068,0.639,8944,0.947,0.017,60.3,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,66428,402,333.429,9822,1,2.429,5731.683,34.686,28.77,847.483,0.086,0.21,1.47,52,4.487,222,19.155,0,0,0,0,14560,1610241,138.938,1.256,14612,1.261,0.023,43.8,50,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
