location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,37710,43,64.286,1382,4,5.143,968.703,1.105,1.651,35.501,0.103,0.132,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,7654,155,139.714,232,2,3.857,2659.671,53.861,48.549,80.617,0.695,1.34,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,39444,419,462.857,1391,12,9.857,899.5,9.555,10.555,31.721,0.274,0.225,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1005,0,6,53,0,0.143,13007.183,0,77.655,685.951,0,1.849,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,1966,31,33,90,2,1.429,59.818,0.943,1.004,2.738,0.061,0.043,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,93,0,0.143,3,0,0,949.677,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,305966,6840,6436.429,6048,234,149.143,6769.792,151.342,142.412,133.818,5.177,3.3,1.11,0,0,0,0,0,0,0,0,16248,986708,21.832,0.36,16419,0.363,0.392,2.6,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,41846,145,179,832,8,4.143,14121.733,48.933,60.407,280.774,2.7,1.398,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,23989,216,266,450,12,14,940.749,8.471,10.431,17.647,0.471,0.549,0.71,0,0,0,0,0,0,0,0,44516,5380613,211.005,1.746,57206,2.243,0.005,215.1,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,23829,295,226.286,729,0,0.857,2645.785,32.754,25.125,80.942,0,0.095,1.39,19,2.11,97,10.77,0,0,0,0,13821,1037888,115.239,1.535,9054,1.005,0.025,40,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,34474,131,106.143,509,1,2,3400.079,12.92,10.469,50.201,0.099,0.197,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.19,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,1424,95,62.143,20,1,0.714,3621.125,241.578,158.025,50.858,2.543,1.816,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,47581,396,396.714,175,2,1.429,27962.785,232.724,233.144,102.845,1.175,0.84,1.01,0,0,0,0,0,0,0,0,9205,981208,576.644,5.41,9871,5.801,0.04,24.9,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,282344,3200,2691.571,3740,46,38.429,1714.403,19.431,16.343,22.709,0.279,0.233,1.02,0,0,0,0,0,0,0,0,14630,1381782,8.39,0.089,12976,0.079,0.207,4.8,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,153,1,1.429,7,0,0,532.413,3.48,4.971,24.359,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,69673,84,95.429,617,4,3.571,7373.334,8.89,10.099,65.296,0.423,0.378,1.06,0,0,0,0,0,0,0,0,0,0,0,0,7915,0.838,0.012,82.9,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
