location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,36820,47,51,1296,6,3.286,945.84,1.207,1.31,33.292,0.154,0.084,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,5889,139,112,182,6,4.571,2046.355,48.301,38.919,63.243,2.085,1.589,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,33055,551,546.571,1261,13,10.714,753.802,12.565,12.464,28.756,0.296,0.244,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,939,0,3,52,0,0,12152.98,0,38.827,673.008,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,1395,51,45.286,62,3,2,42.445,1.552,1.378,1.886,0.091,0.061,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,92,0,0.143,3,0,0,939.466,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,220682,7147,5955.143,4106,127,116.857,4882.801,158.134,131.763,90.849,2.81,2.586,1.15,0,0,0,0,0,0,0,0,17990,772668,17.096,0.398,14809,0.328,0.402,2.5,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,39586,288,235.571,770,2,6.714,13359.053,97.191,79.498,259.851,0.675,2.266,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,19890,445,513.143,255,8,9.429,780.004,17.451,20.123,10,0.314,0.37,1.02,0,0,0,0,0,0,0,0,70464,4552081,178.514,2.763,64833,2.542,0.008,126.3,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,21566,85,102.286,719,0,0.429,2394.519,9.438,11.357,79.832,0,0.048,1.01,25,2.776,90,9.993,0,0,0,0,0,0,0,0,7222,0.802,0.014,70.6,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,33103,193,268.857,476,3,5.429,3264.861,19.035,26.517,46.947,0.296,0.535,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.52,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,751,36,38.143,14,0,0.429,1909.736,91.545,96.994,35.601,0,1.09,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,42514,382,314.714,154,3,1.429,24984.97,224.497,184.954,90.504,1.763,0.84,1,0,0,0,0,0,0,0,0,0,0,0,0,6469,3.802,0.049,20.6,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,246674,2654,2068.571,3267,33,33.143,1497.814,16.115,12.56,19.837,0.2,0.201,0.99,0,0,0,0,0,0,0,0,11160,1215379,7.38,0.068,8737,0.053,0.237,4.2,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,133,1,3.286,7,0,0,462.816,3.48,11.434,24.359,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,68376,126,122.571,577,3,4.143,7236.075,13.334,12.971,61.063,0.317,0.438,0.88,0,0,0,0,0,0,0,0,0,0,0,0,8065,0.854,0.015,65.8,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,71158,510,546.143,9859,7,3.286,6139.807,44.005,47.123,850.675,0.604,0.284,1.27,61,5.263,293,25.281,0,0,0,0,26379,1809676,156.146,2.276,21205,1.83,0.026,38.8,62.96,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,86,29,5.429,2,0,0,216.286,72.934,13.653,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,1936,22,18.714,38,0,0.286,159.694,1.815,1.544,3.134,0,0.024,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,105,0,0.857,0,0,0,136.079,0,1.111,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,85141,1780,1658.143,3385,65,82.429,7293.822,152.488,142.049,289.985,5.568,7.061,1,0,0,0,0,0,0,0,0,3443,166104,14.23,0.295,3136,0.269,0.529,1.9,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,13138,282,287.286,379,6,9,4004.493,85.954,87.565,115.52,1.829,2.743,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,804,0,0,2,0,0,341.891,0,0,0.85,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,2859073,57152,43829.714,97256,1437,1017.429,13450.701,268.875,206.2,457.547,6.76,4.787,1.03,0,0,0,0,0,0,0,0,0,0,0,0,80814,0.38,0,0,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,141,0,0,3,0,0,322.298,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.81,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,12717,303,223.143,424,9,8,1830.194,43.607,32.114,61.021,1.295,1.151,0.96,41,5.901,847,121.898,0,0,0,0,0,0,0,0,4283,0.616,0.052,19.2,38.89,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,1153,0,6.857,54,0,0.143,55.159,0,0.328,2.583,0,0.007,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,395,0,1.143,1,0,0,33.219,0,0.096,0.084,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,243,0,2.429,0,0,0,14.534,0,0.145,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.59,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,17718,0,66.143,391,0,0,667.449,0,2.492,14.729,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,120033,374,382.286,9010,5,6.857,3180.343,9.909,10.129,238.725,0.132,0.182,1,0,0,0,0,0,0,0,0,36085,4272606,113.205,0.956,46577,1.234,0.008,121.8,67.13,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,2689,58,45.143,27,1,0.571,4836.435,104.319,81.194,48.562,1.799,1.028,1.08,0,0,0,0,0,0,0,0,336,0,0,0.604,348,0.626,0.13,7.7,65.28,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,4618,0,1.857,59,0,0,956.154,0,0.385,12.216,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,939,1,1.857,75,0,0,57.166,0.061,0.113,4.566,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.81,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,364723,1761,1878.286,9792,47,73.429,19079.254,92.121,98.256,512.235,2.459,3.841,0.93,0,0,0,0,0,0,0,0,21398,1729790,90.488,1.119,22427,1.173,0.084,11.9,87.5,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,88328,122,159.286,4677,1,2.714,61.368,0.085,0.111,3.249,0.001,0.002,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,345714,10735,9951.286,11624,309,310,6794.308,210.975,195.572,228.446,6.073,6.092,1.13,0,0,0,0,0,0,0,0,38264,1761772,34.624,0.752,36995,0.727,0,0,87.04,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,388,0,1.429,7,0,0,446.185,0,1.643,8.05,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,3546,0,49.429,58,0,0.571,642.613,0,8.958,10.511,0,0.104,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.59,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,20417,580,516.714,191,10,8.286,4007.959,113.857,101.434,37.494,1.963,1.627,1.15,0,0,0,0,0,0,0,0,1799,85411,16.767,0.353,1742,0.342,0,0,62.96,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,16349,56,76.571,103,0,0.571,619.79,2.123,2.903,3.905,0,0.022,0.88,0,0,0,0,0,0,0,0,0,0,0,0,870,0.033,0.088,11.4,31.94,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
