location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,36532,69,87.714,1283,10,10,938.442,1.772,2.253,32.958,0.257,0.257,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,5197,92,104.429,154,4,4.429,1805.893,31.969,36.288,53.513,1.39,1.539,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,29831,602,621,1200,14,10.857,680.28,13.728,14.162,27.365,0.319,0.248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,922,4,4.714,52,0,0,11932.958,51.77,61.015,673.008,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,1109,31,36.857,51,3,2.571,33.743,0.943,1.121,1.552,0.091,0.078,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,91,0,2.143,3,0,0,929.254,0,21.882,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,185373,6377,5335.143,3441,153,105.571,4101.556,141.097,118.045,76.135,3.385,2.336,1.17,0,0,0,0,0,0,0,0,15231,684234,15.139,0.337,13318,0.295,0.401,2.5,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,38196,259,290.571,728,5,5.714,12889.971,87.405,98.059,245.678,1.687,1.928,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,16903,605,472.571,196,7,8.143,662.866,23.726,18.532,7.686,0.275,0.319,1.23,0,0,0,0,0,0,0,0,66205,4164454,163.313,2.596,63517,2.491,0.007,134.4,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,20955,105,122.286,718,2,1,2326.679,11.658,13.578,79.721,0.222,0.111,1.06,18,1.999,87,9.66,0,0,0,0,10425,890461,98.87,1.158,9204,1.022,0.013,75.3,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,31560,339,368.571,441,3,7.143,3112.679,33.435,36.351,43.495,0.296,0.704,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.52,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,508,24,33.429,14,3,0.429,1291.806,61.03,85.006,35.601,7.629,1.09,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,40755,444,394.143,146,2,1.714,23951.227,260.933,231.633,85.802,1.175,1.007,0.99,0,0,0,0,0,0,0,0,9064,826672,485.825,5.327,9420,5.536,0.042,23.9,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,234889,2695,2682.714,3083,48,40.286,1426.255,16.364,16.29,18.72,0.291,0.245,0.92,0,0,0,0,0,0,0,0,12937,1167158,7.087,0.079,12170,0.074,0.22,4.5,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,110,0,0.571,7,0,0,382.78,0,1.988,24.359,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,67665,147,139.571,553,5,4.857,7160.832,15.557,14.771,58.523,0.529,0.514,0.86,0,0,0,0,0,0,0,0,10003,1288586,136.368,1.059,9840,1.041,0.014,70.5,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,68006,671,451.286,9840,4,4,5867.839,57.897,38.939,849.036,0.345,0.345,1.44,42,3.624,267,23.038,0,0,0,0,26134,1687376,145.594,2.255,19409,1.675,0.023,43,62.96,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,48,0,0.143,2,0,0,120.718,0,0.359,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,1805,0,15.857,36,0,0.286,148.888,0,1.308,2.97,0,0.024,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,101,2,1.286,0,0,0,130.895,2.592,1.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,75234,1700,1426,2894,86,69.571,6445.114,145.635,122.162,247.922,7.367,5.96,1.03,0,0,0,0,0,0,0,0,3305,147458,12.632,0.283,2579,0.221,0.553,1.8,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,11444,317,283.143,328,12,7.714,3488.158,96.622,86.303,99.975,3.658,2.351,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,804,0,30.286,2,0,0.143,341.891,0,12.879,0.85,0,0.061,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.17,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,2610102,57837,46089.571,91263,1129,1025.857,12279.4,272.098,216.831,429.353,5.311,4.826,1.05,0,0,0,0,0,0,0,0,0,0,0,0,67066,0.316,0,0,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,141,0,0,3,0,0,322.298,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.81,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,11420,265,223.857,374,6,6.429,1643.533,38.138,32.217,53.825,0.864,0.925,1.01,37,5.325,722,103.908,0,0,0,0,6639,261463,37.629,0.955,5673,0.816,0.039,25.3,36.11,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
