location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,36463,105,106.571,1273,1,11.571,936.67,2.697,2.738,32.701,0.026,0.297,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,5105,108,106.714,150,2,4.286,1773.925,37.529,37.082,52.123,0.695,1.489,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,29229,614,622.429,1186,12,10.714,666.552,14.002,14.194,27.046,0.274,0.244,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,918,11,4.143,52,0,0,11881.188,142.367,53.619,673.008,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,1078,78,38,48,1,2.143,32.8,2.373,1.156,1.46,0.03,0.065,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,91,5,2.143,3,0,0,929.254,51.058,21.882,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,178996,5641,5299.429,3288,109,100,3960.459,124.813,117.255,72.75,2.412,2.213,1.17,0,0,0,0,0,0,0,0,15488,669003,14.802,0.343,13127,0.29,0.404,2.5,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,37937,308,320.571,723,4,6.429,12802.566,103.94,108.183,243.99,1.35,2.169,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,16298,716,428,189,13,8,639.14,28.079,16.784,7.412,0.51,0.314,1.25,0,0,0,0,0,0,0,0,0,4098249,160.716,0,63960,2.508,0.007,149.4,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,20850,173,131.571,716,3,0.714,2315.02,19.209,14.609,79.499,0.333,0.079,1.09,20,2.221,74,8.216,0,0,0,0,9434,880036,97.712,1.047,9336,1.037,0.014,71,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
