location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,35453,174,144.571,1183,17,24.429,910.725,4.47,3.714,30.389,0.437,0.628,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,4090,82,90.857,112,1,2.714,1421.225,28.494,31.572,38.919,0.347,0.943,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,23084,535,555.571,1078,10,9.571,526.418,12.2,12.67,24.583,0.228,0.218,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.07,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,880,0,3.571,52,0,0,11389.374,0,46.223,673.008,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,705,18,28.429,29,0,0.429,21.451,0.548,0.865,0.882,0,0.013,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,76,0,0.286,3,0,0,776.08,0,2.918,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,126755,4231,3798.429,2260,40,59.286,2804.576,93.615,84.044,50.005,0.885,1.312,1.2,0,0,0,0,0,0,0,0,7435,538698,11.919,0.165,10510,0.233,0.361,2.8,92.59,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,34877,415,415.429,641,10,10.857,11769.911,140.05,140.194,216.318,3.375,3.664,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,12069,267,298.429,123,1,2.143,473.296,10.471,11.703,4.824,0.039,0.084,1.39,0,0,0,0,0,0,0,0,62632,3476463,136.333,2.456,57282,2.246,0.005,191.9,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,19655,82,108.286,711,0,0.429,2182.337,9.105,12.023,78.944,0,0.048,1.13,14,1.554,85,9.438,0,0,0,0,5579,748669,83.126,0.619,7418,0.824,0.015,68.5,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,27521,388,497.143,354,5,6.857,2714.323,38.267,49.032,34.914,0.493,0.676,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,153,15,6,11,0,0,389.067,38.144,15.258,27.972,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,36422,418,497.286,126,2,2.571,21404.774,245.654,292.249,74.049,1.175,1.511,1,0,0,0,0,0,0,0,0,7037,717723,421.797,4.136,8723,5.126,0.057,17.5,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,204525,2459,2961.429,2618,37,38,1241.883,14.931,17.982,15.897,0.225,0.231,0.92,0,0,0,0,0,0,0,0,10625,1031262,6.262,0.065,12539,0.076,0.236,4.2,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,105,1,0.286,7,0,0,365.381,3.48,0.994,24.359,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,66095,142,166.143,499,4,5,6994.682,15.028,17.583,52.808,0.423,0.529,0.78,0,0,0,0,0,0,0,0,0,0,0,0,7548,0.799,0.022,45.4,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,63706,0,142.714,9800,0,2.571,5496.817,0,12.314,845.585,0,0.222,1.44,31,2.675,168,14.496,0,0,95.1,8.206,6279,1496059,129.086,0.542,12409,1.071,0.012,87,50,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,40,0,0.429,2,0,0,100.598,0,1.078,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,1602,0,32,31,0,0.714,132.143,0,2.64,2.557,0,0.059,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,89,2,0.714,0,0,0,115.343,2.592,0.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,59582,1444,1627.857,2151,45,49.143,5104.245,123.704,139.455,184.271,3.855,4.21,1.09,0,0,0,0,0,0,0,0,2600,119764,10.26,0.223,2592,0.222,0.628,1.6,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,8340,179,209,249,3,4,2542.051,54.56,63.704,75.896,0.914,1.219,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,522,0,17.571,1,0,0,221.974,0,7.472,0.425,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,2098389,23529,33386.857,79488,716,1055.429,9872.012,110.694,157.071,373.957,3.368,4.965,1.05,0,0,0,0,0,0,0,0,0,0,0,0,31275,0.147,0,0,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,141,0,0,3,0,0,322.298,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.07,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,8733,95,211.571,300,1,4.571,1256.828,13.672,30.449,43.175,0.144,0.658,1.11,34,4.893,605,87.07,0,0,0,0,2003,203366,29.268,0.288,4033,0.58,0.052,19.1,36.11,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,1052,5,2.286,53,0,0,50.327,0.239,0.109,2.535,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,310,0,17,1,0,0,26.071,0,1.43,0.084,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,171,0,2.143,0,0,0,10.228,0,0.128,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,16157,0,140.571,373,0,2,608.645,0,5.295,14.051,0,0.075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,112168,293,402.857,8896,4,9.571,2971.955,7.763,10.674,235.705,0.106,0.254,1.11,0,0,0,0,0,0,0,0,38738,3520542,93.279,1.026,43952,1.165,0.009,109.1,67.13,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,2045,31,60.286,21,0,0.286,3678.137,55.757,108.43,37.771,0,0.514,1.09,0,0,0,0,0,0,0,0,208,0,0,0.374,497,0.894,0.121,8.2,68.06,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,4485,0,28.143,55,0,0.286,928.617,0,5.827,11.388,0,0.059,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,889,0,1.286,75,0,0,54.122,0,0.078,4.566,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.59,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,330930,2084,2269.857,8503,58,217.714,17311.487,109.017,118.74,444.806,3.034,11.389,0.86,0,0,0,0,0,0,0,0,15728,1396024,73.028,0.823,15893,0.831,0.143,7,84.72,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,85503,85,55.143,4646,0,0.714,59.405,0.059,0.038,3.228,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,197278,6578,6690.429,6736,220,204.143,3877.099,129.277,131.487,132.382,4.324,4.012,1.24,0,0,0,0,0,0,0,0,24079,1210063,23.781,0.473,25548,0.502,0,0,87.04,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,334,6,2.429,7,0,0,384.087,6.9,2.793,8.05,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,2633,0,86.429,49,0,0.286,477.158,0,15.663,8.88,0,0.052,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.15,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,11114,563,502.571,62,8,4.571,2181.734,110.52,98.657,12.171,1.57,0.897,1.28,0,0,0,0,0,0,0,0,1524,58164,11.418,0.299,1504,0.295,0,0,73.61,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,14119,207,193.286,92,1,1.143,535.251,7.847,7.327,3.488,0.038,0.043,0.95,0,0,0,0,0,0,0,0,1137,83753,3.175,0.043,1072,0.041,0.18,5.5,60.65,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
Croatia,4345,92,89,120,0,0.143,1058.396,22.41,21.679,29.231,0,0.035,1.03,0,0,153,37.269,0,0,100.712,24.532,915,103104,25.115,0.223,1362,0.332,0.065,15.3,46.3,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,0,5.54,78.49,0.831
Cuba,2446,1,2.857,87,0,0,215.952,0.088,0.252,7.681,0,0,0.94,0,0,0,0,0,0,0,0,2914,229357,20.249,0.257,3037,0.268,0.001,1063,66.67,11326616,110.408,43.1,14.738,9.719,0,0,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777
Cyprus,1038,1,2.429,19,0,0,1185.068,1.142,2.773,21.692,0,0,1.32,0,0,0,0,0,0,1,1.142,1085,183924,209.983,1.239,1443,1.647,0.002,594.1,47.22,875899,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.869
