location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,36737,36,69.143,1290,4,2.714,943.708,0.925,1.776,33.138,0.103,0.07,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,5620,101,105.714,172,6,4,1952.881,35.096,36.734,59.768,2.085,1.39,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,31972,507,571.286,1239,8,10.857,729.105,11.562,13.028,28.255,0.182,0.248,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,937,12,4.286,52,0,0,12127.095,155.31,55.468,673.008,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,1280,81,47.143,58,3,2.429,38.946,2.465,1.434,1.765,0.091,0.074,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,92,1,0.857,3,0,0,939.466,10.212,8.753,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,206743,4824,5618.143,3813,165,107.714,4574.388,106.736,124.307,84.366,3.651,2.383,1.15,0,0,0,0,0,0,0,0,14046,737752,16.323,0.311,14190,0.314,0.396,2.5,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,39102,52,244.571,762,8,7.286,13195.718,17.548,82.535,257.151,2.7,2.459,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,18730,412,489.571,232,11,9.286,734.513,16.157,19.199,9.098,0.431,0.364,1.09,0,0,0,0,0,0,0,0,40529,4386911,172.037,1.589,57117,2.24,0.009,116.7,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,21385,81,118.143,718,0,0.714,2374.423,8.994,13.118,79.721,0,0.079,0.97,21,2.332,92,10.215,0,0,0,0,6341,916778,101.792,0.704,7939,0.881,0.015,67.2,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,32684,241,319.714,468,6,6.429,3223.536,23.769,31.533,46.158,0.592,0.634,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.52,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,679,31,42.429,14,0,0.429,1726.646,78.831,107.893,35.601,0,1.09,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,41835,299,336.143,150,3,1.286,24585.93,175.719,197.547,88.153,1.763,0.756,0.99,0,0,0,0,0,0,0,0,7656,850648,499.916,4.499,7407,4.353,0.045,22,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,242102,1356,2268.143,3184,30,31.286,1470.052,8.234,13.772,19.333,0.182,0.19,0.86,0,0,0,0,0,0,0,0,4249,1196507,7.265,0.026,9875,0.06,0.23,4.4,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,132,0,3.143,7,0,0,459.337,0,10.937,24.359,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,68166,99,130.714,571,4,4.714,7213.852,10.477,13.833,60.428,0.423,0.499,0.87,0,0,0,0,0,0,0,0,0,0,0,0,9354,0.99,0.014,71.6,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,70314,465,555.143,9850,5,4,6066.983,40.122,47.9,849.899,0.431,0.345,1.31,54,4.659,290,25.022,0,0,0,0,16827,1757846,151.674,1.452,21086,1.819,0.026,38,62.96,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,57,0,1.286,2,0,0,143.353,0,3.234,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,1805,0,5,36,0,0.143,148.888,0,0.412,2.97,0,0.012,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,103,1,0.571,0,0,0,133.487,1.296,0.741,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,81846,1693,1523.571,3228,75,83,7011.548,145.035,130.521,276.535,6.425,7.11,1.01,0,0,0,0,0,0,0,0,2903,159827,13.692,0.249,2852,0.244,0.534,1.9,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,12462,166,280.571,362,10,9.714,3798.446,50.597,85.519,110.338,3.048,2.961,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,804,0,9.286,2,0,0,341.891,0,3.949,0.85,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,2750318,16641,43991.857,94665,561,1006.714,12939.056,78.289,206.963,445.358,2.639,4.736,1.02,0,0,0,0,0,0,0,0,0,0,0,0,80041,0.377,0,0,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,141,0,0,3,0,0,322.298,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.81,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,12159,204,219.714,404,16,8.143,1749.888,29.359,31.621,58.143,2.303,1.172,0.97,46,6.62,814,117.149,0,0,0,0,4137,276628,39.811,0.595,4786,0.689,0.046,21.8,41.67,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,1150,7,7.143,53,0,0,55.015,0.335,0.342,2.535,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,395,0,2.429,1,0,0,33.219,0,0.204,0.084,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,240,0,2,0,0,0,14.355,0,0.12,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.59,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,17255,0,20.714,391,0,0,650.007,0,0.78,14.729,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,118973,205,357.429,8995,5,7.143,3152.258,5.432,9.47,238.328,0.132,0.189,0.99,0,0,0,0,0,0,0,0,34736,4178195,110.704,0.92,44909,1.19,0.008,125.6,67.13,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,2583,36,36.429,25,1,0.429,4645.784,64.75,65.52,44.965,1.799,0.771,1.08,0,0,0,0,0,0,0,0,430,0,0,0.773,346,0.622,0.105,9.5,65.28,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,4614,0,2.143,59,0,0,955.326,0,0.444,12.216,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,936,0,2,75,0,0,56.983,0,0.122,4.566,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.81,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,361493,1762,1938.571,9707,99,74.286,18910.287,92.173,101.41,507.789,5.179,3.886,0.92,0,0,0,0,0,0,0,0,24269,1689535,88.382,1.27,21637,1.132,0.09,11.2,87.5,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,88099,114,188,4672,3,2.286,61.209,0.079,0.131,3.246,0.002,0.002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,327850,10199,10107,11017,367,320,6443.228,200.441,198.633,216.517,7.213,6.289,1.14,0,0,0,0,0,0,0,0,38135,1685530,33.126,0.749,35156,0.691,0,0,87.04,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,386,0,4.571,7,0,0,443.885,0,5.257,8.05,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,3546,346,49.429,58,4,0.571,642.613,62.703,8.958,10.511,0.725,0.104,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.04,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,19402,427,508.714,171,9,8,3808.709,83.822,99.863,33.568,1.767,1.57,1.14,0,0,0,0,0,0,0,0,1550,82028,16.103,0.304,1710,0.336,0,0,62.96,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,16220,38,80.714,102,0,0.857,614.9,1.441,3.06,3.867,0,0.032,0.88,0,0,0,0,0,0,0,0,427,103112,3.909,0.016,1002,0.038,0.081,12.4,31.94,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
Croatia,5294,34,59,153,4,2,1289.563,8.282,14.372,37.269,0.974,0.487,0.81,0,0,130,31.667,0,0,0,0,763,122083,29.738,0.186,1321,0.322,0.045,22.4,35.19,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,0,5.54,78.49,0.831
