location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,38119,16,38.143,1402,0,2.286,979.209,0.411,0.98,36.015,0,0.059,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,9083,156,159.429,266,3,4,3156.23,54.208,55.399,92.432,1.042,1.39,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,43016,397,394,1475,10,9.143,980.957,9.053,8.985,33.637,0.228,0.208,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1098,0,10.571,53,0,0,14210.833,0,136.82,685.951,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,2415,83,53,105,2,1.714,73.48,2.525,1.613,3.195,0.061,0.052,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,94,0,0,3,0,0,959.889,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,380292,10104,8486.857,8050,211,219,8414.326,223.561,187.78,178.114,4.669,4.846,1.14,0,0,0,0,0,0,0,0,22718,1154842,25.552,0.503,18586,0.411,0.457,2.2,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,43270,203,135.857,864,3,4,14602.289,68.506,45.848,291.573,1.012,1.35,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,25448,126,148.714,583,11,15.857,997.965,4.941,5.832,22.863,0.431,0.622,0.62,0,0,0,0,0,0,0,0,86268,5972680,234.224,3.383,66264,2.599,0.002,445.6,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,26361,328,275.714,733,0,0.571,2926.919,36.419,30.613,81.387,0,0.063,1.17,24,2.665,121,13.435,0,0,0,0,14044,1133243,125.826,1.559,10258,1.139,0.027,37.2,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,35844,137,155,524,2,2,3535.199,13.512,15.287,51.681,0.197,0.197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.19,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,2020,97,58.571,48,0,3.571,5136.708,246.664,148.943,122.06,0,9.082,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,50756,363,350.429,188,2,1.286,29828.695,213.331,205.943,110.485,1.175,0.756,1.03,0,0,0,0,0,0,0,0,0,0,0,0,9577,5.628,0.037,27.3,60.19,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,304583,2436,2374.857,4127,45,43.571,1849.439,14.791,14.42,25.059,0.273,0.265,0.93,0,0,0,0,0,0,0,0,15124,1503348,9.128,0.092,13261,0.081,0.179,5.6,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,165,0,1.286,7,0,0,574.171,0,4.474,24.359,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,71165,191,173.571,662,5,5,7531.229,20.213,18.369,70.058,0.529,0.529,1.14,0,0,0,0,0,0,0,0,0,1497421,158.469,0,6882,0.728,0.025,39.6,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,83500,470,474.571,9884,5,-13.143,7204.725,40.554,40.948,852.832,0.431,-1.134,1,82,7.075,257,22.175,0,0,0,0,21308,2237111,193.027,1.839,19361,1.671,0.025,40.8,52.78,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,818,58,30.429,12,1,1,2057.235,145.868,76.527,30.179,2.515,2.515,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2145,0,7.143,40,0,0.143,176.934,0,0.589,3.299,0,0.012,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,184,11,4.429,0,0,0,238.462,14.256,5.739,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.22,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,113129,1035,1009.143,4791,65,69.429,9691.486,88.666,86.451,410.433,5.568,5.948,0.88,0,0,0,0,0,0,0,0,3869,229343,19.647,0.331,2575,0.221,0.392,2.6,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,18920,311,270.143,582,11,9.571,5766.86,94.794,82.34,177.395,3.353,2.917,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,1562,0,36.286,3,0,0,664.222,0,15.43,1.276,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,3761391,44235,37059.429,118649,984,906.429,17695.716,208.107,174.349,558.192,4.629,4.264,0.97,0,0,0,0,0,0,0,0,0,0,0,0,56958,0.268,0,0,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,144,0,0.143,3,0,0,329.156,0,0.327,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,15908,157,135.143,594,8,8.857,2289.433,22.595,19.449,85.487,1.151,1.275,0.96,65,9.355,726,104.484,0,0,0,0,0,0,0,0,5199,0.748,0.026,38.5,38.89,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
