location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,36700,35,96.286,1285,1,5.143,942.758,0.899,2.473,33.009,0.026,0.132,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,5396,120,108.429,161,4,3.857,1875.043,41.699,37.678,55.946,1.39,1.34,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,30950,556,598,1223,13,11,705.798,12.679,13.637,27.89,0.296,0.251,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,925,0,4,52,0,0,11971.785,0,51.77,673.008,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,1164,16,35.429,54,2,2.143,35.416,0.487,1.078,1.643,0.061,0.065,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,91,0,1.286,3,0,0,929.254,0,13.129,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,196543,5241,5458.429,3596,53,100.429,4348.703,115.962,120.773,79.565,1.173,2.222,1.15,0,0,0,0,0,0,0,0,12331,712937,15.774,0.273,13623,0.301,0.401,2.5,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,38841,291,263.571,749,11,7,13107.638,98.204,88.947,252.764,3.712,2.362,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,17895,615,498.857,208,7,7.571,701.768,24.118,19.563,8.157,0.275,0.297,1.16,0,0,0,0,0,0,0,0,0,4307224,168.912,0,63960,2.508,0.008,128.2,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,21212,82,124.857,718,0,0.857,2355.214,9.105,13.863,79.721,0,0.095,0.99,19,2.11,70,7.772,0,0,0,0,7495,905314,100.519,0.832,9203,1.022,0.014,73.7,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,32157,279,360.571,454,6,6.571,3171.56,27.517,35.562,44.777,0.592,0.648,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.52,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,599,25,39,14,0,0.429,1523.212,63.573,99.174,35.601,0,1.09,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,41190,208,349,147,0,1.429,24206.871,122.239,205.103,86.39,0,0.84,0.99,0,0,0,0,0,0,0,0,4569,835567,491.053,2.685,7927,4.659,0.044,22.7,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,239860,2199,2668.857,3132,21,36.857,1456.439,13.352,16.205,19.018,0.128,0.224,0.86,0,0,0,0,0,0,0,0,8802,1188574,7.217,0.053,12019,0.073,0.222,4.5,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,122,12,2,7,0,0,424.538,41.758,6.96,24.359,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,67946,138,134.857,563,4,4.714,7190.57,14.604,14.272,59.581,0.423,0.499,0.87,0,0,0,0,0,0,0,0,0,0,0,0,9725,1.029,0.014,72.1,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,69402,651,525,9845,4,3.429,5988.292,56.171,45.299,849.467,0.345,0.296,1.38,56,4.832,259,22.348,0,0,0,0,20418,1729324,149.213,1.762,20661,1.783,0.025,39.4,62.96,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,56,8,1.143,2,0,0,140.838,20.12,2.874,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,1805,0,15.857,36,0,0.286,148.888,0,1.308,2.97,0,0.024,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,102,1,1.429,0,0,0,132.191,1.296,1.851,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,78793,2004,1501.714,3064,87,75.571,6750.005,171.678,128.648,262.485,7.453,6.474,1.02,0,0,0,0,0,0,0,0,3484,153954,13.189,0.298,2741,0.235,0.548,1.8,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,11876,0,301.286,339,0,8.429,3619.832,0,91.833,103.328,0,2.569,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,804,0,16.857,2,0,0.143,341.891,0,7.168,0.85,0,0.061,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.35,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,2707877,45392,44766.286,93563,1088,1016.286,12739.389,213.55,210.606,440.173,5.119,4.781,1.04,0,0,0,0,0,0,0,0,0,0,0,0,79655,0.375,0,0,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,141,0,0,3,0,0,322.298,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.81,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,11836,146,217.714,385,2,6.714,1703.403,21.012,31.333,55.408,0.288,0.966,0.98,42,6.045,778,111.967,0,0,0,0,3955,271000,39.002,0.569,5030,0.724,0.043,23.1,41.67,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,1143,37,8.143,53,0,0,54.68,1.77,0.39,2.535,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,395,8,4.857,1,0,0,33.219,0.673,0.408,0.084,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,240,1,2.143,0,0,0,14.355,0.06,0.128,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,17255,0,78.143,391,0,0.857,650.007,0,2.944,14.729,0,0.032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,118523,242,436.143,8986,6,8.143,3140.335,6.412,11.556,238.089,0.159,0.216,0.99,0,0,0,0,0,0,0,0,48394,4098752,108.599,1.282,48118,1.275,0.009,110.3,67.13,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,2480,29,31.714,24,1,0.286,4460.528,52.159,57.041,43.166,1.799,0.514,1.08,0,0,0,0,0,0,0,0,469,0,0,0.844,323,0.581,0.098,10.2,65.28,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,4614,6,2.286,59,0,0,955.326,1.242,0.473,12.216,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,936,0,3,75,0,0,56.983,0,0.183,4.566,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.81,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,357658,1991,2009.429,9533,76,73.286,18709.672,104.152,105.116,498.687,3.976,3.834,0.91,0,0,0,0,0,0,0,0,24398,1640367,85.81,1.276,20507,1.073,0.098,10.2,87.5,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,87827,172,206.571,4667,6,2.143,61.02,0.12,0.144,3.242,0.004,0.001,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,306181,10673,9340.857,10330,225,294.429,6017.367,209.756,183.576,203.015,4.422,5.786,1.16,0,0,0,0,0,0,0,0,36051,1609730,31.636,0.709,32955,0.648,0,0,87.04,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,386,8,6.571,7,0,0,443.885,9.2,7.557,8.05,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
