location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,38494,96,47.857,1416,3,1.857,988.843,2.466,1.229,36.375,0.077,0.048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,10406,151,127.571,319,3,5,3615.957,52.471,44.329,110.849,1.042,1.737,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,46653,289,308.429,1562,6,7.429,1063.897,6.59,7.034,35.621,0.137,0.169,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1261,46,12.143,53,0,0,16320.456,595.354,157.159,685.951,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,2981,16,46.714,120,3,1.714,90.701,0.487,1.421,3.651,0.091,0.052,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.02,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,95,0,0.143,3,0,0,970.1,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,488007,9215,10038.857,10129,270,209.857,10797.624,203.891,222.119,224.114,5.974,4.643,1.09,0,0,0,0,0,0,0,0,21006,1375504,30.434,0.465,20885,0.462,0.481,2.1,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,44845,62,152,900,3,3,15133.803,20.923,51.295,303.722,1.012,1.012,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,26373,52,79.143,770,8,16.143,1034.24,2.039,3.104,30.196,0.314,0.633,0.6,0,0,0,0,0,0,0,0,36086,6693434,262.489,1.415,68426,2.683,0.001,864.6,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,29561,290,303.286,746,10,1.857,3282.222,32.199,33.674,82.83,1.11,0.206,1.29,29,3.22,134,14.878,0,0,0,0,10398,1266223,140.591,1.155,12216,1.356,0.025,40.3,36.11,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,37418,89,140.429,551,3,2.429,3690.438,8.778,13.85,54.344,0.296,0.24,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.41,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,2546,40,47,58,2,1.143,6474.286,101.717,119.517,147.49,5.086,2.906,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,56076,661,586.286,200,1,1.429,32955.195,388.462,344.553,117.538,0.588,0.84,1.05,0,0,0,0,0,0,0,0,0,0,0,0,11351,6.671,0.052,19.4,60.19,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,327359,2202,2051.857,4516,37,33.571,1987.736,13.371,12.459,27.421,0.225,0.204,0.89,0,0,0,0,0,0,0,0,15412,1647687,10.005,0.094,13503,0.082,0.152,6.6,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,179,1,0.714,7,0,0,622.888,3.48,2.486,24.359,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,73031,172,169.714,716,5,5,7728.703,18.202,17.96,75.773,0.529,0.529,1.11,0,0,0,0,0,0,0,0,0,1591247,168.398,0,9133,0.967,0.019,53.8,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,88769,402,504.714,9909,2,2,7659.356,34.686,43.549,854.99,0.173,0.173,1.19,52,4.487,235,20.277,0,0,0,0,23129,2474258,213.489,1.996,23246,2.006,0.022,46.1,52.78,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,1307,113,42.857,16,1,0.429,3287.05,284.19,107.784,40.239,2.515,1.078,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.22,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2213,0,9.714,40,0,0,182.543,0,0.801,3.299,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,233,5,1.143,0,0,0,301.965,6.48,1.481,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.35,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
