location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,37944,59,57.429,1386,0,2.143,974.714,1.516,1.475,35.604,0,0.055,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,8275,156,145,245,5,2.857,2875.46,54.208,50.386,85.134,1.737,0.993,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,41068,401,419.286,1424,6,9.143,936.534,9.145,9.562,32.474,0.137,0.208,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1045,0,8,53,0,0,13524.882,0,103.54,685.951,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,2134,66,36.429,94,0,1.143,64.93,2.008,1.108,2.86,0,0.035,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,94,0,0.143,3,0,0,959.889,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,336802,7759,6814.571,6848,118,173,7452.068,171.675,150.779,151.519,2.611,3.828,1.12,0,0,0,0,0,0,0,0,16521,1060880,23.473,0.366,16285,0.36,0.418,2.4,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,42616,139,160.143,850,8,4.714,14381.584,46.908,54.043,286.849,2.7,1.591,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,24811,209,217.714,502,17,15.143,972.985,8.196,8.538,19.686,0.667,0.594,0.66,0,0,0,0,0,0,0,0,0,0,0,0,56698,2.223,0.004,260.4,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,25062,300,269,732,2,0.571,2782.688,33.31,29.868,81.276,0.222,0.063,1.26,22,2.443,94,10.437,0,0,0,0,11746,1087155,120.709,1.304,11114,1.234,0.024,41.3,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,35105,184,142.571,515,3,1.286,3462.313,18.147,14.061,50.793,0.296,0.127,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.19,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,1765,62,73.286,27,0,1.429,4488.262,157.661,186.36,68.659,0,3.633,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,49038,377,372.571,183,2,1.857,28819.047,221.558,218.956,107.547,1.175,1.091,1.02,0,0,0,0,0,0,0,0,8998,1020803,599.914,5.288,9516,5.592,0.039,25.5,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,292625,2265,2585.714,3907,46,40.286,1776.83,13.753,15.701,23.723,0.279,0.245,0.94,0,0,0,0,0,0,0,0,11356,1434818,8.712,0.069,12887,0.078,0.201,5,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,158,1,1.143,7,0,0,549.812,3.48,3.977,24.359,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,70285,174,139.571,637,5,4.857,7438.101,18.414,14.771,67.412,0.529,0.514,1.14,0,0,0,0,0,0,0,0,0,1465555,155.096,0,8153,0.863,0.017,58.4,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,81468,574,514.143,9988,3,7.571,7029.396,49.527,44.362,861.806,0.259,0.653,1,85,7.334,310,26.748,0,0,0,0,15631,2138029,184.478,1.349,19632,1.694,0.026,38.2,58.33,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,668,20,40,6,1,0.429,1679.992,50.299,100.598,15.09,2.515,1.078,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2115,20,7.429,39,0,0,174.459,1.65,0.613,3.217,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,155,1,3.143,0,0,0,200.878,1.296,4.073,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.22,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,108427,992,1325.857,4442,76,62.714,9288.677,84.982,113.583,380.535,6.511,5.373,0.9,0,0,0,0,0,0,0,0,2566,216479,18.545,0.22,2929,0.251,0.453,2.2,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,17715,319,273.429,532,6,8.714,5399.573,97.232,83.342,162.155,1.829,2.656,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,1308,0,13.429,3,0,0,556.211,0,5.71,1.276,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,3582362,50032,37895.143,114250,892,1002.571,16853.462,235.379,178.28,537.497,4.196,4.717,0.97,0,0,0,0,0,0,0,0,0,4797948,22.572,0,92185,0.434,0,0,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,143,0,0.143,3,0,0,326.87,0,0.327,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,15131,0,114,539,0,6.286,2177.61,0,16.407,77.571,0,0.905,0.92,74,10.65,743,106.93,0,0,0,0,6373,365096,52.544,0.917,4902,0.705,0.023,43,38.89,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,1297,0,8.143,55,0,0.143,62.048,0,0.39,2.631,0,0.007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,429,3,2.429,1,0,0,36.078,0.252,0.204,0.084,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,273,0,0,0,0,0,16.329,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,18762,0,41.857,408,0,1,706.777,0,1.577,15.37,0,0.038,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,126560,241,390.714,9117,7,6.429,3353.279,6.385,10.352,241.56,0.185,0.17,1.09,0,0,0,0,0,0,0,0,42675,5076734,134.511,1.131,47941,1.27,0.008,122.7,64.35,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,3455,43,41.714,37,0,0.429,6214.163,77.34,75.027,66.548,0,0.771,1.08,0,0,0,0,0,0,0,0,277,0,0,0.498,318,0.572,0.131,7.6,65.28,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,4679,0,3.857,61,0,0,968.784,0,0.799,12.63,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
