country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,6,0,0,0.026
Albania,0,0,0,3.822
Algeria,6,0,0,0.091
Andorra,6,0,0,0
Angola,6,0,0,0
Antigua and Barbuda,6,0,0,0
Argentina,6,0,0,0
Armenia,1,0,0,1.012
Australia,6,0,0,0
Austria,0,0,0,6.218
Azerbaijan,6,0,0,0
Bahamas,6,0,0,0
Bahrain,6,0,0,0
Bangladesh,6,0,0,0
Barbados,6,0,0,0
Belarus,3,0,0,0.317
Belgium,6,0,0,0
Belize,6,0,0,0
Benin,6,0,0,0
Bhutan,6,0,0,0
Bolivia,6,0,0,0
Bosnia and Herzegovina,1,0,0,1.219
Botswana,6,0,0,0
Brazil,6,0,0,0.066
Brunei,6,0,0,0
Bulgaria,6,0,0,0
Burkina Faso,6,0,0,0
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,6,0,0,0
Canada,3,0,0,0.238
Cape Verde,6,0,0,0
Central African Republic,6,0,0,0
Chad,6,0,0,0
Chile,6,0,0,0
China,6,0,0,0.008
Colombia,6,0,0,0
Comoros,6,0,0,0
Congo,6,0,0,0
Costa Rica,1,0,0,1.767
Cote d'Ivoire,6,0,0,0
Croatia,6,0,0,0
Cuba,3,0,0,0.265
Cyprus,6,0,0,0
Czechia,3,0.28,0,0.28
Democratic Republic of Congo,6,0,0,0
Denmark,5,0,0,29.868
Djibouti,6,0,0,0
Dominica,6,0,0,0
Dominican Republic,6,0,0,0
Ecuador,6,0,0,0
Egypt,6,0,0,0.068
El Salvador,6,0,0,0
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,6,0.754,0,0
Eswatini,6,0,0,0
Ethiopia,6,0,0,0
Fiji,6,0,0,0
Finland,6,0,0,0
France,6,0,1.976,0
Gabon,6,0,0,0
Gambia,6,0,0,0
Georgia,6,0,0,0
Germany,1,0,0,2.029
Ghana,6,0,0,0
Greece,6,0,0,0
Grenada,6,0,0,0
Guatemala,6,0,0,0
Guinea,6,0,0,0
Guinea-Bissau,6,0,0,0
Guyana,1,0,0,1.271
Haiti,6,0,0,0
Honduras,6,0,0,0
Hungary,6,1.656,0,0
Iceland,4,5.861,0,52.747
India,6,0,0,0.008
Indonesia,6,0,0,0
International,6,0,0,0
Iran,5,0,0,12.799
Iraq,6,0,0,0
Ireland,6,8.911,0,0
Israel,1,0,0,2.426
Italy,4,129.057,19.07,43.846
Jamaica,3,0,0,0.338
Japan,2,0,0,0.443
Jordan,6,0,0,0
Kazakhstan,6,0,0,0
Kenya,6,0,0,0
Kosovo,6,0,0,0
Kuwait,1,0,0,1.873
Kyrgyzstan,6,0,0,0
Laos,6,0,0,0
Latvia,6,0,0,0
Lebanon,6,0,0,0
Lesotho,6,0,0,0
Liberia,6,0,0,0
Libya,6,0,0,0
Liechtenstein,6,0,0,0
Lithuania,6,0,0,0
Luxembourg,5,0,0,19.17
Madagascar,6,0,0,0
Malawi,6,0,0,0
Malaysia,6,0,0,0
Maldives,6,0,0,0
Mali,6,0,0,0
Malta,6,0,0,0
Marshall Islands,6,0,0,0
Mauritania,6,0,0,0
Mauritius,6,0,0,0
Mexico,6,0,0,0.031
Moldova,6,0,0,0
Monaco,5,0,0,25.482
Mongolia,6,0,0,0
Montenegro,6,0,0,0
Morocco,6,0,0,0.027
Mozambique,6,0,0,0
Myanmar,6,0,0,0
Namibia,6,0,0,0
Nepal,6,0,0,0
Netherlands,6,0,4.144,0
New Zealand,6,0,0,0
Nicaragua,6,0,0,0
Niger,6,0,0,0
Nigeria,6,0,0,0
North Macedonia,6,0,0,0
Norway,5,4.243,0,19.184
Oman,6,0,0,0
Pakistan,6,0,0,0.036
Palestine,6,0,0,0
Panama,2,0,0,0.695
Papua New Guinea,6,0,0,0
Paraguay,6,0,0,0
Peru,3,0,0,0.121
Philippines,6,0,0,0.027
Poland,2,0,0,0.476
Portugal,6,6.767,0,0
Qatar,6,0,0,0
Romania,3,0,0,0.208
Russia,6,0,0,0.055
Rwanda,6,0,0,0
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,4,0,0,206.258
Sao Tome and Principe,6,0,0,0
Saudi Arabia,2,0,0,0.689
Senegal,6,0,0,0
Serbia,1,0,0,1.029
Seychelles,6,0,0,0
Sierra Leone,6,0,0,0
Singapore,6,0,0,0
Slovakia,1,0,0,1.099
Slovenia,5,8.177,0.962,15.393
Solomon Islands,6,0,0,0
Somalia,6,0,0,0
South Africa,6,0,0,0.067
South Korea,1,0,0,2.224
South Sudan,6,0,0,0
Spain,6,0,0,0
Sri Lanka,6,0,0,0
Sudan,6,0,0,0
Suriname,6,0,0,0
Sweden,5,0,0,14.952
Switzerland,6,0,0,0
Syria,6,0,0,0
Taiwan,6,0,0,0.042
Tajikistan,6,0,0,0
Tanzania,6,0,0,0
Thailand,3,0,0,0.158
Timor,6,0,0,0
Togo,6,0,0,0
Trinidad and Tobago,6,0,0,0
Tunisia,6,0,0,0
Turkey,6,0,0,0
Uganda,6,0,0,0
Ukraine,6,0,0,0
United Arab Emirates,1,0,0,1.112
United Kingdom,0,0,0,7.203
United States,1,0,0,1.326
Uruguay,6,0,0,0
Uzbekistan,6,0,0,0
Vanuatu,6,0,0,0
Vatican,6,0,0,0
Venezuela,6,0,0,0
Vietnam,6,0,0,0.01
Yemen,6,0,0,0
Zambia,6,0,0,0
Zimbabwe,6,0,0,0
