country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,3,0,0,7.167
Albania,0,0,0,23.977
Algeria,3,0,0,7.662
Andorra,6,0,0,0
Angola,6,0,0,0.243
Antigua and Barbuda,6,0,0,0
Argentina,0,0,0,50.049
Armenia,4,0,0,140.05
Australia,6,0,0,3.373
Austria,3,6.44,0.666,4.774
Azerbaijan,1,0,0,54.837
Bahamas,6,0,0,0
Bahrain,2,0,0,305.01
Bangladesh,0,0,0,22.357
Barbados,6,0,0,0
Belarus,0,0,0,34.711
Belgium,3,19.155,3.193,5.695
Belize,6,0,0,0
Benin,6,0,0,0.99
Bhutan,6,0,0,0
Bolivia,1,0,0,93.72
Bosnia and Herzegovina,0,0,0,39.015
Botswana,0,0,0,22.112
Brazil,4,0,0,159.231
Brunei,6,0,0,0
Bulgaria,5,62.604,4.605,22.739
Burkina Faso,6,0,0,0.144
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,6,0,0,0
Canada,3,0,0,7.074
Cape Verde,4,0,0,111.513
Central African Republic,0,0,0,27.331
Chad,6,0,0,0
Chile,2,0,0,177.546
China,6,0,0,0.003
Colombia,1,0,0,55.087
Comoros,0,0,0,35.649
Congo,6,0,0,0
Costa Rica,0,0,0,37.298
Cote d'Ivoire,3,0,0,10.804
Croatia,3,18.269,0,12.667
Cuba,6,0,0,0.088
Cyprus,6,0,0,2.283
Czechia,3,6.63,1.027,13.914
Democratic Republic of Congo,6,0,0,1.117
Denmark,6,0,0,2.935
Djibouti,0,0,0,26.316
Dominica,6,0,0,0
Dominican Republic,1,0,0,69.322
Ecuador,0,0,0,43.473
Egypt,3,0,0,15.215
El Salvador,0,0,0,40.856
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,3.384
Estonia,6,3.015,0.754,1.508
Eswatini,3,0,0,14.653
Ethiopia,6,0,0,0
Fiji,6,0,0,0
Finland,6,0,0,0.902
France,5,130.083,8.794,8.288
Gabon,6,0,0,0
Gambia,6,0,0,0.828
Georgia,6,0,0,0.501
Germany,6,0,0,4.488
Ghana,3,0,0,12.551
Greece,6,0,0,1.823
Grenada,6,0,0,0
Guatemala,0,0,0,38.347
Guinea,6,0,0,3.046
Guinea-Bissau,6,0,0,0
