country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,6,0,0,0.95
Albania,5,0,0,47.258
Algeria,3,0,0,10.65
Andorra,6,0,0,0
Angola,1,0,0,3.043
Antigua and Barbuda,6,0,0,0
Argentina,4,0,0,103.727
Armenia,4,0,0,75.931
Australia,3,0,0,12.275
Austria,3,10.992,2.443,12.658
Azerbaijan,1,0,0,8.581
Bahamas,5,0,0,50.858
Bahrain,2,0,0,224.497
Bangladesh,3,0,0,15.101
Barbados,3,0,0,13.919
Belarus,3,0,0,11.853
Belgium,5,24.591,5.954,64.799
Belize,3,0,0,17.605
Benin,6,0,0,0
Bhutan,6,0,0,2.592
Bolivia,4,0,0,80.87
Bosnia and Herzegovina,6,0,0,0
Botswana,6,0,0,0
Brazil,4,0,0,108.252
Brunei,6,0,0,0
Bulgaria,0,122.186,7.772,7.628
Burkina Faso,6,0,0,0
Burundi,6,0,0,0.252
Cambodia,6,0,0,0.179
Cameroon,6,0,0,0
Canada,1,0,0,5.803
Cape Verde,5,0,0,41.368
Central African Republic,6,0,0,0
Chad,6,0,0,0.122
Chile,4,0,0,106.35
China,6,0,0,0.084
Colombia,2,0,0,208.538
Comoros,6,0,0,0
Congo,6,0,0,0
Costa Rica,4,0,0,95.012
Cote d'Ivoire,1,0,0,3.601
Croatia,3,29.474,0,14.859
Cuba,1,0,0,5.739
Cyprus,3,0,0,10.275
Czechia,3,9.992,1.587,11.019
Democratic Republic of Congo,6,0,0,0.201
Denmark,6,3.453,0.345,1.381
Djibouti,1,0,0,6.073
Dominica,6,0,0,0
Dominican Republic,4,0,0,87.943
Ecuador,5,0,0,50.275
Egypt,6,0,0,1.739
El Salvador,5,0,0,68.607
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,1,6.031,1.508,3.769
Eswatini,4,0,0,93.09
Ethiopia,1,0,0,4.915
Fiji,6,0,0,0
Finland,1,0,0,2.888
France,0,76.478,5.638,0.444
Gabon,6,0,0,0
Gambia,5,0,0,60
Georgia,6,0,0,2.256
Germany,1,0,0,4.595
Ghana,3,0,0,15.126
Greece,3,0,0,19.38
Grenada,6,0,0,0
Guatemala,3,0,0,23.22
Guinea,1,0,0,4.188
Guinea-Bissau,6,0,0,0
Guyana,3,0,0,17.799
Haiti,6,0,0,2.017
Honduras,5,0,0,48.563
Hungary,1,7.557,0,4.451
Iceland,3,5.861,2.93,8.791
India,5,0,0,44.974
Indonesia,1,0,0,6.921
International,6,0,0,0
Iran,3,0,0,24.05
Iraq,5,0,0,67.773
Ireland,3,2.633,1.215,13.771
Israel,4,0,0,106.752
Italy,3,13.364,0.744,7.658
Jamaica,1,0,0,6.754
Japan,3,0,0,11.386
Jordan,6,0,0,0.588
Kazakhstan,4,0,0,100.284
Kenya,3,0,0,11.14
Kosovo,4,0,0,97.27
Kuwait,4,0,0,120.359
Kyrgyzstan,5,0,0,53.34
Laos,6,0,0,0
Latvia,6,3.711,0,1.06
Lebanon,5,0,0,43.074
Lesotho,6,0,0,0
Liberia,6,0,0,0.593
Libya,5,0,0,31.872
Liechtenstein,6,0,0,0
Lithuania,1,0,0,7.714
Luxembourg,0,65.498,9.585,57.51
Madagascar,1,0,0,5.922
Malawi,6,0,0,1.777
Malaysia,6,0,0,0.402
Maldives,2,0,0,264.549
Mali,6,0,0,0.099
Malta,4,0,0,122.3
Marshall Islands,6,0,0,0
Mauritania,1,0,0,2.796
Mauritius,6,0,0,0
Mexico,5,0,0,33.94
Moldova,5,0,0,53.793
Monaco,5,0,0,50.963
Mongolia,6,0,0,0
Montenegro,5,0,0,47.766
Morocco,5,0,0,33.324
Mozambique,6,0,0,0.896
Myanmar,6,0,0,0.018
Namibia,5,0,0,57.853
Nepal,3,0,0,13.042
Netherlands,5,0,2.51,37.526
New Zealand,6,0,0,0
Nicaragua,6,0,0,0
Niger,6,0,0,0.041
Nigeria,6,0,0,2.12
North Macedonia,5,0,0,40.799
Norway,1,0,0,7.194
Oman,5,0,0,43.669
Pakistan,1,0,0,2.87
Palestine,5,0,0,54.887
Panama,2,0,0,194.912
Papua New Guinea,1,0,0,2.906
Paraguay,3,0,0,28.321
Peru,2,0,0,429.124
Philippines,3,0,0,27.633
Poland,0,50.995,0,16.488
Portugal,3,35.894,3.236,12.847
Qatar,4,0,0,103.087
Romania,5,0,23.807,59.519
Russia,5,0,0,35.324
Rwanda,6,0,0,0.463
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,1,0,0,9.013
Samoa,6,0,0,0
San Marino,6,0,0,0
Sao Tome and Principe,6,0,0,0
Saudi Arabia,5,0,0,41.018
Senegal,3,0,0,10.272
Serbia,5,0,0,34.682
Seychelles,6,0,0,0
Sierra Leone,6,0,0,2.633
Singapore,3,0,0,29.913
Slovakia,1,4.945,0,5.495
Slovenia,6,11.544,1.443,0.962
Solomon Islands,6,0,0,0
Somalia,6,0,0,0
South Africa,4,0,0,112.479
South Korea,6,0,0,0.546
South Sudan,6,0,0,0.625
Spain,6,0,0,0
Sri Lanka,6,0,0,0.14
Sudan,6,0,0,1.414
Suriname,4,0,0,144.894
Sweden,1,0,0,7.228
Switzerland,3,0,0,17.563
Syria,1,0,0,3.6
Taiwan,6,0,0,-0.084
Tajikistan,1,0,0,4.089
Tanzania,6,0,0,0
Thailand,6,0,0,0.043
Timor,6,0,0,0
Togo,6,0,0,1.691
Trinidad and Tobago,1,0,0,2.858
Tunisia,6,0,0,1.608
Turkey,3,0,0,14.015
Uganda,6,0,0,0.35
Ukraine,3,0,0,28.193
United Arab Emirates,3,0,0,22.749
United Kingdom,3,13.405,0.957,16.395
United States,0,148.026,28.118,140.086
Uruguay,1,0,0,5.182
Uzbekistan,3,0,0,28.593
Vanuatu,6,0,0,0
Vatican,6,0,0,0
Venezuela,3,0,0,29.681
Vietnam,6,0,0,0.298
Yemen,6,0,0,0.235
Zambia,1,0,0,9.9
Zimbabwe,1,0,0,4.979
