country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,1.105
Albania,5,0,0,53.861
Algeria,6,0,0,9.555
Andorra,1,0,0,0
Angola,1,0,0,0.943
Antigua and Barbuda,1,0,0,0
Argentina,4,0,0,151.342
Armenia,5,0,0,48.933
Australia,6,0,0,8.471
Austria,5,10.77,2.11,32.754
Azerbaijan,6,0,0,12.92
Bahamas,3,0,0,241.578
Bahrain,3,0,0,232.724
Bangladesh,2,0,0,19.431
Barbados,0,0,0,3.48
Belarus,6,0,0,8.89
Belgium,5,28.905,7.679,31.321
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,6,0,0,7.776
Bolivia,4,0,0,153.859
Bosnia and Herzegovina,4,0,0,73.153
Botswana,1,0,0,0
Brazil,3,0,0,224.803
Brunei,1,0,0,0
Bulgaria,5,112.543,8.779,24.322
Burkina Faso,1,0,0,0
Burundi,1,0,0,0.252
Cambodia,1,0,0,0
Cameroon,1,0,0,0.64
Canada,2,0,0,22.945
Cape Verde,4,0,0,89.93
Central African Republic,0,0,0,2.485
Chad,1,0,0,0.67
Chile,4,0,0,70.778
China,1,0,0,0.037
Colombia,3,0,0,244.915
Comoros,1,0,0,1.15
Congo,1,0,0,0
Costa Rica,4,0,0,109.734
Cote d'Ivoire,1,0,0,1.63
Croatia,5,29.231,0,48.474
Cuba,0,0,0,3.885
Cyprus,6,0,0,9.133
Czechia,5,9.898,2.521,26.24
Democratic Republic of Congo,1,0,0,0.167
Denmark,2,3.108,0.173,20.545
Djibouti,1,0,0,2.024
Dominica,1,0,0,0
Dominican Republic,5,0,0,35.583
Ecuador,4,0,0,67.449
Egypt,1,0,0,1.593
El Salvador,5,0,0,41.473
Equatorial Guinea,1,0,0,0
Eritrea,0,0,0,5.358
Estonia,6,5.277,0.754,6.031
Eswatini,4,0,0,81.885
Ethiopia,6,0,0,12.056
Fiji,1,0,0,0
Finland,0,0,0,4.332
France,5,73.276,5.469,0.015
Gabon,1,0,0,0
Gambia,4,0,0,100.966
Georgia,0,0,0,2.507
Germany,2,0,0,16.948
Ghana,6,0,0,10.942
Greece,2,0,0,23.985
Grenada,1,0,0,0
Guatemala,5,0,0,50.403
Guinea,6,0,0,7.234
Guinea-Bissau,1,0,0,0
Guyana,5,0,0,35.598
Haiti,1,0,0,2.105
Honduras,4,0,0,68.15
Hungary,0,6.211,0,2.484
Iceland,5,2.93,0,38.095
India,5,0,0,46.791
Indonesia,0,0,0,6.116
International,1,0,0,0
Iran,2,0,0,28.395
Iraq,4,0,0,113.767
Ireland,5,4.455,1.418,37.669
Israel,3,0,0,190.514
Italy,6,14.902,0.959,6.632
Jamaica,0,0,0,5.741
Japan,6,0,0,7.266
Jordan,0,0,0,3.92
Kazakhstan,2,0,0,17.788
Kenya,0,0,0,5.04
Kosovo,4,0,0,72.952
Kuwait,4,0,0,150.566
Kyrgyzstan,2,0,0,23.758
Laos,1,0,0,0
Latvia,1,2.651,0,0
Lebanon,4,0,0,61.681
Lesotho,1,0,0,0
Liberia,1,0,0,0.989
Libya,4,0,0,71.166
Liechtenstein,4,0,0,78.664
Lithuania,6,0,0,13.959
Luxembourg,5,52.718,4.793,47.925
Madagascar,0,0,0,4.442
Malawi,0,0,0,3.555
Malaysia,1,0,0,0.216
Maldives,3,0,0,314.499
Mali,1,0,0,1.284
Malta,4,0,0,108.711
Marshall Islands,1,0,0,0
Mauritania,0,0,0,5.807
Mauritius,1,0,0,0
Mexico,5,0,0,42.704
Moldova,4,0,0,102.133
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,4,0,0,74.833
Morocco,2,0,0,33.73
Mozambique,0,0,0,2.464
Myanmar,1,0,0,0
Namibia,5,0,0,47.227
Nepal,2,0,0,34.87
Netherlands,2,0,2.918,33.849
New Zealand,1,0,0,1.244
Nicaragua,2,0,0,29.587
Niger,1,0,0,0
Nigeria,1,0,0,1.989
North Macedonia,4,0,0,62.399
Norway,6,2.214,0,9.407
Oman,5,0,0,37.598
Pakistan,0,0,0,2.793
Palestine,4,0,0,90.563
Panama,5,0,0,57.245
Papua New Guinea,1,0,0,1.565
Paraguay,4,0,0,66.035
Peru,3,0,0,168.234
Philippines,5,0,0,43.247
Poland,5,54.351,0,15.774
Portugal,5,32.952,3.727,20.987
Qatar,4,0,0,101.699
Romania,5,0,24.899,52.709
Russia,2,0,0,32.33
Rwanda,0,0,0,2.857
Saint Kitts and Nevis,1,0,0,0
