country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,2.697
Albania,6,0,0,37.529
Algeria,0,0,0,14.002
Andorra,2,0,0,142.367
Angola,4,0,0,2.373
Antigua and Barbuda,6,0,0,51.058
Argentina,2,0,0,124.813
Armenia,2,0,0,103.94
Australia,6,0,0,28.079
Austria,0,8.216,2.221,19.209
Azerbaijan,6,0,0,35.802
Bahamas,2,0,0,94.088
Bahrain,5,0,0,229.198
Bangladesh,0,0,0,18.271
Barbados,3,0,0,0
Belarus,0,0,0,16.086
Belgium,6,22.693,4.055,58.069
Belize,3,0,0,0
Benin,4,0,0,2.887
Bhutan,3,0,0,0
Bolivia,2,0,0,103.401
Bosnia and Herzegovina,2,0,0,110.034
Botswana,6,0,0,27.64
Brazil,5,0,0,324.963
Brunei,3,0,0,0
Bulgaria,1,100.598,5.757,40.872
Burkina Faso,3,0,0,0
Burundi,3,0,0,0.757
Cambodia,3,0,0,0
Cameroon,4,0,0,2.863
Canada,0,0,0,12.877
Cape Verde,6,0,0,34.173
Central African Republic,3,0,0,1.242
Chad,3,0,0,0
Chile,2,0,0,92.853
China,3,0,0,0.155
Colombia,5,0,0,170.391
Comoros,6,0,0,27.599
Congo,3,0,0,0
Costa Rica,2,0,0,89.515
Cote d'Ivoire,4,0,0,3.791
Croatia,0,32.154,0,17.051
Cuba,4,0,0,2.913
Cyprus,0,0,0,14.842
Czechia,6,10.925,1.868,27.454
Democratic Republic of Congo,3,0,0,0.648
Denmark,0,3.626,0.518,9.841
Djibouti,0,0,0,13.158
Dominica,3,0,0,0
Dominican Republic,2,0,0,137.538
Ecuador,6,0,0,51.805
Egypt,4,0,0,3.997
El Salvador,6,0,0,60.899
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,4,3.015,0.754,3.015
Eswatini,2,0,0,126.706
Ethiopia,4,0,0,5.306
Fiji,3,0,0,0
Finland,3,0.722,0,1.805
France,1,82.867,5.454,0
Gabon,2,0,0,73.234
Gambia,3,0,0,0
Georgia,4,0,0,2.507
Germany,0,0,0,10.014
Ghana,6,0,0,23.686
Greece,4,0,0,5.469
Grenada,3,0,0,0
Guatemala,6,0,0,64.413
Guinea,4,0,0,4.34
Guinea-Bissau,3,0,0,0
Guyana,4,0,0,2.543
Haiti,4,0,0,3.333
Honduras,6,0,0,48.866
Hungary,3,7.867,0,0.932
Iceland,0,0,0,11.722
India,6,0,0,36.445
Indonesia,0,0,0,8.705
International,3,0,0,0
Iran,6,0,0,31.384
Iraq,2,0,0,73.79
Ireland,4,2.025,0.81,2.633
Israel,5,0,0,225.751
Italy,0,12.719,0.628,4.763
Jamaica,3,0,0,0.338
Japan,0,0,0,10.01
Jordan,3,0,0,0.49
Kazakhstan,2,0,0,78.395
Kenya,0,0,0,10.117
Kosovo,2,0,0,100.374
Kuwait,5,0,0,176.558
Kyrgyzstan,2,0,0,114.65
Laos,3,0,0,0
Latvia,3,1.59,0,2.121
Lebanon,6,0,0,26.665
Lesotho,6,0,0,33.143
Liberia,3,0,0,0.395
Libya,6,0,0,29.834
Liechtenstein,6,0,0,26.221
Lithuania,4,0,0,5.877
Luxembourg,5,100.643,9.585,252.406
Madagascar,4,0,0,7.692
Malawi,3,0,0,1.516
Malaysia,3,0,0,0.402
Maldives,2,0,0,112.85
Mali,3,0,0,0.049
Malta,6,0,0,27.178
Marshall Islands,3,0,0,0
Mauritania,4,0,0,5.162
Mauritius,3,0,0,0
Mexico,6,0,0,44.612
Moldova,2,0,0,105.603
Monaco,2,0,0,76.445
Mongolia,3,0,0,0
Montenegro,2,0,0,106.677
Morocco,0,0,0,22.378
Mozambique,3,0,0,0.896
Myanmar,3,0,0,0
Namibia,6,0,0,27.156
Nepal,4,0,0,7.207
Netherlands,0,0,1.401,14.473
New Zealand,3,0,0,0.207
Nicaragua,3,0,0,0
Niger,3,0,0,0
Nigeria,3,0,0,1.96
North Macedonia,2,0,0,90.238
Norway,4,1.107,0,4.058
Oman,2,0,0,130.223
Pakistan,4,0,0,4.812
Palestine,6,0,0,67.824
Panama,5,0,0,242.423
Papua New Guinea,3,0,0,0
Paraguay,6,0,0,26.919
Peru,5,0,0,172.208
Philippines,0,0,0,16.545
Poland,0,44.575,0,13.528
Portugal,0,39.523,4.217,19.908
Qatar,2,0,0,94.757
Romania,6,0,19.597,61.442
Russia,6,0,0,37.339
Rwanda,4,0,0,2.857
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0,0
Sao Tome and Principe,4,0,0,4.563
Saudi Arabia,6,0,0,50.526
Senegal,0,0,0,9.317
Serbia,6,0,0,54.669
Seychelles,3,0,0,0
Sierra Leone,3,0,0,2.131
Singapore,6,0,0,57.091
Slovakia,0,2.747,0,7.51
Slovenia,0,10.101,1.924,6.734
Solomon Islands,3,0,0,0
Somalia,3,0,0,0
South Africa,5,0,0,191.574
South Korea,3,0,0,0.351
South Sudan,3,0,0,1.519
Spain,6,0,0,43.439
Sri Lanka,3,0,0,0
Sudan,3,0,0,0
Suriname,5,0,0,165.35
Sweden,6,0,0,29.804
Switzerland,0,0,0,22.3
Syria,3,0,0,1.314
Taiwan,3,0,0,0
Tajikistan,4,0,0,4.613
Tanzania,3,0,0,0
Thailand,3,0,0,0.014
Timor,3,0,0,0
Togo,3,0,0,0
Trinidad and Tobago,3,0,0,2.144
Tunisia,3,0,0,1.692
Turkey,0,0,0,11.169
Uganda,3,0,0,0.109
Ukraine,6,0,0,23.963
United Arab Emirates,6,0,0,37.916
United Kingdom,0,18.649,1.282,11.814
United States,5,173.494,31.84,217.013
Uruguay,4,0,0,5.47
Uzbekistan,6,0,0,26.472
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,0,0,0,20.643
Vietnam,3,0,0,0.134
Yemen,3,0,0,0.268
Zambia,0,0,0,13.436
Zimbabwe,4,0,0,4.171
