country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,19.497
Albania,5,0,0,7.297
Algeria,5,0,0,2.577
Andorra,0,0,0,1022.455
Angola,5,0,0,0
Antigua and Barbuda,5,0,0,0
Argentina,4,0,0,20.002
Armenia,0,0,0,174.472
Australia,5,0,0,0.314
Austria,5,6.884,2.887,2.887
Azerbaijan,3,0,0,26.925
Bahamas,5,0,0,0
Bahrain,0,0,0,258.583
Bangladesh,4,0,0,17.676
Barbados,5,0,0,0
Belarus,6,0,0,90.165
Belgium,2,70.839,14.841,8.456
Belize,5,0,0,0
Benin,5,0,0,0.082
Bhutan,5,0,0,5.184
Bolivia,3,0,0,39.407
Bosnia and Herzegovina,5,0,0,3.353
Botswana,5,0,0,0.85
Brazil,6,0,0,136.131
Brunei,5,0,0,0
Bulgaria,5,20.292,2.878,2.734
Burkina Faso,5,0,0,1.627
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,7.082
Canada,4,0,0,17.805
Cape Verde,4,0,0,14.389
Central African Republic,5,0,0,0
Chad,5,0,0,0.791
Chile,0,0,0,184.555
China,5,0,0,0.005
Colombia,3,0,0,26.335
Comoros,3,0,0,29.899
Congo,5,0,0,0
Costa Rica,5,0,0,4.122
Cote d'Ivoire,5,0,0,2.767
Croatia,5,4.141,0,0
Cuba,5,0,0,0.795
Cyprus,5,0,0,3.425
Czechia,5,6.91,1.027,5.79
Democratic Republic of Congo,5,0,0,1.463
Denmark,5,17.092,3.626,6.043
Djibouti,0,0,0,212.55
Dominica,3,0,0,27.781
Dominican Republic,4,0,0,16.593
Ecuador,6,0,0,74.59
Egypt,4,0,0,11.257
El Salvador,4,0,0,10.946
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,5,15.831,0.754,0
Eswatini,5,0,0,0.862
Ethiopia,5,0,0,0.757
Fiji,5,0,0,0
Finland,5,11.19,1.624,0.361
France,1,214.145,18.706,-11.735
Gabon,6,0,0,66.495
Gambia,5,0,0,0
Georgia,5,0,0,0.501
Germany,5,0,0,3.402
Ghana,5,0,0,7.305
Greece,5,0,0,1.823
Grenada,5,0,0,0
Guatemala,4,0,0,13.954
Guinea,5,0,0,3.198
Guinea-Bissau,5,0,0,0
Guyana,5,0,0,0
Haiti,5,0,0,0
Honduras,4,0,0,16.659
Hungary,2,44.201,0,3.002
Iceland,5,0,0,0
India,5,0,0,6.392
Indonesia,5,0,0,2.226
International,5,0,0,0
Iran,3,0,0,37.11
Iraq,4,0,0,12.903
Ireland,2,39.289,7.291,0.81
Israel,4,0,0,13.979
Italy,1,104.595,6.748,5.26
Jamaica,5,0,0,0.675
Japan,5,0,0,0.395
Jordan,5,0,0,0.882
Kazakhstan,4,0,0,14.007
Kenya,5,0,0,1.339
Kosovo,4,0,0,13.97
Kuwait,0,0,0,207.701
Kyrgyzstan,5,0,0,4.292
Laos,5,0,0,0
Latvia,5,7.422,0,2.651
Lebanon,5,0,0,1.319
Lesotho,5,0,0,0
Liberia,5,0,0,2.966
Libya,5,0,0,2.037
Liechtenstein,5,0,0,0
Lithuania,5,0,0,1.469
Luxembourg,2,35.145,3.195,1.598
Madagascar,5,0,0,0.686
Malawi,5,0,0,1.15
Malaysia,5,0,0,0.618
Maldives,4,0,0,22.2
Mali,5,0,0,1.778
Malta,5,0,4.53,2.265
Marshall Islands,5,0,0,0
Mauritania,4,0,0,17.206
Mauritius,5,0,0,0
Mexico,3,0,0,30.179
Moldova,3,0,0,46.604
Monaco,5,0,0,0
Mongolia,5,0,0,0
Montenegro,5,0,0,0
Morocco,5,0,0,0.894
Mozambique,5,0,0,1.696
Myanmar,5,0,0,0.074
Namibia,5,0,0,0
Nepal,4,0,0,9.884
Netherlands,5,0,8.521,6.011
New Zealand,5,0,0,0
Nicaragua,6,0,0,54.192
Niger,5,0,0,0.083
Nigeria,5,0,0,1.169
North Macedonia,3,0,0,36.479
Norway,5,5.903,0,1.66
Oman,6,0,0,112.795
Pakistan,4,0,0,18.403
Palestine,5,0,0,0.392
Panama,6,0,0,59.795
Papua New Guinea,5,0,0,0
Paraguay,5,0,0,2.524
Peru,0,0,0,246.453
Philippines,5,0,0,3.276
Poland,2,58.631,0,6.077
Portugal,2,42.367,5.688,19.124
Qatar,0,0,0,633.795
Romania,5,0,8.629,6.186
Russia,6,0,0,60.698
Rwanda,5,0,0,0.54
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,3,0,0,29.465
Sao Tome and Principe,5,0,0,0
Saudi Arabia,6,0,0,53.686
Senegal,5,0,0,5.793
Serbia,5,0,0,3.527
Seychelles,5,0,0,0
Sierra Leone,5,0,0,3.886
Singapore,6,0,0,92.986
Slovakia,5,0.549,0,0
Slovenia,5,2.405,0.481,0.962
Solomon Islands,5,0,0,0
Somalia,5,0,0,4.153
South Africa,3,0,0,24.533
South Korea,5,0,0,0.956
South Sudan,5,0,0,0
Spain,5,0,0,6.288
Sri Lanka,5,0,0,1.868
Sudan,5,0,0,3.124
Suriname,4,0,0,17.046
Sweden,6,0,0,89.214
Switzerland,5,0,0,0.347
Syria,5,0,0,0
Taiwan,5,0,0,0
Tajikistan,4,0,0,9.122
Tanzania,5,0,0,0
Thailand,5,0,0,0.014
Timor,5,0,0,0
Togo,5,0,0,0.242
Trinidad and Tobago,5,0,0,0
Tunisia,5,0,0,0.169
Turkey,4,0,0,9.32
Uganda,5,0,0,0.7
Ukraine,5,0,0,7.614
United Arab Emirates,6,0,0,60.26
United Kingdom,1,95.189,9.369,21.654
United States,1,102.567,22.377,64.619
Uruguay,5,0,0,0.288
