country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,2.158
Albania,3,0,0,8.687
Algeria,5,0,0,2.258
Andorra,6,0,0,77.655
Angola,5,0,0,0.03
Antigua and Barbuda,3,0,0,10.212
Argentina,5,0,0,2.5
Armenia,3,0,0,24.298
Australia,5,0,0,0.275
Austria,0,58.181,19.542,5.774
Azerbaijan,5,0,0,3.748
Bahamas,5,0,0,0
Bahrain,6,0,0,31.735
Bangladesh,5,0,0,2.368
Barbados,5,0,0,0
Belarus,6,0,0,59.052
Belgium,4,390.608,85.68,80.503
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,5,0,0,0.942
Bosnia and Herzegovina,3,0,0,7.925
Botswana,5,0,0,0.85
Brazil,3,0,0,12.599
Brunei,5,0,0,0
Bulgaria,2,40.441,5.757,7.052
Burkina Faso,5,0,0,0.431
Burundi,5,0,0,0.505
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,6,0,0,59.906
Cape Verde,3,0,0,8.993
Central African Republic,5,0,0,0
Chad,5,0,0,0
Chile,3,0,0,24.273
China,5,0,0,0.01
Colombia,5,0,0,4.068
Comoros,5,0,0,0
Congo,5,0,0,3.806
Costa Rica,5,0,0,2.356
Cote d'Ivoire,5,0,0,1.365
Croatia,0,76.487,0,10.231
Cuba,5,0,0,4.591
Cyprus,5,0,0,6.85
Czechia,2,32.029,7.003,9.245
Democratic Republic of Congo,5,0,0,0.1
Denmark,2,55.937,13.812,37.464
Djibouti,3,0,0,29.352
Dominica,5,0,0,0
Dominican Republic,3,0,0,23.599
Ecuador,3,0,0,25.619
Egypt,5,0,0,1.651
El Salvador,5,0,0,1.85
Equatorial Guinea,5,0,0,0.713
Eritrea,5,0,0,0
Estonia,0,82.923,9.046,5.277
Eswatini,5,0,0,0
Ethiopia,5,0,0,0.017
Fiji,5,0,0,0
Finland,2,35.916,11.37,20.755
France,4,453.89,78.546,-33.52
Gabon,5,0,0,4.493
Gambia,5,0,0,0
Georgia,5,0,0,2.005
Germany,3,0,0,28.132
Ghana,5,0,0,3.604
Greece,5,0,0,0.672
Grenada,3,0,0,8.887
Guatemala,5,0,0,1.228
Guinea,5,0,0,5.559
Guinea-Bissau,5,0,0,0
Guyana,5,0,0,1.271
Haiti,5,0,0,0.438
Honduras,5,0,0,1.615
Hungary,0,85.401,0,7.246
Iceland,2,43.956,14.652,20.513
India,5,0,0,0.935
Indonesia,5,0,0,1.035
International,5,0,0,0
Iran,3,0,0,14.215
Iraq,5,0,0,0.721
Ireland,4,157.56,26.53,127.79
Israel,3,0,0,25.995
Italy,4,433.149,39.43,55.738
Jamaica,5,0,0,3.377
Japan,5,0,0,3.131
Jordan,5,0,0,0.686
Kazakhstan,5,0,0,7.456
Kenya,5,0,0,0.13
Kosovo,5,0,0,3.104
Kuwait,6,0,0,39.339
Kyrgyzstan,5,0,0,3.372
Laos,5,0,0,0
Latvia,2,22.267,0,6.892
Lebanon,5,0,0,0.733
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,5,0,0,1.164
Liechtenstein,5,0,0,0
Lithuania,5,0,0,7.347
Luxembourg,4,244.418,44.73,57.51
Madagascar,5,0,0,0
Malawi,5,0,0,0.261
Malaysia,5,0,0,1.545
Maldives,5,0,0,5.55
Mali,5,0,0,1.728
Malta,5,13.589,2.265,2.265
Marshall Islands,5,0,0,0
Mauritania,5,0,0,0
Mauritius,5,0,0,0.786
Mexico,3,0,0,8.089
Moldova,6,0,0,40.655
Monaco,5,0,0,0
Mongolia,5,0,0,0.305
Montenegro,5,0,0,3.184
