country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,6,0,0,0
Albania,6,0,0,0
Algeria,4,0,0,0.114
Andorra,6,0,0,0
Angola,6,0,0,0
Antigua and Barbuda,6,0,0,0
Argentina,6,0,0,0.022
Armenia,6,0,0,0
Australia,4,0,0,0.196
Austria,2,0,0,1.554
Azerbaijan,6,0,0,0
Bahamas,6,0,0,0
Bahrain,1,0,0,2.938
Bangladesh,6,0,0,0
Barbados,6,0,0,0
Belarus,6,0,0,0
Belgium,1,0,0,5.091
Belize,6,0,0,0
Benin,6,0,0,0
Bhutan,2,0,0,1.296
Bolivia,6,0,0,0
Bosnia and Herzegovina,6,0,0,0
Botswana,6,0,0,0
Brazil,6,0,0,0.042
Brunei,6,0,0,0
Bulgaria,6,0,0,0
Burkina Faso,6,0,0,0
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,6,0,0,0.038
Canada,4,0,0,0.318
Cape Verde,6,0,0,0
Central African Republic,6,0,0,0
Chad,6,0,0,0
Chile,6,0,0,0
China,4,0,0,0.106
Colombia,6,0,0,0.02
Comoros,6,0,0,0
Congo,6,0,0,0
Costa Rica,4,0,0,0.196
Cote d'Ivoire,6,0,0,0
Croatia,4,0,0,0.244
Cuba,6,0,0,0
Cyprus,6,0,0,0
Czechia,3,0,0,0.56
Democratic Republic of Congo,6,0,0,0
Denmark,1,0,0,2.244
Djibouti,6,0,0,0
Dominica,6,0,0,0
Dominican Republic,4,0,0,0.092
Ecuador,6,0,0,0
Egypt,4,0,0,0.117
El Salvador,6,0,0,0
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,1,0.754,0,5.277
Eswatini,6,0,0,0
Ethiopia,6,0,0,0
Fiji,6,0,0,0
Finland,3,0,0,0.541
France,1,0,0.597,4.228
Gabon,6,0,0,0
Gambia,6,0,0,0
Georgia,6,0,0,0
Germany,1,0,0,2.244
Ghana,6,0,0,0
Greece,2,0,0,1.343
Grenada,6,0,0,0
Guatemala,6,0,0,0
Guinea,6,0,0,0
Guinea-Bissau,6,0,0,0
Guyana,6,0,0,0
Haiti,6,0,0,0
Honduras,6,0,0,0
Hungary,6,0.414,0,0
Iceland,0,2.93,0,26.374
India,6,0,0,0.001
Indonesia,6,0,0,0.007
International,6,0,0,0
Iran,5,0,0,14.692
Iraq,4,0,0,0.124
Ireland,1,0,0,2.43
Israel,2,0,0,1.849
Italy,0,47.236,7.641,12.868
Jamaica,6,0,0,0
Japan,3,0,0,0.435
Jordan,6,0,0,0
Kazakhstan,6,0,0,0
Kenya,6,0,0,0
Kosovo,6,0,0,0
Kuwait,6,0,0,0
Kyrgyzstan,6,0,0,0
Laos,6,0,0,0
Latvia,6,0,0,0
Lebanon,3,0,0,0.879
Lesotho,6,0,0,0
Liberia,6,0,0,0
Libya,6,0,0,0
Liechtenstein,6,0,0,0
Lithuania,6,0,0,0
Luxembourg,2,0,0,1.598
Madagascar,6,0,0,0
Malawi,6,0,0,0
Malaysia,2,0,0,1.02
Maldives,6,0,0,0
Mali,6,0,0,0
Malta,6,0,0,0
Marshall Islands,6,0,0,0
Mauritania,6,0,0,0
Mauritius,6,0,0,0
Mexico,6,0,0,0.008
Moldova,6,0,0,0
Monaco,6,0,0,0
Mongolia,6,0,0,0
Montenegro,6,0,0,0
Morocco,6,0,0,0
Mozambique,6,0,0,0
Myanmar,6,0,0,0
Namibia,6,0,0,0
Nepal,6,0,0,0
Netherlands,1,0,1.284,2.685
New Zealand,4,0,0,0.207
Nicaragua,6,0,0,0
Niger,6,0,0,0
Nigeria,6,0,0,0
North Macedonia,3,0,0,0.96
Norway,1,0,0,3.874
Oman,6,0,0,0
Pakistan,6,0,0,0
Palestine,3,0,0,0.588
Panama,6,0,0,0
Papua New Guinea,6,0,0,0
Paraguay,6,0,0,0
Peru,6,0,0,0.03
Philippines,6,0,0,0.018
Poland,4,0,0,0.106
Portugal,3,0,0,0.49
Qatar,6,0,0,0
Romania,4,0,0,0.156
Russia,6,0,0,0.062
Rwanda,6,0,0,0
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,6,0,0,0
Sao Tome and Principe,6,0,0,0
Saudi Arabia,6,0,0,0
Senegal,6,0,0,0
Serbia,4,0,0,0.147
Seychelles,6,0,0,0
Sierra Leone,6,0,0,0
Singapore,1,0,0,2.222
Slovakia,4,0,0,0.183
Slovenia,1,0,0,2.405
Solomon Islands,6,0,0,0
Somalia,6,0,0,0
South Africa,6,0,0,0
South Korea,5,0,0,9.85
South Sudan,6,0,0,0
Spain,1,0,0,3.016
Sri Lanka,6,0,0,0
Sudan,6,0,0,0
Suriname,6,0,0,0
Sweden,1,0,0,5.842
Switzerland,5,0,0,11.555
Syria,6,0,0,0
Taiwan,6,0,0,0.042
Tajikistan,6,0,0,0
Tanzania,6,0,0,0
Thailand,6,0,0,0.014
Timor,6,0,0,0
Togo,4,0,0,0.121
Trinidad and Tobago,6,0,0,0
Tunisia,6,0,0,0
Turkey,6,0,0,0
Uganda,6,0,0,0
Ukraine,6,0,0,0
United Arab Emirates,6,0,0,0
United Kingdom,2,0,0,1.164
United States,4,0,0,0.16
Uruguay,6,0,0,0
Uzbekistan,6,0,0,0
Vanuatu,6,0,0,0
Vatican,0,0,0,1236.094
Venezuela,6,0,0,0
Vietnam,6,0,0,0
Yemen,6,0,0,0
Zambia,6,0,0,0
Zimbabwe,6,0,0,0
