country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.539,4.059
Albania,3,0,4.17,193.551
Algeria,1,0,0.479,22.303
Andorra,0,0,0,427.102
Angola,1,0,0.061,1.095
Antigua and Barbuda,1,0,0,0
Argentina,3,0.429,5.686,126.693
Armenia,3,0,7.424,120.139
Australia,1,0.95,0,0.392
Austria,3,1.671,8.772,305.116
Azerbaijan,3,0,3.057,294.008
Bahamas,1,0,0,61.03
Bahrain,1,5.786,0,99.319
Bangladesh,1,0.093,0.213,15.332
Barbados,1,0,0,3.48
Belarus,3,0,0.741,173.452
Belgium,1,2.03,8.456,64.368
Belize,3,0,2.515,279.16
Benin,1,0,0,3.382
Bhutan,1,0,0,18.144
Bolivia,1,0.084,0.428,7.367
Bosnia and Herzegovina,3,0,18.593,160.631
Botswana,3,0,1.276,205.815
Brazil,1,0,1.35,99.445
Brunei,1,0,0,0
Bulgaria,0,0.283,31.806,404.983
Burkina Faso,1,0,0,1.435
Burundi,1,0,0,0.589
Cambodia,1,0,0,0.179
Cameroon,1,0,0,12.356
Canada,3,1.671,2.676,209.183
Cape Verde,1,0.73,0,25.18
Central African Republic,1,0,0,0
Chad,1,0,0,0.365
Chile,1,1.961,2.825,68.685
China,1,0,0,0.061
Colombia,3,0.523,3.577,165.675
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,0,0,7.067,499.596
Cote d'Ivoire,1,0.028,0.038,0.796
Croatia,0,1.225,18.026,445.769
Cuba,1,0.936,0.088,4.503
Cyprus,3,2.903,1.142,207.787
Czechia,0,2.079,14.661,333.832
Democratic Republic of Congo,1,0.004,0,0.782
Denmark,3,13.834,1.381,195.09
Djibouti,1,0,0,2.024
Dominica,1,0,0,0
Dominican Republic,1,0,0.092,47.475
Ecuador,1,0.166,2.154,32.194
Egypt,1,0,0.137,3.616
El Salvador,1,0,0.463,0
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,3,3.102,4.523,192.983
Eswatini,1,0,0.862,7.758
Ethiopia,1,0.042,0.052,4.697
Fiji,1,0.076,0,4.462
Finland,1,2.627,1.083,51.076
France,1,3.62,6.266,66.321
Gabon,1,0,0.449,10.334
Gambia,1,0,0,3.31
Georgia,2,0,9.275,806.182
Germany,3,0,4.631,169.734
Ghana,1,0.037,0,3.154
Greece,1,0.691,8.155,100.163
Grenada,1,0,0,0
Guatemala,1,0.28,0.279,5.079
Guinea,1,0,0,6.092
Guinea-Bissau,1,0,0.508,9.654
Guyana,1,0,1.271,38.141
Haiti,1,0,0.088,1.929
Honduras,1,0,0.909,36.852
Hong Kong,1,0,0,0
Hungary,0,0.926,15.631,579.172
Iceland,1,4.58,0,32.234
India,1,0.635,0.349,22.549
Indonesia,1,0.109,0.475,16.88
International,1,0,0,0
