country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.231,2.209
Albania,1,0,1.737,53.513
Algeria,0,0,0.182,11.129
Andorra,1,0,0,51.77
Angola,0,0,0,1.613
Antigua and Barbuda,0,0,0,0
Argentina,3,0.421,3.297,165.9
Armenia,2,0,1.012,77.28
Australia,0,2.684,0.549,15.059
Austria,0,0.943,0.111,17.21
Azerbaijan,0,0,0.296,8.975
Bahamas,2,0,0,134.775
Bahrain,3,0,0.588,271.512
Bangladesh,0,0.08,0.267,15.891
Barbados,0,0,0,0
Belarus,0,0,0.423,10.689
Belgium,1,1.886,1.381,46.939
Belize,3,0,0,216.286
Benin,0,0,0,0
Bhutan,0,0,0,19.44
Bolivia,2,0.212,4.883,118.907
Bosnia and Herzegovina,2,0,1.524,67.971
Botswana,1,0,0.425,62.935
Brazil,3,0,5.937,282.702
Brunei,0,0,0,0
Bulgaria,0,0.735,0,0
Burkina Faso,0,0,0,0.718
Burundi,0,0,0,0.084
Cambodia,0,0,0,0.06
Cameroon,0,0,0,1.695
Canada,0,1.431,0.291,12.638
Cape Verde,2,0.613,0,131.298
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,2,1.236,4.917,97.613
China,0,0,0.002,0.069
Colombia,3,0.788,6.053,221.803
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,3,0.392,1.767,210.439
Cote d'Ivoire,0,0.02,0.076,1.592
Croatia,1,0.293,0.244,43.846
Cuba,0,0.436,0.088,4.061
Cyprus,0,3.867,0,15.984
Czechia,1,0.692,0,30.442
Democratic Republic of Congo,0,0.004,0.1,0.569
Denmark,1,5.831,0,28.832
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,2,0.471,2.028,83.887
Ecuador,2,0.186,1.474,69.886
Egypt,0,0,0.215,1.417
El Salvador,1,0.378,1.079,53.807
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,1.272,0,0
Eswatini,2,0,1.724,63.784
Ethiopia,0,0.128,0.139,9.446
Fiji,0,0.038,0,1.116
Finland,0,2.185,0,7.4
France,0,1.857,0.26,0.123
Gabon,0,0,0,0
Gambia,1,0,4.138,32.69
Georgia,0,0,0,1.253
Germany,0,0,0.048,16.972
Ghana,0,0.042,0,4.924
Greece,0,0.725,0.48,19.572
Grenada,0,0,0,0
Guatemala,2,0.238,1.619,66.702
Guinea,0,0,0,6.244
