country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0.026,1.644
Albania,1,0,1.042,54.903
Algeria,2,0,0,2.942
Andorra,2,0,0,0
Angola,2,0,0.365,5.933
Antigua and Barbuda,2,0,0,0
Argentina,0,0.681,7.943,326.137
Armenia,3,0,2.025,137.012
Australia,2,0,0.078,0.314
Austria,1,2.025,0.444,102.483
Azerbaijan,2,0,0.197,14.104
Bahamas,0,0,10.172,272.093
Bahrain,3,6.194,0.588,211.568
Bangladesh,2,0.075,0.182,9.102
Barbados,2,0,0,0
Belarus,1,0,0.635,41.696
Belgium,3,3.959,1.208,180.161
Belize,3,0,10.06,118.203
Benin,2,0,0,0
Bhutan,2,0,0,1.296
Bolivia,2,0.104,2.313,30.926
Bosnia and Herzegovina,1,0,4.572,79.553
Botswana,2,0,0.85,0
Brazil,3,0,3.853,197.15
Brunei,2,0,0,0
Bulgaria,1,0.534,1.151,62.748
Burkina Faso,2,0,0,0.622
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,1,3.444,0.583,62.847
Cape Verde,3,0.959,1.799,152.881
Central African Republic,2,0,0,1.449
Chad,2,0,0.122,0.913
Chile,1,1.377,1.726,81.606
China,2,0,0,0.01
Colombia,3,0.469,3.4,150.345
Comoros,2,0,0,4.6
Congo,2,0,0,0
Costa Rica,3,0.513,3.337,198.857
Cote d'Ivoire,2,0.015,0,0.682
Croatia,1,1.181,0.974,69.91
Cuba,2,0.601,0,3.355
Cyprus,2,4.032,1.142,33.109
Czechia,0,2.152,3.362,416.099
Democratic Republic of Congo,2,0.002,0,0.123
Denmark,1,9.248,0.691,55.592
Djibouti,2,0,0,2.024
Dominica,2,0,0,0
Dominican Republic,2,0.424,0.461,29.222
Ecuador,1,0.146,1.19,40.639
Egypt,2,0,0.107,1.182
El Salvador,2,0.372,0.617,14.646
Equatorial Guinea,2,0,0,4.989
Eritrea,2,0,0,0
Estonia,2,1.435,0,31.661
Eswatini,2,0,0,16.377
Ethiopia,2,0.046,0.07,4.923
Fiji,2,0.046,0,0
Finland,1,2.796,0,40.969
France,3,3.271,1.011,175.37
Gabon,2,0,0,0
Gambia,2,0,0.828,7.862
Georgia,3,0,1.003,137.622
Germany,2,0,0.143,29.29
Ghana,2,0.026,0,0
Greece,1,1.161,0.288,38.281
Grenada,2,0,0,0
Guatemala,1,0.265,0.447,38.402
Guinea,2,0,0.076,4.797
Guinea-Bissau,2,0,0,0
Guyana,2,0,2.543,0
Haiti,2,0,0,0.965
Honduras,1,0,1.413,64.818
Hong Kong,2,0,0,0
Hungary,1,0.59,2.07,84.676
Iceland,0,6.992,0,295.971
India,1,0.789,0.714,52.209
Indonesia,2,0.096,0.442,14.829
International,2,0,0,0
Iran,1,0,2.703,49.421
Iraq,1,0.598,1.666,103.723
Ireland,1,2.359,0.203,85.868
Israel,0,5.435,5.199,545.778
Italy,1,1.65,0.463,44.276
Jamaica,2,0.186,1.013,32.757
Japan,2,0.162,0.055,4.056
Jordan,3,0,1.176,150.64
Kazakhstan,2,0.384,0,3.195
Kenya,2,0.023,0.149,2.548
Kosovo,2,0,1.035,17.591
Kuwait,3,0.839,0.937,158.293
Kyrgyzstan,2,0,0,25.137
Laos,2,0,0,0
Latvia,2,2.024,0.53,36.051
Lebanon,3,0,1.465,184.75
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,3,0,0.873,150.045
Liechtenstein,1,0,0,78.664
Lithuania,2,2.221,1.837,29.754
Luxembourg,1,10.663,1.598,86.265
Madagascar,2,0.014,0.036,1.083
Malawi,2,0.005,0,0.105
Malaysia,2,0.496,0.124,21.35
Maldives,1,2.753,0,99.9
Mali,2,0,0,0.296
Malta,1,5.655,2.265,106.446
Marshall Islands,2,0,0,0
Mauritania,2,0,0,1.29
Mauritius,2,0,0,6.29
Mexico,2,0.113,3.653,37.446
Moldova,3,0,3.471,206.001
Monaco,2,0,0,25.482
Mongolia,2,0,0,0
Montenegro,0,0,9.553,358.245
Morocco,1,0.595,1.111,69.167
Mozambique,2,0.043,0.032,3.263
Myanmar,2,0,0.496,23.011
Namibia,2,0.179,0,7.478
Nepal,1,0.379,0.309,53.232
Netherlands,0,0,1.692,267.058
New Zealand,2,1.176,0,0.622
Nicaragua,2,0,0,14.19
Niger,2,0,0,0
Nigeria,2,0,0,0.572
North Macedonia,1,0.955,3.84,107.038
Norway,2,2.77,0,33.018
Oman,3,0,0.979,163.317
Pakistan,2,0.109,0.054,2.825
Palestine,1,0.881,1.96,93.111
Panama,3,1.373,2.318,158.294
Papua New Guinea,2,0,0,0.112
Paraguay,3,0.402,2.664,130.669
Peru,1,0.263,2.79,55.502
Philippines,2,0.316,0.228,18.899
Poland,1,0.616,1.533,59.081
Portugal,1,2.274,1.373,41.876
Qatar,1,1.682,0,87.121
Romania,1,0,3.795,110.252
Russia,1,2.548,1.261,78.672
Rwanda,2,0.101,0,0.463
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,2,0,0,4.563
Saudi Arabia,2,1.499,0.718,13.701
Senegal,2,0.046,0,1.135
Serbia,2,1.04,0.147,17.635
Seychelles,2,0,0,20.338
Sierra Leone,2,0,0,1.003
Singapore,2,0,0,1.88
Slovakia,1,1.59,0,58.612
Slovenia,1,1.925,1.443,43.772
Solomon Islands,2,0,0,0
Somalia,2,0,0,0
South Africa,2,0.246,1.467,17.316
South Korea,2,0.249,0.059,2.224
South Sudan,2,0.051,0,0.715
Spain,0,0,5.582,256.615
Sri Lanka,2,0.228,0,34.511
Sudan,2,0,0,0
Suriname,2,0,0,18.751
Sweden,3,1.972,-1.188,184.37
Switzerland,1,1.717,0.347,80.882
Syria,2,0,0.114,2.628
Taiwan,2,0.007,0,0.126
Tajikistan,2,0,0,4.194
Tanzania,2,0,0,0
Thailand,2,0.056,0,0.215
Timor,2,0,0,0
Togo,2,0.126,0.121,2.053
Trinidad and Tobago,1,0.189,0.715,56.449
Tunisia,2,0,0,0
Turkey,2,1.333,0.652,17.916
Uganda,2,0,0.044,2.558
Ukraine,1,0.575,2.149,102.484
United Arab Emirates,1,10.351,0.607,107.276
United Kingdom,3,3.537,1.12,214.433
United States,3,3.51,2.118,132.775
Uruguay,2,0,0.288,6.333
Uzbekistan,2,0,0.12,11.862
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,0,0.246,23.878
Vietnam,2,0,0,0.01
Yemen,2,0,0.034,0.201
Zambia,2,0.122,0.054,4.406
Zimbabwe,2,0.06,0.067,1.144
