country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0.077,5.574
Albania,2,0,0,2.78
Algeria,2,0,0.114,4.264
Andorra,2,0,0,0
Angola,2,0,0,0.213
Antigua and Barbuda,2,0,0,0
Argentina,2,0.067,0.243,5.31
Armenia,0,0,0.337,48.933
Australia,2,1.361,0,0.196
Austria,2,0.686,0.555,2.443
Azerbaijan,2,0,0,7.397
Bahamas,2,0,0,0
Bahrain,3,3.397,0,143.984
Bangladesh,2,0.036,0.043,4.305
Barbados,2,0,0,3.48
Belarus,0,1.13,0.529,98.737
Belgium,0,2.233,9.146,50.994
Belize,2,0,0,0
Benin,2,0,0,8.414
Bhutan,2,0,0,0
Bolivia,1,0.047,0.343,15.848
Bosnia and Herzegovina,1,0,2.438,13.106
Botswana,2,0,0,0
Brazil,0,0,3.891,52.319
Brunei,2,0,0,0
Bulgaria,2,0.201,0.288,6.188
Burkina Faso,2,0,0,0.383
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,1,0.785,4.133,39.028
Cape Verde,1,0.228,0,21.583
Central African Republic,1,0,0,10.145
Chad,2,0,0.061,0.426
Chile,0,0.614,0.471,72.765
China,2,0,0,0.001
Colombia,1,0.086,0.413,11.694
Comoros,2,0,0,0
Congo,2,0,0,1.812
Costa Rica,2,0.089,0,1.57
Cote d'Ivoire,2,0.017,0,1.175
Croatia,2,0.351,0,8.769
Cuba,2,0.172,0.088,1.059
Cyprus,2,2.234,0,2.283
Czechia,2,0.421,0.28,4.295
Democratic Republic of Congo,2,0.001,0.033,0.826
Denmark,1,1.446,1.381,23.307
Djibouti,2,0,0,2.024
Dominica,2,0,0,0
Dominican Republic,1,0.189,0.645,25.904
Ecuador,2,-0.212,2.834,-83.886
Egypt,2,0,0.205,4.837
El Salvador,2,0.273,0.154,7.246
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0.908,0,3.769
Eswatini,2,0,0,5.172
Ethiopia,2,0.016,0,0.026
Fiji,2,0.058,0,0
Finland,1,0.6,0.902,11.731
France,1,0,3.723,19.671
Gabon,0,0,0,52.118
Gambia,2,0,0,0.828
Georgia,2,0,0.251,2.005
Germany,1,0,1.408,13.821
Ghana,1,0.169,0,29.64
Greece,2,0.408,0.192,1.247
Grenada,2,0,0,0
Guatemala,2,0.023,0.056,3.796
Guinea,2,0,0,6.244
Guinea-Bissau,1,0,0,15.244
Guyana,2,0,0,1.271
Haiti,2,0,0,1.491
Honduras,2,0,0.202,8.683
Hungary,2,0.52,0.932,2.898
Iceland,2,1.509,0,0
India,2,0.058,0.07,2.423
Indonesia,2,0.024,0.048,1.228
International,2,0,0,0
Iran,1,0.168,0.655,18.525
Iraq,2,0.058,0.05,1.492
Ireland,1,1.007,5.266,31.593
Israel,2,0.942,0.693,3.813
Italy,1,1.055,4.019,21.948
Jamaica,2,0,0,0.675
Japan,2,0.084,0.134,0.688
Jordan,2,0,0,1.372
Kazakhstan,1,0.92,0.053,13.634
Kenya,2,0,0,0.26
Kosovo,2,0,0.517,0.517
Kuwait,3,0,0.702,150.097
Kyrgyzstan,2,0,0,1.686
Laos,2,0,0,0
Latvia,1,1.032,0,10.073
Lebanon,2,0,0.147,1.758
Lesotho,2,0,0,0
Liberia,2,0,0,1.977
Libya,2,0.021,0,0
Liechtenstein,2,0,0,0
Lithuania,2,2.875,0,1.102
Luxembourg,1,2.096,0,19.17
Madagascar,2,0,0,0
Malawi,2,0.004,0,0
Malaysia,2,0.266,0,2.101
Maldives,3,0.877,0,177.6
Mali,2,0,0.148,0.889
Malta,2,2.276,0,6.794
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0,0
Mexico,1,0.048,1.543,14.783
Moldova,1,0,1.239,30.491
Monaco,2,0,0,0
Mongolia,2,0,0,0.305
Montenegro,2,0,0,0
Morocco,2,0.092,0.081,4.416
Mozambique,2,0.005,0,0.032
Myanmar,2,0.01,0,0.018
Namibia,2,0,0,0
Nepal,2,0.034,0,0.034
Netherlands,1,0,4.144,18.617
New Zealand,2,1.749,0,0.415
Nicaragua,2,0,0,0
Niger,2,0,0.083,0.578
Nigeria,2,0.007,0.049,1.873
North Macedonia,2,0.116,0.48,6.72
Norway,2,0.701,0.184,6.641
Oman,1,0,0.196,30.157
Pakistan,1,0.056,0.168,10.417
Palestine,2,0,0,0
Panama,0,0.277,1.391,46.816
Papua New Guinea,2,0,0,0
Paraguay,1,0.105,0,14.16
Peru,0,0.101,2.639,100.722
Philippines,2,0.05,0.1,1.095
Poland,2,0.428,0.555,8.429
Portugal,0,1.513,0.883,54.233
Qatar,3,1.376,0,455.041
Romania,1,0.554,1.819,16.218
Russia,0,1.607,0.672,73.314
Rwanda,2,0.104,0,0.154
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,1,0,0,29.465
Sao Tome and Principe,0,0,4.563,95.82
Saudi Arabia,0,0.424,0.287,48.86
Senegal,2,0.052,0,3.524
Serbia,1,0.854,0.441,13.961
Seychelles,2,0,0,0
Sierra Leone,2,0,0.125,3.259
Singapore,3,0,0,131.274
Slovakia,2,0.716,0,1.832
Slovenia,2,0.566,0.481,0.481
Solomon Islands,2,0,0,0
Somalia,2,0,0,0
South Africa,1,0.263,0.287,11.179
South Korea,2,0.098,0,0.351
South Sudan,2,0,0,4.109
Spain,1,0,4.898,30.157
Sri Lanka,2,0.085,0,0.514
Sudan,2,0,0.16,4.128
Suriname,2,0,0,0
Sweden,0,0,6.832,69.312
Switzerland,2,0.503,1.502,9.359
Syria,2,0,0,0.114
Taiwan,2,0.017,0,0
Tajikistan,2,0,0,6.396
Tanzania,2,0,0.084,0.485
Thailand,2,0.113,0,0.115
Timor,2,0,0,0
Togo,2,0.047,0.121,1.208
Trinidad and Tobago,2,0.053,0,0
Tunisia,2,0.298,0.085,0.338
Turkey,1,0.399,0.569,21.912
Uganda,2,0,0,0
Ukraine,1,0.173,0.48,11.524
United Arab Emirates,0,3.02,0.91,55.913
United Kingdom,0,1.102,8.544,44.958
United States,0,1.206,5.293,80.812
Uruguay,2,0.3,0.288,2.879
Uzbekistan,2,0,0,0.807
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,0,0,0.246
Vietnam,2,0,0,0
Yemen,2,0,0.067,0.302
Zambia,2,0.037,0,0.762
Zimbabwe,2,0.04,0,0
