country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0.051,2.826
Albania,2,0,0,5.56
Algeria,2,0,0.16,4.538
Andorra,2,0,12.942,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,2,0.053,0.155,3.496
Armenia,3,0,0,21.935
Australia,2,0.538,0.078,0.314
Austria,2,0.908,1.221,4.996
Azerbaijan,2,0,0.099,4.833
Bahamas,2,0,0,0
Bahrain,1,3.055,0,64.646
Bangladesh,2,0.03,0.049,3.892
Barbados,2,0,3.48,0
Belarus,1,0.842,0.529,102.97
Belgium,3,1.955,14.668,45.299
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,0.025,0.343,4.883
Bosnia and Herzegovina,3,0,0.61,28.042
Botswana,2,0,0,0
Brazil,3,0,2.023,30.344
Brunei,2,0,0,0
Bulgaria,2,0,0.864,6.908
Burkina Faso,2,0,0.048,0.144
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0.113,4.784
Canada,3,0.657,4.557,45.44
Cape Verde,2,0,0,0
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,3,0.338,0.471,27.202
China,2,0,0,0.003
Colombia,2,0.1,0.177,5.07
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0.047,0,1.57
Cote d'Ivoire,2,0.019,0,2.085
Croatia,2,0.219,0.974,3.654
Cuba,2,0.177,0,2.649
Cyprus,2,2.781,0,6.85
Czechia,2,0.684,0,7.003
Democratic Republic of Congo,2,0.001,0,0.223
Denmark,3,2.776,1.554,27.105
Djibouti,2,0,0,5.061
Dominica,2,0,0,0
Dominican Republic,3,0.149,0.645,21.755
Ecuador,3,0.069,0.68,23.635
Egypt,2,0,0.205,2.208
El Salvador,2,0.226,0.154,4.934
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,1.38,0,4.523
Eswatini,3,0,0,17.239
Ethiopia,2,0.007,0,0.035
Fiji,2,0.037,0,0
Finland,3,0.803,1.263,29.96
France,2,0,6.542,-38.454
Gabon,3,0,0,17.073
Gambia,2,0,0,0
Georgia,2,0,0,1.504
Germany,3,0,1.826,19.419
Ghana,2,0,0,0
Greece,2,0.22,0.096,0.959
Grenada,2,0,0,8.887
Guatemala,2,0.014,0.056,1.507
Guinea,2,0,0,8.452
Guinea-Bissau,1,0,0,67.073
Guyana,2,0,0,5.085
Haiti,2,0,0,0
Honduras,2,0,0.202,3.635
Hungary,2,0.324,0.932,8.074
Iceland,2,2.462,0,5.861
India,2,0.039,0.051,1.259
Indonesia,2,0.019,0.04,0.951
International,2,0,0,0
Iran,2,0,0.952,12.775
Iraq,2,0.206,0.05,1.865
Ireland,1,1.652,6.278,76.147
Israel,2,1.039,0.693,9.474
Italy,3,1.056,5.342,34.501
Jamaica,2,0,0,10.807
Japan,2,0.007,0.142,1.708
Jordan,2,0,0,0.196
Kazakhstan,2,0.86,0,5.912
Kenya,2,0,0.019,0.186
Kosovo,2,0,0,5.174
Kuwait,1,0,0.234,70.248
Kyrgyzstan,2,0,0,3.219
Laos,2,0,0,0
Latvia,2,1.723,1.06,6.892
Lebanon,2,0,0,0.586
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,2,0.008,0,0
Liechtenstein,2,0,0,0
Lithuania,2,2.542,0.367,11.387
Luxembourg,3,3.013,0,44.73
Madagascar,2,0.002,0,0
