country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0,1.927
Albania,0,0,1.39,58.378
Algeria,1,0,0.16,5.633
Andorra,1,0,0,0
Angola,1,0,0.061,1.613
Antigua and Barbuda,1,0,0,0
Argentina,3,0.329,1.969,200.373
Armenia,0,0,1.687,63.107
Australia,1,0,0.235,1.608
Austria,0,1.174,0.222,51.408
Azerbaijan,1,0,0.296,15.287
Bahamas,1,0,0,0
Bahrain,2,0,0.588,423.723
Bangladesh,1,0.079,0.188,8.962
Barbados,1,0,0,3.48
Belarus,1,0,0.635,20.954
Belgium,0,1.653,0.173,84.3
Belize,0,0,0,55.329
Benin,1,0,0,2.062
Bhutan,1,0,0,1.296
Bolivia,0,0.162,4.026,69.305
Bosnia and Herzegovina,0,0,1.829,99.67
Botswana,1,0,0,0
Brazil,0,0,1.952,69.477
Brunei,1,0,0,0
Bulgaria,1,0,0.432,3.886
Burkina Faso,1,0,0,9.233
Burundi,1,0,0,0.084
Cambodia,1,0,0,0
Cameroon,1,0,0,5.952
Canada,1,2.258,0,12.612
Cape Verde,3,0.403,0,183.457
Central African Republic,1,0,0,0
Chad,1,0,0,0.061
Chile,3,1.899,2.825,108.913
China,1,0,0,0.02
Colombia,3,0.521,3.734,144.548
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,1,0.179,0,0
Cote d'Ivoire,1,0.03,0.038,3.677
Croatia,0,1.301,1.462,40.192
Cuba,1,0.652,0,2.737
Cyprus,1,3.208,0,3.425
Czechia,0,0.662,0.28,73.49
Democratic Republic of Congo,1,0,0.022,0.056
Denmark,0,7.233,0.173,58.354
Djibouti,1,0,0,1.012
Dominica,1,0,0,0
Dominican Republic,0,0.253,1.383,52.36
Ecuador,3,0.195,2.211,121.464
Egypt,1,0,0.205,1.495
El Salvador,1,0.383,0.463,11.871
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,1.366,0,15.831
Eswatini,1,0,0,21.549
Ethiopia,1,0.062,0.148,3.592
Fiji,1,0.019,0,0
Finland,1,1.516,0,4.151
France,1,0.446,0.015,1.256
Gabon,1,0,0,0
Gambia,1,0,0.414,12
Georgia,0,0,0,38.103
Germany,1,0,0.024,10.981
Ghana,1,0.034,0,0
Greece,1,0,0.288,19.572
Grenada,1,0,0,0
Guatemala,1,0.046,0.447,14.01
Guinea,1,0,0,1.904
Guinea-Bissau,1,0,0,0
Guyana,0,0,2.543,52.126
Haiti,1,0,0,1.315
Honduras,0,0,1.413,65.929
Hong Kong,1,0,0,0
Hungary,0,0.914,0.414,50.102
Iceland,1,0.434,0,8.791
India,0,0.777,0.823,66.718
Indonesia,1,0.091,0.267,13.293
International,1,0,0,0
Iran,1,0.318,1.524,24.871
Iraq,0,0.481,1.815,87.787
Ireland,0,1.988,0.203,51.642
Israel,2,4.041,1.964,366.817
Italy,1,1.193,0.116,24.081
Jamaica,0,0.211,0.675,49.98
Japan,1,0.004,0.055,3.479
Jordan,1,0,0.196,24.698
Kazakhstan,1,0.85,0.053,22.368
Kenya,1,0.058,0.056,3.496
Kosovo,0,0,3.622,36.735
Kuwait,3,0.641,0.468,129.491
Kyrgyzstan,1,0,0,8.124
Laos,1,0,0,0
Latvia,1,0.839,0,5.302
Lebanon,0,0,0.293,93.913
Lesotho,1,0,0,0
