country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0.154,1.207
Albania,1,0,2.085,48.301
Algeria,2,0,0.296,12.565
Andorra,2,0,0,0
Angola,2,0,0.091,1.552
Antigua and Barbuda,2,0,0,0
Argentina,3,0.398,2.81,158.134
Armenia,0,0,0.675,97.191
Australia,2,2.763,0.314,17.451
Austria,2,0,0,9.438
Azerbaijan,2,0,0.296,19.035
Bahamas,0,0,0,91.545
Bahrain,3,0,1.763,224.497
Bangladesh,2,0.068,0.2,16.115
Barbados,2,0,0,3.48
Belarus,2,0,0.317,13.334
Belgium,1,2.276,0.604,44.005
Belize,0,0,0,72.934
Benin,2,0,0,1.815
Bhutan,2,0,0,0
Bolivia,3,0.295,5.568,152.488
Bosnia and Herzegovina,0,0,1.829,85.954
Botswana,2,0,0,0
Brazil,3,0,6.76,268.875
Brunei,2,0,0,0
Bulgaria,1,0,1.295,43.607
Burkina Faso,2,0,0,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0.956,0.132,9.909
Cape Verde,0,0.604,1.799,104.319
Central African Republic,2,0,0,0
Chad,2,0,0,0.061
Chile,0,1.119,2.459,92.121
China,2,0,0.001,0.085
Colombia,3,0.752,6.073,210.975
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,0,0.353,1.963,113.857
Cote d'Ivoire,2,0,0,2.123
Croatia,2,0.288,0,14.128
Cuba,2,0.342,0,2.207
Cyprus,2,3.576,0,17.125
Czechia,1,0.649,0.467,22.691
Democratic Republic of Congo,2,0.005,0,0.837
Denmark,1,4.295,0,21.753
Djibouti,0,0,0,82.996
Dominica,2,0,0,0
Dominican Republic,0,0.322,0.83,125.831
Ecuador,1,0.122,2.211,51.182
Egypt,2,0,0.176,1.202
El Salvador,0,0.376,1.85,67.682
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0.86,0,16.585
Eswatini,1,0,3.448,45.683
Ethiopia,2,0.064,0.113,3.993
Fiji,2,0.189,0,0
Finland,2,1.541,0,5.234
France,2,1.633,0,0
Gabon,0,0,0,63.35
Gambia,1,0,0.828,52.966
Georgia,2,0,0,3.76
Germany,2,0,0.191,15.337
Ghana,1,0.07,0.257,40.646
Greece,2,0.947,0.096,11.417
Grenada,2,0,0,0
Guatemala,0,0.186,1.954,63.855
Guinea,2,0,0.076,6.548
Guinea-Bissau,1,0,0,25.915
Guyana,2,0,0,15.256
Haiti,2,0,0.438,2.894
Honduras,0,0,2.322,80.67
Hungary,2,0.205,0.104,1.139
Iceland,1,2.418,0,23.443
India,1,0.449,0.655,40.784
Indonesia,2,0.054,0.234,6.636
International,2,0,0,0
Iran,1,0.318,2.203,32.11
Iraq,0,0.411,1.914,70.458
Ireland,2,0.762,0,10.126
Israel,3,2.98,1.155,195.251
Italy,2,0.934,0.165,6.351
Jamaica,2,0.204,0,2.702
Japan,2,0.314,0.04,10.587
Jordan,2,0,0,0.686
