country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.411,2.183
Albania,3,0,1.39,28.841
Algeria,1,0,0.16,11.015
Andorra,1,0,0,0
Angola,1,0,0.091,1.339
Antigua and Barbuda,1,0,0,0
Argentina,3,0.127,0.774,58.789
Armenia,0,0,2.025,194.72
Australia,1,2.117,0,7.177
Austria,1,0.559,0.222,12.658
Azerbaijan,3,0,0.789,51.286
Bahamas,1,0,0,0
Bahrain,0,4.489,2.351,276.801
Bangladesh,1,0.067,0.285,16.188
Barbados,1,0,0,0
Belarus,1,0,0.529,17.462
Belgium,1,0.485,0,20.536
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,1,0,0,2.592
Bolivia,2,0.16,4.54,84.554
Bosnia and Herzegovina,3,0,0.61,48.159
Botswana,3,0,0,36.145
Brazil,2,0,2.969,116.819
Brunei,1,0,0,0
Bulgaria,1,0.404,0.144,11.082
Burkina Faso,1,0,0,0.144
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0.778,0.291,5.246
Cape Verde,1,0.639,0,0
Central African Republic,1,0,0,0
Chad,1,0,0.061,0.365
Chile,0,1.003,5.127,157.563
China,1,0,0,0.032
Colombia,2,0.731,3.695,94.59
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,3,0.325,0.393,71.651
Cote d'Ivoire,1,0.052,0.076,12.245
Croatia,1,0.186,0.244,12.179
Cuba,1,0.263,0,0.53
Cyprus,1,1.346,0,7.992
Czechia,1,0.167,0,5.509
Democratic Republic of Congo,1,0.004,0,0.692
Denmark,1,1.577,0,0
Djibouti,1,0,0,4.049
Dominica,1,0,0,0
Dominican Republic,2,0.274,1.567,130.716
Ecuador,3,0.105,0.907,37.465
Egypt,1,0,0.87,8.912
El Salvador,3,0.378,0.925,43.631
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,0.21,0,0
Eswatini,3,0,1.724,34.478
Ethiopia,1,0.034,0.026,1.374
Fiji,1,0.108,0,0
Finland,1,0.421,0,0.541
France,1,0.131,0,0
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,1,0,0,1.253
Germany,1,0,0.012,2.506
Ghana,1,0.064,0.129,8.689
Greece,1,0.265,0,2.974
Grenada,1,0,0,0
Guatemala,3,0.066,2.623,42.254
Guinea,1,0,0,7.386
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,7.628
Haiti,1,0,0,3.245
Honduras,3,0,0.303,51.188
Hungary,1,0.125,0,0.518
Iceland,1,0.091,0,0
India,1,0.203,0.363,20.82
Indonesia,1,0.04,0.26,6.146
International,1,0,0,0
Iran,3,0.299,2.31,26.026
Iraq,3,0.277,2.362,57.48
Ireland,1,1.765,0,3.443
Israel,2,2.514,0.809,143.03
Italy,1,0.633,0.149,3.87
Jamaica,1,0.044,0,0
Japan,1,0.015,0.008,3.25
Jordan,1,0,0,0.294
Kazakhstan,1,0,5.912,0
Kenya,1,0.131,0.019,7.048
Kosovo,2,0,2.07,105.03
Kuwait,0,0.898,0.937,195.759
