country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,7,0,0,0.051
Albania,3,0,0,1.737
Algeria,7,0,0.023,0.251
Andorra,7,0,0,0
Angola,7,0,0,0
Antigua and Barbuda,7,0,0,0
Argentina,7,0.001,0,0.066
Armenia,2,0,0,3.375
Australia,3,0,0,1.961
Austria,0,0.098,0,16.766
Azerbaijan,7,0,0,0
Bahamas,7,0,0,0
Bahrain,6,0,0,8.815
Bangladesh,7,0,0,0
Barbados,7,0,0,0
Belarus,7,0,0,0
Belgium,6,0.187,0.086,11.217
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,5,0,0,0.6
Bosnia and Herzegovina,3,0,0,1.524
Botswana,7,0,0,0
Brazil,7,0,0,0
Brunei,4,0,0,6.857
Bulgaria,2,0,0.144,2.591
Burkina Faso,7,0,0,0
Burundi,7,0,0,0
Cambodia,7,0,0,0.12
Cameroon,7,0,0,0
Canada,7,0,0,0.132
Cape Verde,7,0,0,0
Central African Republic,7,0,0,0
Chad,7,0,0,0
Chile,3,0,0,1.726
China,7,0,0.009,0.022
Colombia,7,0.012,0,0.177
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,5,0.025,0,0.589
Cote d'Ivoire,7,0,0,0
Croatia,3,0.023,0,1.462
Cuba,7,0,0,0
Cyprus,6,0,0,13.7
Czechia,4,0.092,0,4.482
Democratic Republic of Congo,7,0,0,0
Denmark,4,0.101,0.173,5.525
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,5,0,0,0.553
Ecuador,5,0,0.113,0.623
Egypt,7,0,0,0.283
El Salvador,7,0,0,0
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,0,0.125,0,27.138
Eswatini,5,0,0,0.862
Ethiopia,7,0,0,0
Fiji,7,0.01,0,0
Finland,6,0.107,0,12.634
France,6,0,0.184,12.486
Gabon,5,0,0,0.449
Gambia,7,0,0,0
Georgia,3,0,0,1.253
Germany,6,0,0.024,10.861
Ghana,7,0,0,0.097
Greece,2,0.067,0.192,3.646
Grenada,7,0,0,0
Guatemala,7,0,0,0.056
Guinea,7,0,0,0
Guinea-Bissau,7,0,0,0
Guyana,7,0,0,0
Haiti,7,0,0,0
Honduras,7,0,0,0
Hungary,3,0.016,0,1.139
Iceland,1,0.947,0,64.469
India,7,0,0,0.014
Indonesia,7,0,0.004,0.099
International,7,0,0,0
Iran,0,0,1.155,16.251
Iraq,7,0,0.025,0.224
Ireland,4,0,0.203,7.898
Israel,2,0.071,0,3.004
Italy,1,0.193,2.894,57.838
Jamaica,7,0,0,0
Japan,5,0.001,0.008,0.49
Jordan,7,0,0,0
Kazakhstan,7,0.017,0,0.107
Kenya,7,0,0,0
Kosovo,5,0,0,1.035
Kuwait,4,0,0,5.62
Kyrgyzstan,7,0,0,0
Laos,7,0,0,0
Latvia,4,0.168,0,4.771
Lebanon,2,0,0,2.344
Lesotho,7,0,0,0
Liberia,7,0,0,0
Libya,7,0,0,0
Liechtenstein,1,0,0,78.664
Lithuania,5,0,0,0.735
Luxembourg,0,0.147,1.598,27.158
Madagascar,7,0,0,0
Malawi,7,0,0,0
Malaysia,3,0,0,1.267
Maldives,3,0,0,1.85
Mali,7,0,0,0
Malta,6,0.349,0,13.589
Marshall Islands,7,0,0,0
Mauritania,7,0,0,0.215
Mauritius,7,0,0,0
Mexico,7,0.002,0,0.116
Moldova,3,0,0,1.487
Monaco,7,0,0,0
Mongolia,7,0,0,0
Montenegro,7,0,0,0
Morocco,7,0.001,0,0.271
Mozambique,7,0,0,0
Myanmar,7,0,0,0
Namibia,5,0,0,0.787
Nepal,7,0,0,0
Netherlands,6,0,0.117,9.104
New Zealand,7,0.027,0,0.207
Nicaragua,7,0,0,0
Niger,7,0,0,0
Nigeria,7,0,0,0
North Macedonia,7,0,0,0
Norway,0,0.509,0.553,17.339
Oman,7,0,0,0
Pakistan,7,0,0,0.1
Palestine,5,0,0,0.784
Panama,3,0.047,0,2.086
Papua New Guinea,7,0,0,0
Paraguay,7,0.002,0,0
Peru,7,0.013,0,0.303
Philippines,5,0,0.027,0.429
Poland,5,0,0.026,0.925
Portugal,4,0.123,0,5.59
Qatar,4,0,0,5.901
Romania,3,0.02,0,1.767
Russia,7,0.069,0,0.096
Rwanda,7,0,0,0.077
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,4,0,0,5.446
Saint Vincent and the Grenadines,6,0,0,9.013
Samoa,7,0,0,0
San Marino,7,0,0,0
Sao Tome and Principe,7,0,0,0
Saudi Arabia,5,0.086,0,0.488
Senegal,7,0,0,0
Serbia,3,0.004,0,1.617
Seychelles,0,0,0,20.338
Sierra Leone,7,0,0,0
Singapore,3,0,0,2.051
Slovakia,2,0.036,0,2.198
Slovenia,0,0.441,0.481,19.241
Solomon Islands,7,0,0,0
Somalia,7,0,0,0
South Africa,7,0.002,0,0.236
South Korea,3,0,0.117,2.087
South Sudan,7,0,0,0
Spain,0,0,1.326,24.789
Sri Lanka,7,0.004,0,0.187
Sudan,7,0,0,0
Suriname,3,0,0,1.705
Sweden,4,0,0.198,7.03
Switzerland,0,0.606,0.231,25.42
Syria,7,0,0,0
Taiwan,7,0.016,0,0.126
Tajikistan,7,0,0,0
Tanzania,7,0,0,0
Thailand,7,0.019,0,0.1
Timor,7,0,0,0
Togo,7,0,0,0
Trinidad and Tobago,3,0,0,1.429
Tunisia,7,0.006,0,0.169
Turkey,7,0,0,0
Uganda,7,0,0,0
Ukraine,7,0,0,0
United Arab Emirates,7,1.015,0,0
United Kingdom,4,0,0.28,5.362
United States,2,0.038,0.021,2.293
Uruguay,5,0,0,0.576
Uzbekistan,7,0,0,0
Vanuatu,7,0,0,0
Vatican,7,0,0,0
Venezuela,7,0,0,0.07
Vietnam,7,0,0,0.062
Yemen,7,0,0,0
Zambia,7,0,0,0
Zimbabwe,7,0,0,0
