country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.873,6.139
Albania,4,0,1.042,24.672
Algeria,2,0,0.16,10.558
Andorra,7,0,0,0
Angola,7,0,0,0
Antigua and Barbuda,4,0,0,20.423
Argentina,3,0.174,1.659,58.236
Armenia,6,0,2.362,111.365
Australia,1,1.793,0,6.745
Austria,2,0.7,0,9.438
Azerbaijan,3,0,0.789,50.596
Bahamas,7,0,0,0
Bahrain,0,5.845,0.588,266.81
Bangladesh,4,0.086,0.267,19.437
Barbados,7,0,0,0
Belarus,4,0,0.635,26.457
Belgium,1,0.925,0.259,3.624
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,6,0.166,3.598,103.829
Bosnia and Herzegovina,0,0,2.438,151.182
Botswana,2,0,0,15.734
Brazil,6,0,2.917,95.169
Brunei,7,0,0,0
Bulgaria,4,0.399,0.576,25.042
Burkina Faso,7,0,0,0.622
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,2,0.922,0.238,11.155
Cape Verde,4,0.457,0,21.583
Central African Republic,2,0,0.828,13.251
Chad,7,0,0,0
Chile,0,0.857,3.976,158.243
China,7,0,0,0.013
Colombia,3,0.402,2.869,62.32
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,3,0.196,0.785,48.095
Cote d'Ivoire,1,0.056,0.038,7.355
Croatia,2,0.143,0,16.808
Cuba,7,0.272,0,0.706
Cyprus,7,1.437,0,1.142
Czechia,1,0.16,0.187,4.762
Democratic Republic of Congo,7,0.009,0,0.234
Denmark,1,3.08,0.173,7.942
Djibouti,5,0,0,30.364
Dominica,7,0,0,0
Dominican Republic,3,0.101,0.922,64.805
Ecuador,4,0.055,2.267,23.919
Egypt,2,0,0.772,9.469
El Salvador,5,0.385,0.925,38.543
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,7,0.604,0,0.754
Eswatini,4,0,0,19.825
Ethiopia,7,0.021,0,0
Fiji,7,0,0,2.231
Finland,7,0.404,0,0.722
France,4,1.029,0.414,21.065
Gabon,3,0,0.899,55.263
Gambia,7,0,0.414,1.655
Georgia,7,0,0,0.501
Germany,1,0,-0.012,6.457
Ghana,5,0.091,0.225,31.925
Greece,1,0.305,0,4.125
Grenada,7,0,0,0
Guatemala,5,0.165,1.898,40.412
Guinea,7,0,0,0
Guinea-Bissau,2,0,0,12.703
