country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,6,0,0.873,4.239
Albania,3,0,0.695,21.197
Algeria,2,0,0.16,6.454
Andorra,0,0,0,0
Angola,0,0,0,1.43
Antigua and Barbuda,0,0,0,0
Argentina,7,0.183,0.509,53.124
Armenia,4,0,3.712,223.405
Australia,6,2.126,0,3.333
Austria,2,0.783,0.222,6.44
Azerbaijan,7,0,0.592,51.385
Bahamas,0,0,0,0
Bahrain,4,5.667,2.938,271.512
Bangladesh,3,0.092,0.206,21.276
Barbados,0,0,0,0
Belarus,1,0,0.423,40.426
Belgium,2,0.945,0.086,8.887
Belize,0,0,0,0
Benin,2,0,0,5.857
Bhutan,2,0,0,6.48
Bolivia,5,0.192,3.084,107.341
Bosnia and Herzegovina,0,0,0,0
Botswana,0,0,0,0
Brazil,4,0,5.217,182.034
Brunei,0,0,0,0
Bulgaria,3,0.396,0.144,16.119
Burkina Faso,0,0,0,0
Burundi,6,0,0,2.187
Cambodia,0,0,0,0.12
Cameroon,0,0,0,0
Canada,2,1.115,0.132,6.597
Cape Verde,5,0.716,3.597,115.11
Central African Republic,3,0,1.035,18.427
Chad,0,0,0,0
Chile,4,0.939,14.595,230.485
China,0,0,0,0.013
Colombia,7,0.368,2.516,81.54
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,1,0.175,0.393,28.072
Cote d'Ivoire,2,0.051,0.076,7.772
Croatia,3,0,0,20.705
Cuba,0,0.21,0.088,0.441
Cyprus,6,1.525,0,2.283
Czechia,3,0.238,0,24.279
Democratic Republic of Congo,0,0.011,0.045,1.541
Denmark,0,1.637,0,0
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,7,0.343,0.553,78.817
Ecuador,1,0.083,1.02,40.696
Egypt,2,0,0.86,11.414
El Salvador,1,0.385,1.542,32.376
Equatorial Guinea,0,0,0,0
Eritrea,2,0,0,6.767
Estonia,0,0.342,0,0
Eswatini,3,0,0,14.653
Ethiopia,0,0.048,0.043,1.261
Fiji,0,0.012,0,0
Finland,0,0.281,0,1.263
France,0,0.378,0,0
Gabon,0,0,0,0
Gambia,0,0,0,0.414
Georgia,0,0,0,0.501
Germany,6,0,0.036,5.037
Ghana,3,0.145,0,19.213
Greece,6,0.508,0,2.207
Grenada,0,0,0,0
Guatemala,1,0.079,1.898,31.76
Guinea,6,0,0.076,2.361
Guinea-Bissau,0,0,0,0
Guyana,3,0,0,19.07
Haiti,6,0,0.175,4.823
Honduras,5,0,0.808,102.276
Hungary,0,0.332,0,1.139
Iceland,0,0.501,0,0
India,3,0.16,0.297,14.425
Indonesia,6,0,0.135,5.064
International,0,0,0,0
Iran,1,0.306,1.488,29.241
Iraq,7,0.239,2.511,51.439
Ireland,6,0.811,0.81,4.658
Israel,7,1.212,0.347,45.982
Italy,6,1.015,0.132,2.894
Jamaica,0,0.086,0,1.351
Japan,0,0.028,0,0.727
Jordan,0,0,0,0.686
Kazakhstan,0,1.086,0.852,0
Kenya,6,0.076,0.074,5.17
Kosovo,1,0,1.035,32.078
Kuwait,5,0.759,0.702,161.103
Kyrgyzstan,2,0,0,10.269
Laos,0,0,0,0
Latvia,0,0.948,0,1.59
Lebanon,6,0,0,3.223
Lesotho,0,0,0,0
Liberia,2,0,0,8.897
Libya,6,0.155,0,2.037
Liechtenstein,0,0,0,0
Lithuania,6,0.916,0,1.837
Luxembourg,7,8.863,0,70.29
Madagascar,6,0,0,2.997
Malawi,0,0.022,0,1.725
Malaysia,0,0.32,0,0.309
Maldives,1,1.572,0,40.7
Mali,6,0,0,2.864
Malta,0,1.497,0,0
Marshall Islands,0,0,0,0
Mauritania,3,0,0.215,25.378
Mauritius,0,0,0,0
Mexico,1,0.052,4.669,34.204
Moldova,7,0,1.487,75.36
Monaco,3,0,0,25.482
Mongolia,0,0,0,0
Montenegro,7,0,0,47.766
Morocco,2,0.354,0.054,6.611
Mozambique,0,0.027,0,0.736
Myanmar,0,0.028,0,0.055
Namibia,2,0.062,0,5.903
Nepal,3,0.158,0.034,19.014
Netherlands,6,0,0.117,4.027
New Zealand,0,1.133,0,0.829
Nicaragua,0,0,0,0
Niger,0,0,0,0.124
Nigeria,6,0,0.019,3.779
North Macedonia,7,0.521,4.32,71.038
Norway,6,0.205,0,2.582
Oman,4,0.491,1.175,179.962
Pakistan,3,0.096,0.376,18.434
Palestine,7,0,0.196,50.574
Panama,4,0.545,3.94,174.517
Papua New Guinea,0,0,0,0
Paraguay,1,0.229,0.28,32.387
Peru,5,0.126,5.944,109.942
Philippines,2,0.153,0.11,6.662
Poland,2,0.506,0.159,8.429
Portugal,1,1.015,0.588,31.677
Qatar,4,1.311,0.347,305.096
Romania,3,0.098,0.52,16.894
Russia,7,2.309,1.288,46.891
Rwanda,0,0.363,0,1.544
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,0
Sao Tome and Principe,6,0,0,4.563
Saudi Arabia,5,1.308,1.063,112.8
Senegal,2,0.06,0.239,6.271
Serbia,1,0.872,0.294,33.36
Seychelles,5,0,0,91.519
Sierra Leone,6,0,0,2.006
Singapore,7,0,0,49.741
Slovakia,6,0.171,0,2.564
Slovenia,2,0.301,0,6.734
Solomon Islands,0,0,0,0
Somalia,0,0,0,0
South Africa,5,0.605,1.231,121.567
South Korea,0,0.203,0,1.209
South Sudan,0,0,0,0
Spain,2,0,0.064,12.063
Sri Lanka,0,0.075,0,0.887
Sudan,0,0,0,0
Suriname,5,0,1.705,132.962
Sweden,7,0,2.178,75.253
Switzerland,2,0.745,0,7.973
Syria,0,0,0.057,0.057
Taiwan,0,0.006,0,0
Tajikistan,6,0,0,5.452
Tanzania,0,0,0,0
Thailand,0,0.051,0,0
Timor,0,0,0,0
Togo,6,0.065,0,2.899
Trinidad and Tobago,0,0.013,0,1.429
Tunisia,0,0.026,0,0.338
Turkey,3,0.536,0.202,16.268
Uganda,0,0,0,0.328
Ukraine,3,0,0.549,21.882
United Arab Emirates,1,4.403,0.101,39.129
United Kingdom,2,1.339,0.589,9.339
United States,5,2.112,1.517,124.951
Uruguay,0,0.408,0,1.439
Uzbekistan,2,0,0,7.619
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,2,0,0.035,12.344
Vietnam,0,0,0,0.021
Yemen,0,0,0.101,0.469
Zambia,0,0.036,0,0
Zimbabwe,0,0.031,0,0.404
