country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0,0.822
Albania,4,0,1.737,89.304
Algeria,1,0,0,4.401
Andorra,1,0,0,0
Angola,2,0,0.03,7.607
Antigua and Barbuda,1,0,0,0
Argentina,7,0.716,9.315,378.265
Armenia,7,0,2.362,462.67
Australia,1,1.711,0,0.549
Austria,3,2.2,0.555,172.322
Azerbaijan,0,0,0.296,52.272
Bahamas,7,0,7.629,493.327
Bahrain,3,5.561,1.175,195.7
Bangladesh,2,0.086,0.091,9.715
Barbados,2,0,0,10.439
Belarus,0,0,0.529,64.872
Belgium,5,5.716,4.228,901.497
Belize,4,0,2.515,158.442
Benin,1,0,0,1.485
Bhutan,1,0,0,0
Bolivia,6,0.083,2.57,15.249
Bosnia and Herzegovina,3,0,4.267,173.433
Botswana,3,0,0,169.67
Brazil,4,0,3.354,134.188
Brunei,1,0,0,0
Bulgaria,4,0.849,2.159,131.54
Burkina Faso,1,0,0.096,1.435
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,0,1.327,0.98,60.887
Cape Verde,4,1.187,0,131.298
Central African Republic,1,0,0,0
Chad,1,0,0,1.278
Chile,0,0.942,0.994,58.798
China,1,0,0,0.025
Colombia,4,0.431,2.968,134.092
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,3,0.607,4.908,269.33
Cote d'Ivoire,1,0.045,0,1.516
Croatia,3,1.631,2.436,193.166
Cuba,1,0.67,0,2.384
Cyprus,4,4.426,0,118.735
Czechia,5,3.25,5.416,907.649
Democratic Republic of Congo,1,0,0,0
Denmark,0,6.083,0.345,74.583
Djibouti,1,0,0,3.036
Dominica,2,0,0,13.891
Dominican Republic,0,0,0.277,37.242
Ecuador,0,0.293,2.381,72.38
Egypt,1,0,0.107,1.153
El Salvador,0,0.838,0.617,45.481
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,2.256
Estonia,6,1.772,0,24.877
Eswatini,6,0,0.862,15.515
Ethiopia,2,0.061,0.113,6.428
Fiji,1,0,0,0
Finland,0,3.074,0,43.496
France,7,4.507,1.348,469.118
Gabon,1,0,0,0
Gambia,1,0,0,0.828
Georgia,3,0,1.003,230.373
Germany,4,0,0.275,90.948
Ghana,1,0.047,0,1.513
Greece,0,1.905,1.247,43.365
Grenada,1,0,0,0
Guatemala,0,0.265,1.284,37.453
Guinea,2,0,0,5.102
Guinea-Bissau,1,0,0,0
Guyana,0,0,1.271,39.412
Haiti,1,0,0,1.491
Honduras,0,0,1.918,63.708
Hong Kong,1,0,0,0
Hungary,4,1.112,3.002,98.34
Iceland,3,6.374,0,234.432
India,0,0.823,0.649,45.921
Indonesia,6,0.125,0.409,16.127
International,1,0,0,0
Iran,0,0.334,3.048,54.957
Iraq,4,0.498,1.616,89.179
Ireland,3,2.719,0.608,240.188
Israel,3,4.35,3.582,186.239
Italy,4,2.695,1.373,145.596
Jamaica,6,0.186,3.039,26.341
Japan,2,0.164,0.032,5.598
Jordan,3,0,2.45,241.004
Kazakhstan,2,1.28,0,5.858
Kenya,2,0.104,0.149,11.196
Kosovo,0,0,0,39.839
Kuwait,3,2.003,1.873,174.684
Kyrgyzstan,0,0,0.766,59.471
Laos,1,0,0,0
Latvia,0,2.474,0,60.439
Lebanon,3,0,0.293,219.619
Lesotho,1,0,0,0
Liberia,1,0,0,0.395
Libya,4,0,1.746,124.431
Liechtenstein,3,0,0,235.991
Lithuania,4,2.999,0.367,93.671
Luxembourg,7,13.993,0,341.866
Madagascar,1,0,0,0
Malawi,1,0.013,0,0.366
Malaysia,6,0.74,0.093,18.198
Maldives,4,2.838,0,94.35
Mali,1,0,0,0.79
