country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0,0.103
Albania,7,0,1.39,46.216
Algeria,6,0,0.205,7.936
Andorra,0,0,0,673.008
Angola,1,0,0.03,0.913
Antigua and Barbuda,1,0,0,0
Argentina,4,0.425,4.492,205.971
Armenia,6,0,0.675,10.462
Australia,3,1.813,0.196,2.863
Austria,5,0.957,0,30.201
Azerbaijan,6,0,0.296,12.427
Bahamas,4,0,0,127.146
Bahrain,0,0,0.588,233.9
Bangladesh,2,0.076,0.2,13.201
Barbados,3,0,0,3.48
Belarus,2,0,0.529,16.509
Belgium,2,1.696,0.086,16.739
Belize,5,0,0,35.209
Benin,1,0,0,0
Bhutan,1,0,0,1.296
Bolivia,7,0,5.226,53.971
Bosnia and Herzegovina,7,0,3.353,52.121
Botswana,1,0,0,0
Brazil,0,0,2.602,216.227
Brunei,1,0,0,0
Bulgaria,6,0,2.303,10.938
Burkina Faso,1,0,0,0.526
Burundi,1,0,0,0
Cambodia,1,0,0,0.06
Cameroon,1,0,0,0
Canada,5,1.694,0.238,27.29
Cape Verde,7,0.692,0,57.555
Central African Republic,3,0,0.207,2.278
Chad,1,0,0,0.061
Chile,4,1.669,2.354,91.65
China,1,0,0.001,0.013
Colombia,4,0.498,5.876,141.305
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,0,0.543,3.533,311.732
Cote d'Ivoire,3,0.047,0.076,4.511
Croatia,5,0.388,0.487,35.564
Cuba,3,0.438,0,5.209
Cyprus,1,2.187,0,1.142
Czechia,2,0.875,0.093,23.438
Democratic Republic of Congo,1,0.002,0,0.581
Denmark,2,6.841,0,16.229
Djibouti,3,0,0,2.024
Dominica,1,0,0,0
Dominican Republic,5,0.196,2.673,43.695
Ecuador,6,0.036,0.057,6.745
Egypt,3,0,0.215,2.072
El Salvador,2,0.384,0.617,14.492
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0.282
Estonia,1,2.075,0,1.508
Eswatini,2,0,0,13.791
Ethiopia,6,0.168,0.139,8.777
Fiji,1,0.048,0,0
Finland,1,2.367,0.18,1.624
France,7,3.365,0.444,48.611
Gabon,6,0,0,12.58
Gambia,1,0,0,0
Georgia,3,0,0,4.512
Germany,2,0,0.036,17.867
Ghana,3,0.028,0,2.993
Greece,2,0.814,0.384,17.557
Grenada,1,0,0,0
Guatemala,6,0.189,1.116,9.042
Guinea,3,0,0,2.894
Guinea-Bissau,1,0,0,0
Guyana,4,0,3.814,91.538
Haiti,1,0,0,1.315
Honduras,4,0,1.514,84.809
Hong Kong,1,0,0,0
Hungary,2,0.402,0.104,18.426
Iceland,3,1.978,0,5.861
India,7,0.613,0.593,50.667
Indonesia,6,0.041,0.271,10.028
International,1,0,0,0
Iran,2,0.284,1.298,19.549
Iraq,4,0.462,2.064,93.405
Ireland,6,1.892,0,10.328
Israel,0,3.693,2.657,251.631
Italy,2,0.968,0.099,16.473
Jamaica,5,0.28,0,34.446
Japan,3,0.17,0.103,3.463
Jordan,6,0,0,6.665
Kazakhstan,1,0.496,0,0
Kenya,3,0.079,0.056,2.678
Kosovo,7,0,4.657,62.087
Kuwait,4,0.817,0.234,110.758
Kyrgyzstan,6,0,0,11.956
Laos,1,0,0,0
Latvia,1,0.534,0,1.59
Lebanon,7,0,1.026,64.172
Lesotho,1,0,0,0
Liberia,1,0,0,0
Libya,7,0.419,0.728,79.024
Liechtenstein,1,0,0,0
Lithuania,6,1.456,0,11.755
Luxembourg,1,8.389,0,0
Madagascar,1,0.007,0.036,0.722
Malawi,1,0.052,0.052,1.568
Malaysia,1,0.319,0.031,0.185
Maldives,0,2.2,0,253.449
Mali,1,0,0,0.148
Malta,7,4.337,0,47.561
Marshall Islands,1,0,0,0
Mauritania,6,0.063,0,6.882
Mauritius,1,0,0,0.786
Mexico,5,0.117,1.986,28.844
Moldova,7,0,0.744,54.537
Monaco,1,0,0,0
Mongolia,1,0,0,0.915
Montenegro,7,0,3.184,71.649
Morocco,5,0.579,0.813,32.267
Mozambique,3,0.054,0,3.039
Myanmar,3,0.035,0,1.967
Namibia,7,0.573,1.181,72.808
Nepal,5,0.382,0.24,30.854
Netherlands,5,0,0,32.273
New Zealand,3,1.854,0,2.903
Nicaragua,1,0,0,0
Niger,1,0,0,0.041
Nigeria,1,0.006,0,0.694
North Macedonia,3,0.799,1.44,5.28
Norway,5,4.193,0,25.64
Oman,5,0,1.567,34.857
Pakistan,1,0.082,0.027,0.964
Palestine,4,0.869,0,102.913
Panama,0,1.297,1.622,212.526
Papua New Guinea,1,0,0,0
Paraguay,7,0.322,2.524,78.093
Peru,0,0.256,5.49,234.473
Philippines,5,0.296,0.347,31.237
Poland,2,0.317,0.159,13.264
Portugal,2,1.536,0.294,23.929
Qatar,7,1.813,0,70.46
Romania,5,0.38,2.235,39.246
Russia,5,1.404,0.569,33.796
Rwanda,3,0.368,0,3.32
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,4,0,0,147.327
Sao Tome and Principe,1,0,0,0
Saudi Arabia,5,1.527,0.776,27.317
Senegal,3,0.065,0,3.285
Serbia,3,0.857,0.294,6.025
Seychelles,1,0,0,0
Sierra Leone,1,0,0,0
Singapore,6,0,0,7.008
Slovakia,6,0.506,0,7.51
Slovenia,6,0.681,0,8.658
Solomon Islands,1,0,0,0
Somalia,1,0,0,0
South Africa,5,0.318,2.04,33.469
South Korea,3,0.267,0,4.584
South Sudan,1,0,0,0.715
Spain,0,0,1.775,504.162
Sri Lanka,1,0.091,0,1.728
Sudan,1,0,0,0
Suriname,5,0,6.819,42.616
Sweden,5,1.785,-1.287,41.686
Switzerland,2,1.318,0.116,18.834
Syria,3,0,0.171,3.543
Taiwan,1,0.009,0,0
Tajikistan,6,0,0,7.025
Tanzania,1,0,0,0
Thailand,1,0.071,0,0.086
Timor,1,0,0,0
Togo,1,0.061,0.121,0.483
Trinidad and Tobago,7,0.072,0.715,54.305
Tunisia,6,0.219,0.085,9.984
Turkey,2,1.305,0.522,18.817
Uganda,1,0.078,0.044,0.962
Ukraine,7,0.323,0.686,50.35
United Arab Emirates,7,8.368,0.202,54.7
United Kingdom,2,2.336,0.044,20.844
United States,4,1.984,1.798,106.156
Uruguay,3,0.318,0,2.879
Uzbekistan,2,0,0.209,14.013
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,5,0,0.176,30.243
Vietnam,1,0,0.021,0.041
Yemen,1,0,0.067,0.168
Zambia,3,0.064,0.054,3.916
Zimbabwe,3,0.056,0.404,5.719
