country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,7,0,0.026,1.695
Albania,0,0,1.737,70.54
Algeria,5,0,0.205,4.219
Andorra,6,0,25.885,2523.782
Angola,5,0,0.152,5.051
Antigua and Barbuda,5,0,0,10.212
Argentina,4,0.732,7.722,330.385
Armenia,4,0,2.362,357.042
Australia,7,1.824,0,0.784
Austria,1,1.891,1.221,149.449
Azerbaijan,2,0,0.395,36.393
Bahamas,0,0,2.543,71.202
Bahrain,3,6.111,1.175,205.103
Bangladesh,5,0.088,0.097,10.225
Barbados,2,0,0,17.399
Belarus,0,0,0.529,63.179
Belgium,6,6.297,2.934,713.656
Belize,1,0,2.515,85.509
Benin,5,0,0,5.527
Bhutan,5,0,0,3.888
Bolivia,2,0.1,2.227,18.761
Bosnia and Herzegovina,1,0,3.353,146.915
Botswana,7,0,0,0
Brazil,1,0,3.524,128.129
Brunei,7,0,0,2.286
Bulgaria,1,0.837,0.864,117.868
Burkina Faso,7,0,0,0
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,5,0,0,8.966
Canada,0,2.436,0.318,68.226
Cape Verde,3,0.727,3.597,210.436
Central African Republic,7,0,0,0.207
Chad,7,0,0,0.487
Chile,0,0.908,0.994,57.124
China,7,0,0,0.008
Colombia,1,0.412,3.243,119.117
Comoros,7,0,0,0
Congo,5,0,0.362,6.886
Costa Rica,4,0.589,1.963,302.702
Cote d'Ivoire,7,0.055,0,1.289
Croatia,3,1.571,0.974,182.205
Cuba,7,0.686,0,1.589
Cyprus,0,2.616,0,58.226
Czechia,6,3.255,6.163,891.121
Democratic Republic of Congo,7,0.003,0.056,0.703
Denmark,1,6.191,0.173,85.114
Djibouti,5,0,0,12.146
Dominica,7,0,0,0
Dominican Republic,0,0.247,0.277,60.288
Ecuador,0,0.255,1.644,51.692
Egypt,7,0,0.059,1.251
El Salvador,0,0.38,0.771,44.094
Equatorial Guinea,7,0,0,1.426
Eritrea,7,0,0,0
Estonia,2,2.238,0,29.4
Eswatini,2,0,0,16.377
Ethiopia,5,0.062,0.061,6.193
Fiji,7,0.199,0,0
Finland,2,3.177,0.722,36.818
France,4,4.189,1.164,338.866
Gabon,5,0,0,4.044
Gambia,7,0,0,2.483
Georgia,3,0,1.755,170.461
Germany,1,0,0.406,85.613
Ghana,7,0.066,0,0
Greece,0,1.931,0.672,41.734
Grenada,7,0,0,0
Guatemala,0,0.286,1.116,39.854
Guinea,5,0,0,4.112
Guinea-Bissau,7,0,0,0
Guyana,2,0,0,30.513
Haiti,7,0,0.088,1.842
Honduras,0,0,0.505,61.184
Hong Kong,7,0,0,0
Hungary,1,1,2.795,95.235
Iceland,4,6.503,0,260.806
India,0,0.83,0.493,49.064
Indonesia,2,0.135,0.472,15.088
International,7,0,0,0
Iran,0,0.346,3.322,57.505
Iraq,1,0.511,1.268,95.892
Ireland,3,3.292,1.013,219.531
