country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,5.56
Albania,3,0,0,50.93
Algeria,3,0,0,71.3
Andorra,3,0,0,62.96
Angola,3,0,0,60.19
Antigua and Barbuda,2,0,0,0
Argentina,3,0.594,2.3,79.17
Armenia,2,0,0,0
Australia,0,0,4105.1,50.46
Austria,3,3.672,4.9,75
Azerbaijan,3,0,0,64.35
Bahamas,2,0,0,0
Bahrain,3,6.81,45.5,58.33
Bangladesh,3,0.082,8.2,80.09
Barbados,3,0,0,40.74
Belarus,2,0,23.1,22.22
Belgium,3,3.396,3.9,65.74
Belize,3,0,0,66.67
Benin,2,0,0,31.48
Bhutan,3,0,0,77.78
Bolivia,3,0.107,8.4,84.26
Bosnia and Herzegovina,3,0,0,40.74
Botswana,3,0,0,52.78
Brazil,3,0,0,57.87
Brunei,2,0,0,35.19
Bulgaria,3,1.602,3.2,48.15
Burkina Faso,2,0,0,22.22
Burundi,2,0,0,14.81
Cambodia,2,0,0,34.26
Cameroon,3,0,0,45.37
Canada,3,1.68,16.3,60.65
Cape Verde,3,0.942,6.3,71.3
Central African Republic,2,0,0,24.07
Chad,3,0,0,70.37
Chile,3,2.118,23.7,81.94
China,3,0,0,63.43
Colombia,3,0.705,0,65.74
Comoros,2,0,0,0
Congo,3,0,0,47.22
Costa Rica,3,0,0,55.56
Cote d'Ivoire,2,0.023,36.6,25
Croatia,2,2.27,3.6,31.48
Cuba,1,0.853,141.1,59.26
Cyprus,3,4.216,19.2,69.44
Czechia,3,3.766,3.3,73.15
Democratic Republic of Congo,2,0.002,6.3,22.22
Denmark,3,11.939,57.6,39.81
Djibouti,3,0,0,43.52
Dominica,2,0,0,37.04
Dominican Republic,3,0,8.4,67.59
Ecuador,3,0.247,0,52.78
Egypt,3,0,0,60.19
El Salvador,3,0,11.1,52.78
Equatorial Guinea,2,0,0,0
Eritrea,3,0,0,82.41
Estonia,2,3.682,26,25.93
Eswatini,3,0,0,48.15
Ethiopia,3,0.041,13.5,57.41
Fiji,3,0.156,0,49.07
Finland,3,2.73,59.9,40.74
France,3,5.757,7,78.7
Gabon,3,0,0,69.44
Gambia,3,0,0,56.48
Georgia,3,0,0,55.56
Germany,3,0,0,62.04
Ghana,3,0.065,19.9,38.89
Greece,3,2.493,9.9,63.43
Grenada,2,0,0,0
Guatemala,3,0.215,6.4,49.54
Guinea,2,0,0,35.65
Guinea-Bissau,2,0,0,0
Guyana,3,0,0,72.22
Haiti,3,0,0,47.22
Honduras,3,0,0,87.04
Hungary,3,2.073,4.2,57.41
Iceland,3,4.352,40.2,52.78
India,3,0.885,23.7,61.57
Indonesia,3,0.108,7.8,50.46
International,2,0,0,0
Iran,3,0,4.9,68.06
Iraq,3,0.495,5.4,51.85
Ireland,3,2.392,23.9,81.48
Israel,3,3.65,47.2,65.74
Italy,3,3.874,6.4,76.85
Jamaica,3,0.186,10.3,67.59
Japan,3,0.223,22.2,38.89
Jordan,3,2.284,0,75.93
Kazakhstan,3,1.695,43,68.06
Kenya,3,0.133,6.7,62.96
Kosovo,3,0,0,60.19
Kuwait,3,1.762,8.6,62.96
Kyrgyzstan,3,0,0,57.87
Laos,2,0,0,33.33
Latvia,3,3.721,21.8,45.37
Lebanon,3,0,0,57.41
Lesotho,3,0,0,47.22
Liberia,3,0,0,57.41
Libya,3,0.314,4.2,79.63
Liechtenstein,2,0,0,0
Lithuania,3,5.308,9.5,62.5
Luxembourg,3,21.117,16.8,56.48
Madagascar,3,0,15.3,37.04
Malawi,1,0.034,167.6,50.93
Malaysia,3,0.706,18.7,78.24
Maldives,2,2.725,35.6,0
Mali,2,0,0,37.96
Malta,2,6.661,23.3,0
Marshall Islands,2,0,0,0
Mauritania,2,0,30.8,17.59
Mauritius,2,0,0,16.67
Mexico,3,0.121,2.4,71.76
Moldova,3,0,0,48.15
Monaco,2,0,0,0
Mongolia,2,0,0,35.19
Montenegro,2,0,0,0
Morocco,3,0.558,4.7,60.19
