country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,84.26
Albania,1,0,0,71.3
Algeria,1,0,0,76.85
Andorra,2,0,0,42.59
Angola,1,0,0,77.78
Antigua and Barbuda,2,0,0,0
Argentina,1,0.112,5.9,90.74
Armenia,2,0,0,0
Australia,3,1.319,2181.6,62.04
Austria,0,0.945,249.1,47.22
Azerbaijan,1,0,0,85.19
Bahamas,2,0,0,0
Bahrain,1,4.445,14.6,75
Bangladesh,1,0.077,4.8,62.96
Barbados,1,0,0,78.7
Belarus,2,0,14.2,16.67
Belgium,1,1.108,80.5,75
Belize,1,0,0,75.93
Benin,2,0,0,41.67
Bhutan,1,0,0,83.33
Bolivia,1,0.125,2,84.26
Bosnia and Herzegovina,1,0,0,54.63
Botswana,1,0,0,57.41
Brazil,1,0,0,77.31
Brunei,1,0,0,49.07
Bulgaria,1,0.226,75.6,44.44
Burkina Faso,2,0,0,45.37
Burundi,2,0,0,13.89
Cambodia,2,0,0,40.74
Cameroon,1,0,0,60.19
Canada,1,0.932,38.9,70.83
Cape Verde,1,0.273,0,79.17
Central African Republic,1,0,0,75.93
Chad,1,0,0,74.07
Chile,1,0.949,2.9,78.24
China,1,0,0,78.24
Colombia,1,0.239,0,87.04
Comoros,2,0,0,0
Congo,1,0,0,73.15
Costa Rica,1,0.074,0,72.22
Cote d'Ivoire,1,0.027,5.2,64.81
Croatia,3,0.045,1451,50.93
Cuba,1,0.178,98.2,100
Cyprus,0,2.279,825.9,76.85
Czechia,1,0.468,97,41.67
Democratic Republic of Congo,1,0.005,0,80.56
Denmark,0,2.049,254.8,57.41
Djibouti,1,0,0,59.26
Dominica,1,0,0,72.22
Dominican Republic,1,0.192,5.9,87.04
Ecuador,1,0.08,0,83.33
Egypt,1,0,0,84.26
El Salvador,1,0.374,28.9,96.3
Equatorial Guinea,2,0,0,0
Eritrea,1,0,0,93.52
Estonia,0,1.008,213.6,41.67
Eswatini,1,0,0,84.26
Ethiopia,1,0.045,36,80.56
Fiji,1,0.074,0,78.7
Finland,1,0.505,96.8,44.44
France,1,0.637,66.7,72.22
Gabon,1,0,0,80.56
Gambia,1,0,0,74.07
Georgia,1,0,0,69.44
Germany,1,0,0,59.72
Ghana,1,0.076,11,56.48
Greece,0,0,510.1,54.63
Grenada,2,0,0,0
Guatemala,1,0.051,2.6,96.3
Guinea,1,0,0,78.7
Guinea-Bissau,2,0,0,0
Guyana,1,0,0,87.04
Haiti,1,0,0,80.56
Honduras,1,0,0,100
Hungary,1,0.447,158.6,61.11
Iceland,3,1.612,1734.3,39.81
India,1,0.101,14.4,75.46
Indonesia,1,0.019,11.8,71.76
International,2,0,0,0
Iran,2,0.266,7,44.44
Iraq,1,0.297,18.3,92.59
Ireland,1,0.628,69.6,83.33
Israel,1,1.721,82.1,75
Italy,1,0.826,160.6,44.44
Jamaica,1,0,98,76.85
Japan,1,0.036,78.9,28.7
Jordan,1,0,0,77.78
Kazakhstan,1,1.322,63,81.02
Kenya,1,0.049,24.3,88.89
Kosovo,1,0,0,73.15
Kuwait,1,0.637,4.1,84.26
Kyrgyzstan,1,0,0,76.39
Laos,2,0,0,39.81
Latvia,0,0.788,426,61.11
Lebanon,1,0,0,74.07
Lesotho,1,0,0,62.04
Liberia,1,0,0,87.04
Libya,1,0.094,35,96.3
Liechtenstein,2,0,0,0
Lithuania,3,1.822,1048.3,56.48
Luxembourg,0,2.677,518.4,47.22
Madagascar,1,0,9.2,70.37
Malawi,1,0.014,9.8,60.19
Malaysia,1,0.216,84.1,75
Maldives,2,1.482,15.1,0
Mali,1,0,0,52.78
Malta,3,2.213,1131.9,0
Marshall Islands,2,0,0,0
Mauritania,1,0,8,77.78
Mauritius,1,0,0,65.74
Mexico,1,0.079,2.4,72.69
Moldova,1,0,0,80.56
Monaco,2,0,0,0
Mongolia,1,0,0,71.3
Montenegro,2,0,0,0
Morocco,0,0.357,224.5,93.52
Mozambique,1,0.018,19.4,62.04
Myanmar,0,0.035,336.4,80.56
Namibia,0,0,282.1,62.96
Nepal,1,0.133,14.6,92.59
Netherlands,1,0,0,62.96
New Zealand,2,0.563,0,37.04
Nicaragua,2,0,0,18.52
Niger,2,0,0,25.93
Nigeria,1,0.007,8.2,84.26
North Macedonia,2,0.457,11.4,0
Norway,1,0.538,157.8,43.52
Oman,1,0.499,0,86.11
Pakistan,1,0.091,4.3,69.44
Palestine,1,0,0,80.56
Panama,1,0.355,3.2,89.81
Papua New Guinea,1,0,0,56.02
Paraguay,1,0.162,36.7,81.48
Peru,1,0.148,0,89.81
Philippines,1,0.094,13.8,77.78
Poland,1,0.57,58.4,53.7
Portugal,1,1.688,48.6,69.91
Qatar,1,1.614,2.7,83.33
Romania,1,0.699,56.3,53.7
Russia,1,2.197,33.4,74.54
Rwanda,1,0.106,135.1,75.93
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,1,0,0,57.41
Sao Tome and Principe,2,0,0,0
Saudi Arabia,1,0.625,9.4,75.46
Senegal,1,0.081,14.4,72.22
Serbia,1,0.591,100.5,43.52
Seychelles,2,0,0,23.15
Sierra Leone,1,0,0,70.37
Singapore,1,0,20.8,74.07
Slovakia,3,0.336,3005.8,52.78
Slovenia,3,0.398,1061.3,39.81
Solomon Islands,2,0,0,33.33
Somalia,1,0,0,48.15
South Africa,1,0.585,12.3,80.56
South Korea,0,0.325,373.6,55.09
South Sudan,1,0,0,85.19
Spain,1,0,104.1,66.67
Sri Lanka,1,0.088,42.3,76.85
Sudan,1,0,0,91.67
Suriname,1,0,0,93.52
Sweden,1,0,0,64.81
Switzerland,0,0.603,208.7,55.56
Syria,1,0,0,69.44
Taiwan,0,0.007,643.4,25.93
Tajikistan,1,0,0,58.33
Tanzania,2,0,0,32.41
Thailand,3,0.144,1567.6,75
Timor,2,0,0,33.33
Togo,1,0.036,72.4,73.15
Trinidad and Tobago,1,0.019,125.9,87.04
Tunisia,1,0.06,183.1,68.52
Turkey,1,0.643,43.8,63.89
Uganda,1,0,0,77.78
Ukraine,1,0.246,19.3,76.39
United Arab Emirates,1,5.358,66,72.22
United Kingdom,1,1.406,65.8,67.59
United States,1,1.876,0,72.69
Uruguay,0,0.159,264.3,61.11
Uzbekistan,1,0,0,81.94
Vanuatu,1,0,0,66.67
Vatican,2,0,0,0
Venezuela,1,0,0,81.48
Vietnam,1,0,0,69.44
Yemen,1,0,0,58.33
Zambia,0,0,225.6,39.81
Zimbabwe,1,0.026,45,87.96
