country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,16.67
Albania,1,0,0,54.63
Algeria,1,0,0,75.93
Andorra,1,0,0,57.41
Angola,1,0,0,71.3
Antigua and Barbuda,2,0,0,0
Argentina,1,0.627,1.9,82.87
Armenia,2,0,0,0
Australia,0,0,2083.7,65.28
Austria,1,2.714,15.1,58.8
Azerbaijan,1,0,0,66.2
Bahamas,2,0,0,0
Bahrain,1,6.539,30.4,63.89
Bangladesh,1,0.07,8.8,80.09
Barbados,2,0,0,29.63
Belarus,2,0,32.1,16.67
Belgium,1,5.341,7.2,45.37
Belize,1,0,0,69.44
Benin,1,0,0,47.22
Bhutan,1,0,0,77.78
Bolivia,1,0.086,5.5,84.26
Bosnia and Herzegovina,1,0,0,40.74
Botswana,1,0,0,63.89
Brazil,1,0,0,63.43
Brunei,2,0,0,35.19
Bulgaria,2,1.071,7.3,35.19
Burkina Faso,2,0,0,22.22
Burundi,2,0,0,14.81
Cambodia,2,0,0,34.26
Cameroon,1,0,0,45.37
Canada,1,1.777,33.2,60.65
Cape Verde,1,1.009,4.9,68.52
Central African Republic,2,0,0,31.48
Chad,1,0,0,74.07
Chile,1,1.915,19.6,81.94
China,1,0,0,61.57
Colombia,1,0.567,0,71.3
Comoros,2,0,0,0
Congo,1,0,0,50.93
Costa Rica,1,0,0,58.33
Cote d'Ivoire,1,0.037,37.5,36.11
Croatia,2,1.7,8,28.7
Cuba,3,0.698,232.8,64.81
Cyprus,1,5.67,40.1,50
Czechia,1,2.734,3.7,48.15
Democratic Republic of Congo,1,0,0,48.15
Denmark,3,4.667,82.5,41.67
Djibouti,1,0,0,47.22
Dominica,2,0,0,31.48
Dominican Republic,1,0.293,7.9,67.59
Ecuador,1,0.164,0,52.78
Egypt,1,0,0,75.93
El Salvador,1,0.375,14,52.78
Equatorial Guinea,2,0,0,0
Eritrea,1,0,0,82.41
Estonia,3,1.041,82.6,25.93
Eswatini,1,0,0,59.26
Ethiopia,1,0.057,9.4,65.74
Fiji,1,0.069,0,49.07
Finland,3,2.095,70.2,36.57
France,1,2.104,9.3,49.54
Gabon,1,0,0,72.22
Gambia,1,0,0,60.19
Georgia,1,0,0,61.11
Germany,1,0,0,58.8
Ghana,1,0.079,43.4,44.44
Greece,1,1.804,39.7,59.72
Grenada,2,0,0,0
Guatemala,1,0.09,7.5,49.54
Guinea,1,0,0,39.35
Guinea-Bissau,2,0,0,0
Guyana,1,0,0,72.22
Haiti,1,0,0,47.22
Honduras,1,0,0,84.26
Hong Kong,1,0,0,51.85
Hungary,1,1.343,8.4,40.74
Iceland,1,3.766,25.1,37.04
India,1,0.724,16.9,64.35
Indonesia,1,0.095,7.7,50.46
International,2,0,0,0
Iran,1,0,6.5,58.8
Iraq,1,0.415,5.8,61.11
Ireland,1,3.856,14.9,61.57
Israel,1,1.732,19.1,81.48
Italy,1,2.743,17.6,50
Jamaica,1,0.122,5.6,67.59
Japan,1,0.078,32.7,38.89
Jordan,1,0,0,78.7
Kazakhstan,3,1.238,79.4,74.07
Kenya,1,0,9.9,64.81
Kosovo,1,0,0,52.78
Kuwait,1,1.335,8.9,62.96
Kyrgyzstan,1,0,0,57.87
Laos,2,0,0,36.11
Latvia,1,2.827,37.4,33.33
Lebanon,1,0,0,59.26
Lesotho,1,0,0,47.22
Liberia,1,0,0,57.41
Libya,1,0,0,80.56
Liechtenstein,2,0,0,0
Lithuania,1,1.935,36.6,54.17
Luxembourg,1,13.994,49.9,47.22
Madagascar,3,0,104.5,48.15
Malawi,1,0.021,52.8,50.93
Malaysia,1,0.721,30.9,65.74
Maldives,2,2.908,30.3,0
Mali,1,0,0,37.96
Malta,2,5.445,21.9,0
Marshall Islands,2,0,0,0
Mauritania,2,0,30.3,17.59
Mauritius,2,0,0,16.67
Mexico,1,0.052,2.7,71.76
Moldova,1,0,0,48.15
Monaco,2,0,0,0
Mongolia,1,0,0,40.74
Montenegro,2,0,0,0
Morocco,1,0.65,7.8,60.19
Mozambique,1,0.042,14.7,62.04
Myanmar,1,0,0,81.02
Namibia,1,0.494,18.5,37.96
Nepal,1,0.53,4.4,63.89
Netherlands,1,0,0,62.04
New Zealand,0,0.703,1956.6,22.22
Nicaragua,2,0,0,8.33
Niger,2,0,0,12.04
Nigeria,1,0.017,20.6,50.93
North Macedonia,2,0.889,5,0
Norway,3,1.101,100.3,32.41
Oman,1,0,0,73.15
Pakistan,1,0.147,52.1,53.24
Palestine,1,0.579,9.2,82.41
Panama,1,0.971,8.6,59.26
Papua New Guinea,1,0,0,45.37
Paraguay,1,0.411,4,64.81
Peru,1,0.187,0,82.41
Philippines,1,0.296,13.2,68.98
Poland,2,1.258,6.3,32.87
Portugal,1,2.327,15,56.94
Qatar,1,2.992,30.6,64.81
Romania,1,1.651,7.3,44.44
Russia,1,3.731,31.4,44.91
Rwanda,3,0.172,199.7,63.89
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,29.63
Sao Tome and Principe,2,0,0,0
Saudi Arabia,3,1.103,116.6,57.41
Senegal,1,0.059,48.1,43.52
Serbia,1,0.802,32.6,54.63
Seychelles,2,0,0,31.48
Sierra Leone,2,0,0,31.48
Singapore,0,0,5321.8,50
Slovakia,1,1.989,7.2,53.7
Slovenia,1,1.811,7.3,47.22
Solomon Islands,1,0,0,43.52
Somalia,2,0,0,36.11
South Africa,1,0.381,12.5,39.81
South Korea,3,0.178,110.5,53.24
South Sudan,1,0,56,35.19
Spain,1,0,11,64.35
