country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,84.26
Albania,1,0,0,83.33
Algeria,1,0,0,76.85
Andorra,1,0,0,50
Angola,1,0,0,81.48
Antigua and Barbuda,1,0,0,0
Argentina,1,0.088,8.3,90.74
Armenia,1,0,0,0
Australia,2,0.846,2523,67.13
Austria,3,0.652,136.7,59.26
Azerbaijan,1,0,0,77.78
Bahamas,1,0,0,0
Bahrain,1,4.333,22.6,75
Bangladesh,1,0.066,6.1,93.52
Barbados,1,0,0,81.48
Belarus,1,1.652,15,16.67
Belgium,1,0.796,48.7,75
Belize,1,0,0,85.19
Benin,1,0,0,57.41
Bhutan,1,0,0,83.33
Bolivia,1,0.095,2.7,84.26
Bosnia and Herzegovina,1,0,0,71.3
Botswana,1,0,0,61.11
Brazil,1,0,0,81.02
Brunei,1,0,0,52.78
Bulgaria,1,0.231,37.5,56.48
Burkina Faso,1,0,0,60.19
Burundi,1,0,0,13.89
Cambodia,1,0,0,57.41
Cameroon,1,0,0,63.89
Canada,1,0.708,20.4,70.83
Cape Verde,1,0,0,79.17
Central African Republic,1,0,0,75.93
Chad,1,0,0,74.07
Chile,1,0.797,3.5,78.24
China,1,0,0,81.94
Colombia,1,0.172,0,87.04
Comoros,1,0,0,0
Congo,1,0,0,82.41
Costa Rica,1,0.046,0,72.22
Cote d'Ivoire,1,0.028,17.9,64.81
Croatia,3,0.232,444.4,70.37
Cuba,3,0.126,176,100
Cyprus,0,2.756,1110.4,76.85
Czechia,1,0.472,108,57.41
Democratic Republic of Congo,1,0.003,0,80.56
Denmark,3,1.516,188.8,60.19
Djibouti,1,0,0,59.26
Dominica,1,0,0,72.22
Dominican Republic,1,0.238,6.3,87.04
Ecuador,1,0.066,0,86.11
Egypt,1,0,0,84.26
El Salvador,1,0.369,30.5,100
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,93.52
Estonia,3,0.476,150.3,50
Eswatini,1,0,0,84.26
