country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,48.15
Albania,2,0,0,57.41
Algeria,2,0,0,79.63
Andorra,2,0,0,45.37
Angola,2,0,0,76.39
Antigua and Barbuda,0,0,0,0
Argentina,2,0.402,2.3,87.96
Armenia,0,0,0,0
Australia,3,2.018,329.6,79.17
Austria,0,0.691,39.3,35.19
Azerbaijan,2,0,0,85.19
Bahamas,0,0,0,0
Bahrain,2,5.643,26.7,60.19
Bangladesh,2,0.081,5.1,80.09
Barbados,2,0,0,38.89
Belarus,0,0,49.5,16.67
Belgium,0,1.519,38.4,58.33
Belize,2,0,0,72.69
Benin,2,0,0,41.67
Bhutan,2,0,0,97.22
Bolivia,2,0.19,2.3,84.26
Bosnia and Herzegovina,2,0,0,53.7
Botswana,2,0,0,47.22
Brazil,2,0,0,73.61
Brunei,2,0,0,40.74
Bulgaria,0,0.329,41.2,38.89
Burkina Faso,2,0,0,48.15
Burundi,0,0,0,11.11
Cambodia,2,0,0,44.44
Cameroon,2,0,0,60.19
Canada,0,1.422,97.5,64.35
Cape Verde,2,0.559,6.6,65.28
Central African Republic,2,0,0,54.63
Chad,2,0,0,64.81
Chile,2,1.436,15.5,81.94
China,2,0,0,78.24
Colombia,2,0.61,0,87.04
Comoros,0,0,0,0
Congo,2,0,0,62.04
Costa Rica,2,0.301,0,72.22
Cote d'Ivoire,0,0.037,17.2,38.43
Croatia,0,0.576,8.6,35.19
Cuba,0,0.4,95.1,82.41
Cyprus,0,4.021,243.4,50
Czechia,0,0.692,24.4,36.11
Democratic Republic of Congo,0,0.002,14.8,40.74
Denmark,3,6.796,354.8,50.93
Djibouti,2,0,0,50.93
Dominica,2,0,0,36.11
Dominican Republic,2,0.297,5.5,78.7
Ecuador,2,0.075,0,73.61
Egypt,2,0,0,62.96
El Salvador,2,0.373,10.6,80.56
Equatorial Guinea,0,0,0,0
Eritrea,2,0,0,89.81
Estonia,0,1.165,89.3,23.15
Eswatini,2,0,0,64.81
Ethiopia,2,0.164,13.6,80.56
Fiji,2,0.008,0,54.63
Finland,3,2.618,549.5,32.41
France,0,2.869,29.4,48.15
Gabon,2,0,0,66.67
Gambia,2,0,0,77.78
Georgia,2,0,0,57.41
Germany,2,0,0,59.72
Ghana,2,0.024,8.2,52.78
Greece,0,0.936,82.1,56.02
Grenada,0,0,0,0
Guatemala,2,0.247,4,87.04
Guinea,2,0,0,70.83
Guinea-Bissau,0,0,0,0
Guyana,2,0,0,73.15
Haiti,0,0,0,21.3
Honduras,2,0,0,82.41
Hungary,0,0.151,71.9,49.07
Iceland,0,1.764,56,46.3
India,2,0.442,12.6,79.63
Indonesia,2,0,7.6,59.72
International,0,0,0,0
Iran,2,0.306,11.1,60.19
Iraq,2,0,5.5,92.59
Ireland,0,0.98,64.8,70.83
Israel,0,3.482,16.9,37.96
Italy,0,0.759,76.8,54.63
Jamaica,2,0.225,14.7,73.15
Japan,0,0.174,20.7,32.41
Jordan,2,0,0,56.48
Kazakhstan,2,0.502,16,79.63
Kenya,2,0.063,14.1,70.37
Kosovo,2,0,0,69.44
Kuwait,2,0.716,6.7,65.74
Kyrgyzstan,2,0,0,76.39
Laos,2,0,0,36.11
Latvia,3,0.491,848.5,41.67
Lebanon,2,0,0,64.81
Lesotho,2,0,0,71.3
Liberia,2,0,0,64.81
Libya,2,0.348,7.9,87.96
Liechtenstein,0,0,0,0
