country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,78.7
Albania,3,0,0,68.52
Algeria,3,0,0,65.74
Andorra,1,0,0,42.59
Angola,3,0,0,75.93
Antigua and Barbuda,1,0,0,0
Argentina,3,0.172,3.4,88.89
Armenia,1,0,0,0
Australia,2,1.432,900.1,52.31
Austria,3,0.428,118.3,47.22
Azerbaijan,3,0,0,96.3
Bahamas,1,0,0,0
Bahrain,3,4.275,13.3,75
Bangladesh,3,0.108,4.6,74.54
Barbados,3,0,0,66.67
Belarus,1,0,41.7,16.67
Belgium,3,1.035,116.8,51.85
Belize,3,0,0,73.15
Benin,1,0,0,41.67
Bhutan,3,0,0,83.33
Bolivia,3,0.089,1.8,84.26
Bosnia and Herzegovina,3,0,0,51.85
Botswana,3,0,0,57.41
Brazil,3,0,0,77.31
Brunei,3,0,0,49.07
Bulgaria,1,0.149,19.9,36.11
Burkina Faso,1,0,0,45.37
Burundi,1,0,0,13.89
Cambodia,1,0,0,40.74
Cameroon,3,0,0,60.19
Canada,3,1.192,115.1,68.98
Cape Verde,3,0.612,0,79.17
Central African Republic,3,0,0,64.81
Chad,3,0,0,67.59
Chile,3,0.879,3.9,78.24
China,3,0,0,78.24
Colombia,3,0.346,0,87.04
Comoros,1,0,0,0
Congo,3,0,0,73.15
Costa Rica,3,0.136,0,73.61
Cote d'Ivoire,3,0.04,5.2,66.2
Croatia,3,0.178,14,54.63
Cuba,2,0.198,616.4,86.11
Cyprus,0,1.473,1040.2,50
Czechia,1,0.419,21,35.19
Democratic Republic of Congo,3,0.01,6,80.56
Denmark,2,3.232,497,57.41
Djibouti,3,0,0,59.26
Dominica,1,0,0,44.44
Dominican Republic,3,0.25,4.5,83.33
Ecuador,3,0.075,0,79.63
Egypt,3,0,0,71.3
El Salvador,3,0.385,12.7,90.74
Equatorial Guinea,1,0,0,0
Eritrea,3,0,0,93.52
Estonia,2,0.76,666.3,28.7
Eswatini,3,0,0,84.26
Ethiopia,3,0.032,26.2,80.56
Fiji,3,0.181,0,62.04
Finland,2,0.306,216.1,35.19
France,3,0.947,76.9,51.85
Gabon,3,0,0,69.44
Gambia,3,0,0,68.98
Georgia,3,0,0,55.56
Germany,3,0,0,63.43
Ghana,3,0.094,6.4,52.78
Greece,2,0.312,217.5,40.74
Grenada,1,0,0,0
Guatemala,3,0.093,3,96.3
Guinea,3,0,0,71.3
Guinea-Bissau,1,0,0,0
Guyana,3,0,0,79.63
Haiti,3,0,0,77.78
Honduras,3,0,0,96.3
Hungary,2,0.278,366.6,54.63
Iceland,2,1.36,201,39.81
India,3,0.124,11.4,76.39
Indonesia,3,0.033,8.8,59.72
International,1,0,0,0
Iran,1,0.336,10.7,41.67
Iraq,3,0.278,5.3,92.59
Ireland,2,0.676,279.9,38.89
Israel,3,2.428,33.4,75
Italy,2,0.45,191.4,55.56
Jamaica,3,0.108,87.8,64.81
Japan,1,0.044,43.4,25.93
Jordan,3,0,0,48.15
Kazakhstan,3,0.884,41.1,81.02
Kenya,3,0.041,18,84.26
Kosovo,3,0,0,59.26
Kuwait,3,0.821,4.8,85.19
Kyrgyzstan,3,0,0,76.39
Laos,1,0,0,37.04
Latvia,0,0.456,1625.4,50
Lebanon,3,0,0,74.07
Lesotho,3,0,0,54.63
Liberia,3,0,0,75.93
Libya,3,0.102,27.7,94.44
Liechtenstein,1,0,0,0
Lithuania,0,1.374,1588.9,31.48
Luxembourg,2,13.822,232.4,27.78
Madagascar,3,0.017,5.4,68.98
Malawi,3,0.013,7.6,60.19
Malaysia,0,0.192,1385.3,50.93
Maldives,1,1.36,54.2,0
Mali,3,0,0,52.78
Malta,0,1.284,1102.2,0
Marshall Islands,1,0,0,0
Mauritania,3,0,9.4,77.78
Mauritius,1,0,0,33.33
Mexico,3,0.114,2.2,70.83
Moldova,3,0,0,80.56
Monaco,1,0,0,0
Mongolia,3,0,0,71.3
Montenegro,1,0,0,0
Morocco,3,0.45,50.1,64.81
Mozambique,3,0.024,34.6,80.56
Myanmar,0,0.025,1472.4,80.56
Namibia,3,0,11.9,51.85
Nepal,3,0.267,11.5,92.59
Netherlands,3,0,0,59.26
New Zealand,0,0.376,3731.8,22.22
Nicaragua,1,0,0,18.52
Niger,1,0,0,25.93
Nigeria,3,0.01,3.9,80.09
North Macedonia,1,0.417,7.6,0
Norway,2,1.095,229,40.74
Oman,3,0.625,3.1,87.96
Pakistan,3,0.104,6.6,60.19
Palestine,3,0,0,80.56
Panama,3,0.742,3.1,83.33
Papua New Guinea,3,0,0,49.07
Paraguay,3,0.149,12.7,81.48
Peru,3,0.073,0,89.81
Philippines,3,0.154,18.6,83.33
Poland,3,0.205,61.7,50.93
Portugal,3,1.23,35.1,72.69
Qatar,3,1.217,4.2,80.56
Romania,3,0.248,30.3,41.67
Russia,3,1.562,41.8,70.83
Rwanda,3,0.193,124.8,77.78
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,33.33
Sao Tome and Principe,1,0,0,0
Saudi Arabia,3,1.384,11.6,71.3
Senegal,3,0.057,9.9,57.41
Serbia,1,1.051,36.7,25.93
Seychelles,1,0,0,23.15
Sierra Leone,3,0,0,53.7
Singapore,3,0,54.4,50
