country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,71.3
Albania,0,0,0,57.41
Algeria,0,0,0,87.96
Andorra,0,0,0,45.37
Angola,0,0,0,79.17
Antigua and Barbuda,2,0,0,0
Argentina,0,0.226,2.5,87.96
Armenia,2,0,0,0
Australia,3,3.655,166,79.17
Austria,0,0.736,70.5,35.19
Azerbaijan,0,0,0,93.52
Bahamas,2,0,0,0
Bahrain,0,4.014,20.2,69.44
Bangladesh,0,0.065,4.2,80.09
Barbados,0,0,0,48.15
Belarus,2,0,61.1,16.67
Belgium,0,0.859,32.8,64.81
Belize,0,0,0,72.69
Benin,2,0,0,41.67
Bhutan,0,0,0,62.96
Bolivia,0,0.186,2,84.26
Bosnia and Herzegovina,0,0,0,59.26
Botswana,0,0,0,56.94
Brazil,0,0,0,72.69
Brunei,2,0,0,39.81
Bulgaria,0,0.52,21.5,38.89
Burkina Faso,0,0,0,48.15
Burundi,2,0,0,11.11
Cambodia,0,0,0,47.22
Cameroon,0,0,0,60.19
Canada,0,1.16,117.1,67.13
Cape Verde,0,0.3,7.3,65.28
Central African Republic,0,0,0,54.63
Chad,0,0,0,64.81
Chile,0,1.489,12.6,87.5
China,0,0,0,78.24
Colombia,0,0.624,0,87.04
Comoros,2,0,0,0
Congo,0,0,0,67.59
Costa Rica,0,0.276,0,68.52
Cote d'Ivoire,2,0.08,11.6,31.94
Croatia,2,0.177,19.8,35.19
Cuba,0,0.377,88.4,75
Cyprus,3,3.333,249.6,47.22
Czechia,0,0.273,31,36.11
Democratic Republic of Congo,0,0.003,7.8,59.26
Denmark,3,3.615,231.6,50.93
Djibouti,0,0,0,50.93
Dominica,2,0,0,36.11
Dominican Republic,0,0.318,3.9,78.7
Ecuador,0,0.132,0,76.39
Egypt,0,0,0,62.96
El Salvador,0,0.379,5.8,89.81
Equatorial Guinea,2,0,0,0
Eritrea,0,0,0,89.81
Estonia,0,0.985,105.4,23.15
Eswatini,0,0,0,80.56
Ethiopia,0,0.079,14.8,80.56
Fiji,0,0.008,0,54.63
Finland,3,1.072,372.4,35.19
France,0,0.262,52.6,46.3
Gabon,0,0,0,66.67
Gambia,0,0,0,77.78
Georgia,0,0,0,51.85
Germany,0,0,100,56.94
Ghana,0,0.043,3.1,52.78
Greece,0,1.027,109.8,46.3
Grenada,2,0,0,0
Guatemala,0,0.046,3.7,87.04
Guinea,0,0,0,70.83
Guinea-Bissau,2,0,0,0
Guyana,0,0,0,75.93
Haiti,2,0,0,28.7
Honduras,0,0,0,96.3
Hungary,0,0.242,98,54.63
Iceland,0,0.68,88.4,46.3
India,0,0.521,10.4,79.63
Indonesia,0,0.033,6.5,62.5
