country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,84.26
Albania,0,0,0,89.81
Algeria,0,0,0,92.13
Andorra,0,0,0,52.78
Angola,0,0,0,90.74
Antigua and Barbuda,2,0,0,0
Argentina,0,0.05,16,100
Armenia,2,0,0,0
Australia,1,0.318,318.9,69.44
Austria,3,0.674,57.5,77.78
Azerbaijan,0,0,0,91.67
Bahamas,2,0,0,0
Bahrain,3,2.394,53,75
Bangladesh,0,0.019,7.5,93.52
Barbados,0,0,0,88.89
Belarus,2,0.633,10.7,16.67
Belgium,0,0.939,7.5,81.48
Belize,0,0,0,75
Benin,0,0,0,70.83
Bhutan,0,0,0,83.33
Bolivia,0,0.01,6.1,84.26
Bosnia and Herzegovina,0,0,0,92.59
Botswana,0,0,0,86.11
Brazil,0,0,0,74.54
Brunei,0,0,0,58.33
Bulgaria,0,0,20.4,73.15
Burkina Faso,0,0,0,84.26
Burundi,2,0,0,13.89
Cambodia,0,0,0,57.41
Cameroon,0,0,0,71.3
Canada,0,0.273,9.3,72.69
Cape Verde,0,0,0,79.63
Central African Republic,0,0,0,68.52
Chad,0,0,0,88.89
Chile,0,0.185,10.3,73.15
China,0,0,0,56.94
Colombia,0,0.064,0,84.26
Comoros,2,0,0,0
Congo,0,0,0,97.22
Costa Rica,0,0.052,0,75.93
Cote d'Ivoire,0,0.01,8,80.56
Croatia,0,0,42.9,96.3
Cuba,0,0.164,31.9,83.33
Cyprus,3,1.513,185,94.44
Czechia,3,0.779,53.9,60.19
Democratic Republic of Congo,0,0.001,11.8,80.56
Denmark,0,1.688,30.7,68.52
Djibouti,0,0,0,94.44
Dominica,0,0,0,79.63
Dominican Republic,0,0.119,3.7,96.3
Ecuador,0,0.035,0,93.52
Egypt,0,0,0,84.26
El Salvador,3,0.158,86.7,94.44
Equatorial Guinea,2,0,0,0
Eritrea,0,0,0,93.52
Estonia,3,1.251,60.1,77.78
Eswatini,0,0,0,84.26
Ethiopia,3,0.006,129.5,80.56
Fiji,3,0.025,83.9,88.89
Finland,0,0.653,23.7,60.19
France,0,0,0,87.96
Gabon,0,0,0,81.48
Gambia,0,0,0,78.7
Georgia,0,0,0,100
Germany,0,0,0,76.85
Ghana,3,0,76.2,62.04
Greece,0,0.127,44.4,84.26
Grenada,2,0,0,0
Guatemala,0,0.024,12.1,96.3
Guinea,0,0,0,78.7
Guinea-Bissau,2,0,0,0
Guyana,0,0,0,87.04
Haiti,0,0,0,89.81
Honduras,0,0,0,100
Hungary,0,0.207,24.3,76.85
Iceland,3,1.867,122.1,53.7
India,0,0,25.3,96.3
Indonesia,0,0.009,6.3,71.76
International,2,0,0,0
Iran,0,0.151,7.9,53.7
Iraq,3,0.044,76.2,85.19
Ireland,0,0.761,4.6,90.74
Israel,0,1.573,41.4,87.96
Italy,0,0.862,17.5,93.52
Jamaica,0,0.048,4.2,80.56
Japan,2,0.044,7.9,47.22
Jordan,0,0,0,96.3
Kazakhstan,3,0.467,65.3,92.13
Kenya,3,0.015,73.6,88.89
Kosovo,0,0,0,92.59
Kuwait,0,0,0,88.89
Kyrgyzstan,0,0,0,92.13
Laos,0,0,0,96.3
Latvia,3,0.691,98.4,69.44
Lebanon,0,0,0,85.19
Lesotho,0,0,0,90.74
Liberia,0,0,0,87.96
Libya,0,0.012,21.9,100
Liechtenstein,2,0,0,0
Lithuania,3,2.037,106.4,81.48
Luxembourg,0,1.205,16.8,70.37
Madagascar,0,0,0,72.22
Malawi,3,0.003,83.9,60.19
Malaysia,3,0,52.9,73.15
Maldives,2,0,24,0
Mali,0,0,0,72.22
Malta,3,1.834,119.1,0
Marshall Islands,2,0,0,0
Mauritania,0,0,0,77.78
Mauritius,0,0,0,82.41
Mexico,0,0.026,4.6,82.41
Moldova,0,0,0,84.26
Monaco,0,0,0,85.19
Mongolia,0,0,0,65.74
Montenegro,2,0,0,0
Morocco,0,0.046,6.2,93.52
Mozambique,0,0.002,36.3,56.48
Myanmar,0,0.005,41.3,86.11
Namibia,0,0,0,73.15
Nepal,3,0.012,91.3,96.3
Netherlands,0,0,0,79.63
New Zealand,1,1.477,400.4,96.3
Nicaragua,2,0,0,24.07
Niger,0,0,0,61.11
Nigeria,0,0,9.8,82.87
North Macedonia,2,0.112,9.5,0
Norway,0,0.661,34.1,71.3
Oman,0,0,0,92.59
Pakistan,0,0,10.4,92.59
Palestine,0,0,0,96.3
Panama,0,0.202,4.8,93.52
Papua New Guinea,0,0,0,83.8
Paraguay,0,0.058,49,94.44
Peru,0,0.07,0,94.44
Philippines,0,0.026,15,100
Poland,0,0,0,83.33
Portugal,0,1.454,22.9,82.41
Qatar,0,0.731,4.5,86.11
Romania,0,0.159,13.3,87.04
Russia,0,0.753,23.2,85.19
Rwanda,1,0.112,408.1,90.74
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,0,0,0,92.59
Sao Tome and Principe,2,0,0,0
Saudi Arabia,0,0.265,9.9,91.67
Senegal,0,0.028,19.8,77.78
Serbia,0,0.521,9.1,96.3
Seychelles,0,0,0,93.52
Sierra Leone,0,0,0,81.48
Singapore,0,0,5.1,85.19
Slovakia,3,0.635,58.8,75
Slovenia,3,0.702,59,86.11
Solomon Islands,2,0,0,44.44
Somalia,0,0,0,60.19
South Africa,0,0.092,38,87.96
South Korea,1,0.141,382.4,43.52
South Sudan,0,0,0,86.11
Spain,0,0,2.3,85.19
Sri Lanka,3,0.03,55.1,81.48
Sudan,0,0,0,87.04
Suriname,0,0,0,82.41
Sweden,0,0,0,64.81
Switzerland,0,0.574,13.9,73.15
Syria,0,0,0,75.93
Taiwan,3,0.058,221.2,31.48
Tajikistan,2,0,0,33.33
Tanzania,0,0,0,50
Thailand,3,0.079,179.7,76.85
Timor,0,0,0,77.78
Togo,3,0.026,199.1,73.15
Trinidad and Tobago,0,0,0,79.63
Tunisia,0,0.047,40,90.74
Turkey,0,0.468,8.9,75.93
Uganda,0,0,0,93.52
Ukraine,0,0,9.8,88.89
United Arab Emirates,3,2.039,64.1,87.04
United Kingdom,0,0.335,4.7,79.63
United States,0,0.686,0,72.69
Uruguay,3,0,67.9,62.96
Uzbekistan,0,0,0,90.74
Vanuatu,0,0,0,77.78
Vatican,2,0,0,0
Venezuela,0,0,0,82.41
Vietnam,1,0,22909.1,88.43
Yemen,2,0,0,40.74
Zambia,3,0.026,80.9,65.28
Zimbabwe,0,0,0,87.96
