country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,1.2,5.56
Albania,5,0,1.16,50.93
Algeria,0,0,1.25,75
Andorra,3,0,1.13,62.96
Angola,3,0,1.08,60.19
Antigua and Barbuda,1,0,0.32,0
Argentina,4,0.482,0.92,81.94
Armenia,1,0,1.15,0
Australia,5,0,0.77,47.69
Austria,3,0.173,1.51,64.81
Azerbaijan,3,0,1.33,64.35
Bahamas,1,0,0.64,0
Bahrain,3,0.023,0.88,58.33
Bangladesh,4,0.119,1.05,80.09
Barbados,2,0,0.8,40.74
Belarus,2,0.044,1.18,22.22
Belgium,3,0.288,1,56.48
Belize,0,0,1.16,66.67
Benin,2,0,0.95,31.48
Bhutan,4,0,0.88,77.78
Bolivia,4,0.151,0.83,84.26
Bosnia and Herzegovina,2,0,1.17,40.74
Botswana,5,0,0.73,52.78
Brazil,3,0,1,57.87
Brunei,2,0,0,35.19
Bulgaria,5,0.259,1.42,48.15
Burkina Faso,2,0,1,22.22
Burundi,1,0,0.79,14.81
Cambodia,2,0,0.86,34.26
Cameroon,5,0,0.91,45.37
Canada,3,0.049,1.16,60.65
Cape Verde,0,0.138,1.06,71.3
Central African Republic,2,0,0.58,24.07
Chad,0,0,0.96,70.37
Chile,4,0.043,0.98,81.94
China,3,0,1.13,63.43
Colombia,3,0,1.04,65.74
Comoros,1,0,0.64,0
Congo,5,0,0.58,47.22
Costa Rica,3,0,0.99,55.56
Cote d'Ivoire,2,0.037,0.95,25
Croatia,2,0.268,1.26,31.48
Cuba,3,0.006,1.11,64.81
Cyprus,3,0.044,1.31,63.89
Czechia,0,0.31,1.01,73.15
Democratic Republic of Congo,2,0.174,1.11,22.22
Denmark,2,0.016,1.18,39.81
Djibouti,5,0,1.02,43.52
Dominica,2,0,0,37.04
Dominican Republic,0,0.09,1.02,67.59
Ecuador,5,0,0.95,52.78
Egypt,4,0,1.13,75.93
El Salvador,5,0.083,1.13,52.78
Equatorial Guinea,1,0,0.48,0
Eritrea,4,0,0.4,77.78
Estonia,2,0.029,1.47,25.93
Eswatini,5,0,0.97,48.15
Ethiopia,3,0.076,0.82,57.41
Fiji,5,0.001,0,49.07
Finland,2,0.016,1.1,40.74
France,4,0.155,1.18,78.7
Gabon,0,0,1.09,69.44
Gambia,3,0,0.73,56.48
Georgia,3,0,1.22,55.56
Germany,3,0.072,1.36,60.65
Ghana,2,0.028,1.16,38.89
Greece,3,0.081,1.38,59.72
Grenada,1,0,0,0
Guatemala,5,0.131,1,49.54
Guinea,2,0,1.09,35.65
Guinea-Bissau,1,0,0.38,0
Guyana,0,0,1.02,72.22
Haiti,5,0,0.83,47.22
Honduras,4,0,1,87.04
Hungary,2,0.193,1.44,40.74
Iceland,5,0.036,0.76,52.78
India,3,0.043,0.92,61.57
Indonesia,5,0.123,0.93,50.46
International,1,0,0,0
Iran,0,0.194,1.21,68.06
Iraq,5,0.195,0.93,51.85
Ireland,4,0.053,0.82,81.48
Israel,2,0.022,0.69,40.74
Italy,0,0.14,1.4,66.67
Jamaica,0,0.097,0.93,71.3
Japan,2,0.037,1.16,38.89
Jordan,4,0,1.35,75.93
Kazakhstan,0,0.018,1.5,68.06
Kenya,3,0.155,1.23,62.96
Kosovo,3,0,1.64,60.19
Kuwait,3,0.109,0.97,62.96
Kyrgyzstan,3,0,1.11,57.87
Laos,2,0,0,33.33
Latvia,5,0.043,1.33,42.59
Lebanon,3,0,1.1,57.41
Lesotho,5,0,0.8,47.22
Liberia,3,0,1.02,57.41
Libya,4,0,1.03,79.63
Liechtenstein,1,0,1.31,0
Lithuania,3,0.087,1.49,62.5
Luxembourg,3,0.055,1.44,56.48
Madagascar,2,0.074,0.27,37.04
Malawi,5,0.016,0.88,50.93
Malaysia,3,0.045,1.16,64.81
Maldives,1,0.018,0.99,0
Mali,2,0,1.13,37.96
Malta,1,0.03,1.11,0
Marshall Islands,1,0,0,0
Mauritania,1,0.023,1.27,17.59
Mauritius,1,0,0.81,16.67
Mexico,0,0.376,1.01,71.76
Moldova,5,0,1.07,48.15
Monaco,1,0,1.37,0
Mongolia,2,0,0.92,35.19
Montenegro,1,0,1.55,0
Morocco,3,0.167,1.12,60.19
Mozambique,3,0.106,1.06,56.48
Myanmar,4,0,1.02,79.63
Namibia,2,0.054,0.95,37.96
Nepal,3,0.245,0.96,63.89
Netherlands,3,0.157,0.99,62.04
New Zealand,2,0.001,0.86,22.22
Nicaragua,1,0,0.52,8.33
Niger,1,0,1.27,14.81
Nigeria,5,0.041,1.06,50.93
North Macedonia,1,0.315,1.35,0
Norway,5,0.021,1.4,43.52
Oman,2,0,1.03,37.04
Pakistan,5,0.033,1.26,53.24
Palestine,2,0.124,1.14,40.74
