country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,1.2,5.56
Albania,1,0,1.12,54.63
Algeria,5,0,1.21,75
Andorra,0,0,1.14,62.96
Angola,0,0,1.08,65.74
Antigua and Barbuda,4,0,0.32,0
Argentina,5,0.494,0.93,81.94
Armenia,4,0,1.19,0
Australia,2,0,0.77,47.69
Austria,0,0.163,1.56,64.81
Azerbaijan,0,0,1.36,64.35
Bahamas,4,0,0.68,0
Bahrain,1,0.023,0.88,58.33
Bangladesh,5,0.117,1.04,80.09
Barbados,2,0,0.8,40.74
Belarus,3,0.044,1.18,22.22
Belgium,1,0.287,1.06,56.48
Belize,0,0,1.16,66.67
Benin,2,0,0.95,43.52
Bhutan,5,0,0.88,77.78
Bolivia,5,0.157,0.83,84.26
Bosnia and Herzegovina,2,0,1.17,40.74
Botswana,1,0,0.73,52.78
Brazil,1,0,1,57.87
Brunei,3,0,0,35.19
Bulgaria,2,0.246,1.44,48.15
Burkina Faso,3,0,1,22.22
Burundi,4,0,0.79,14.81
Cambodia,3,0,0.85,34.26
Cameroon,2,0,0.91,45.37
Canada,0,0.05,1.15,60.65
Cape Verde,5,0.144,1.06,71.3
Central African Republic,3,0,0.57,24.07
Chad,5,0,0.96,70.37
Chile,5,0.043,0.98,81.94
China,0,0,1.14,63.43
Colombia,0,0,1.05,65.74
Comoros,4,0,0.64,0
Congo,2,0,0.58,47.22
Costa Rica,1,0,0.99,58.33
Cote d'Ivoire,3,0.037,0.95,25
Croatia,3,0.27,1.37,31.48
Cuba,0,0.006,1.14,64.81
Cyprus,0,0.041,1.31,63.89
Czechia,5,0.312,1.04,73.15
Democratic Republic of Congo,3,0.127,1.11,22.22
Denmark,2,0.016,1.19,39.81
Djibouti,2,0,0.99,43.52
Dominica,3,0,0,31.48
Dominican Republic,0,0.094,1.02,67.59
Ecuador,1,0,0.97,52.78
Egypt,5,0,1.13,75.93
El Salvador,1,0.05,1.12,52.78
Equatorial Guinea,4,0,0.48,0
Eritrea,5,0,0.4,77.78
Estonia,3,0.029,1.47,25.93
Eswatini,2,0,0.96,48.15
Ethiopia,1,0.075,0.81,57.41
Fiji,1,0.001,0,49.07
Finland,2,0.016,1.11,40.74
France,5,0.155,1.19,78.7
Gabon,0,0,1.09,69.44
Gambia,1,0,0.73,56.48
Georgia,1,0,1.21,55.56
Germany,0,0,1.38,60.65
Ghana,2,0.024,1.16,38.89
Greece,0,0.072,1.39,59.72
Grenada,4,0,0,0
Guatemala,1,0.126,1,49.54
Guinea,3,0,1.09,35.65
Guinea-Bissau,4,0,0.38,0
Guyana,5,0,1.02,72.22
Haiti,2,0,0.83,47.22
Honduras,5,0,1,87.04
Hong Kong,1,0,0,51.85
Hungary,2,0.185,1.45,40.74
Iceland,1,0.039,0.81,52.78
India,0,0.043,0.91,61.57
Indonesia,1,0.13,0.92,50.46
International,4,0,0,0
Iran,0,0.2,1.25,68.06
Iraq,1,0.192,0.92,51.85
Ireland,5,0.056,0.84,81.48
Israel,2,0.021,0.66,40.74
Italy,0,0.135,1.46,66.67
Jamaica,5,0.105,0.93,71.3
Japan,2,0.036,1.19,38.89
Jordan,5,0,1.35,75.93
Kazakhstan,0,0.016,1.51,68.06
Kenya,0,0.169,1.27,68.52
Kosovo,0,0,1.64,60.19
Kuwait,0,0.109,0.96,62.96
Kyrgyzstan,1,0,1.12,57.87
Laos,3,0,0,36.11
Latvia,2,0.041,1.34,42.59
Lebanon,1,0,1.11,57.41
Lesotho,2,0,0.8,47.22
Liberia,1,0,1.02,57.41
Libya,5,0,1.03,79.63
Liechtenstein,4,0,1.34,0
Lithuania,0,0.082,1.5,62.5
Luxembourg,1,0.058,1.46,56.48
Madagascar,3,0.076,0.27,37.04
Malawi,1,0.015,0.89,50.93
Malaysia,0,0.045,1.15,64.81
Maldives,4,0.022,0.98,0
Mali,2,0,1.13,37.96
Malta,4,0.031,1.07,0
Marshall Islands,4,0,0,0
Mauritania,4,0.021,1.23,17.59
Mauritius,4,0,0.8,16.67
Mexico,5,0.372,1.02,71.76
Moldova,2,0,1.08,48.15
Monaco,4,0,1.37,0
Mongolia,3,0,0.87,35.19
Montenegro,4,0,1.46,0
Morocco,0,0.164,1.12,60.19
Mozambique,1,0.098,1.06,56.48
Myanmar,5,0,1.03,79.63
Namibia,2,0.063,0.95,37.96
Nepal,0,0.248,0.96,63.89
Netherlands,0,0,1.02,62.04
New Zealand,3,0.001,0.85,22.22
Nicaragua,4,0,0.51,8.33
Niger,4,0,1.24,14.81
Nigeria,1,0.041,1.06,50.93
North Macedonia,4,0.308,1.38,0
Norway,2,0.021,1.4,43.52
Oman,2,0,1.03,44.44
Pakistan,1,0.031,1.25,53.24
Palestine,2,0.12,1.1,40.74
Panama,1,0.104,1.07,58.33
Papua New Guinea,2,0,0.7,41.67
Paraguay,0,0.215,0.98,64.81
Peru,5,0,0.95,74.07
Philippines,0,0.057,0.95,68.98
Poland,5,0.283,1.42,71.3
Portugal,5,0.111,1.31,74.54
Qatar,0,0.033,0.88,64.81
Romania,1,0.167,1.26,54.63
Russia,2,0.032,1.11,44.91
Rwanda,0,0.008,1.12,63.89
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,3,0,1.21,35.19
Sao Tome and Principe,4,0,0.84,0
Saudi Arabia,1,0.007,0.98,50
Senegal,2,0.014,0.78,37.96
Serbia,1,0.134,1.82,51.85
Seychelles,3,0,0.17,31.48
Sierra Leone,3,0,0.94,31.48
Singapore,1,0,0.98,52.78
Slovakia,5,0.173,1.18,73.15
Slovenia,0,0.31,1.25,68.52
Solomon Islands,2,0,0,43.52
Somalia,3,0,0.71,36.11
South Africa,2,0.077,0.98,38.89
South Korea,2,0.01,1.13,44.44
South Sudan,3,0.008,1.07,35.19
Spain,5,0.119,1.16,71.3
Sri Lanka,3,0.044,1.22,34.26
Sudan,3,0,1.34,34.26
Suriname,1,0,0.8,57.41
Sweden,1,0.073,1.51,55.56
Switzerland,2,0.231,1.47,37.5
Syria,2,0,1.07,40.74
Taiwan,3,0.003,1.22,23.15
Tajikistan,3,0,0.99,36.11
Tanzania,4,0,0,13.89
Thailand,2,0.002,1.01,47.22
Timor,3,0,0,25.93
Togo,1,0.02,1.05,56.48
Trinidad and Tobago,0,0.209,0.88,65.74
Tunisia,5,0,1.15,75
Turkey,0,0.017,1.06,62.5
Uganda,0,0.072,1.19,61.11
Ukraine,1,0.188,1.18,58.8
United Arab Emirates,2,0.011,0.97,45.37
United Kingdom,5,0.081,1.04,75
United States,0,0.086,1.22,62.5
Uruguay,2,0.015,1.18,43.52
Uzbekistan,2,0,0.88,39.81
Vanuatu,3,0,0,22.22
Vatican,4,0,0,0
Venezuela,5,0,0.89,87.96
Vietnam,1,0,1.21,55.56
Yemen,3,0,0.73,24.07
Zambia,2,0.01,0.9,45.37
Zimbabwe,5,0.017,1.13,71.3
