country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,0.82,75
Albania,1,0,1.15,62.96
Algeria,4,0,0.94,79.63
Andorra,5,0,1.18,45.37
Angola,4,0,1.14,79.17
Antigua and Barbuda,0,0,0,0
Argentina,4,0.397,1.15,88.89
Armenia,2,0,0.79,0
Australia,4,0.009,1.07,79.17
Austria,3,0.015,0.98,35.19
Azerbaijan,4,0,0.64,93.52
Bahamas,2,0,1.25,0
Bahrain,1,0.044,1,69.44
Bangladesh,4,0.231,0.92,80.09
Barbados,5,0,0.62,48.15
Belarus,3,0.015,0.87,16.67
Belgium,1,0.027,1.28,62.96
Belize,1,0,0,69.44
Benin,5,0,0.95,41.67
Bhutan,1,0,0.65,62.96
Bolivia,4,0.537,1,84.26
Bosnia and Herzegovina,1,0,1.17,59.26
Botswana,1,0,0.81,58.8
Brazil,4,0,1.03,72.69
Brunei,5,0,0,39.81
Bulgaria,5,0.046,0.97,38.89
Burkina Faso,1,0,0.99,56.48
Burundi,0,0,0.68,11.11
Cambodia,5,0,0.37,42.59
Cameroon,1,0,1.01,60.19
Canada,1,0.008,1,67.13
Cape Verde,1,0.117,1.08,65.28
Central African Republic,1,0,0.6,54.63
Chad,1,0,0.86,64.81
Chile,4,0.086,0.92,87.5
China,4,0,0.95,78.24
Colombia,4,0,1.13,87.04
Comoros,0,0,0.67,0
Congo,1,0,0.64,67.59
Costa Rica,1,0,1.14,62.96
Cote d'Ivoire,3,0.085,0.88,31.94
Croatia,3,0.043,0.83,35.19
Cuba,1,0.006,1.7,66.67
Cyprus,5,0.006,1.55,47.22
Czechia,3,0.032,1.12,36.11
Democratic Republic of Congo,1,0.112,1.05,59.26
Denmark,5,0.004,1.38,50.93
Djibouti,5,0,0.98,50.93
Dominica,5,0,0,44.44
Dominican Republic,4,0.343,0.94,78.7
Ecuador,4,0,1.06,76.39
Egypt,1,0,0.55,62.96
El Salvador,4,0.164,1.07,89.81
Equatorial Guinea,0,0,0.3,0
Eritrea,4,0,0.28,89.81
Estonia,3,0.011,1.6,23.15
Eswatini,4,0,1.04,80.56
Ethiopia,4,0.083,1.01,80.56
Fiji,1,0,0,54.63
Finland,3,0.002,1.3,35.19
France,5,0.016,1.35,46.3
Gabon,1,0,1.06,66.67
Gambia,3,0,1.51,35.65
Georgia,5,0,0.93,51.85
Germany,1,0,1.24,57.87
Ghana,5,0.189,1.03,52.78
Greece,5,0.004,1.45,46.3
Grenada,0,0,0,0
Guatemala,4,0.275,1.04,87.04
Guinea,1,0,1.09,70.83
Guinea-Bissau,0,0,0.67,0
Guyana,4,0,1.31,75.93
Haiti,3,0,0.92,28.7
Honduras,4,0,1.05,96.3
Hungary,1,0.005,1.21,54.63
Iceland,5,0.01,1.47,46.3
India,4,0.107,1.15,79.63
Indonesia,1,0.13,1.05,62.5
International,0,0,0,0
Iran,1,0.103,1.05,60.19
Iraq,4,0.172,1.09,92.59
Ireland,5,0.013,1.5,38.89
Israel,5,0.072,0.98,52.78
Italy,5,0.006,1.14,48.15
Jamaica,1,0.019,1.42,68.52
Japan,3,0.077,1.24,34.26
Jordan,5,0,1.13,48.15
Kazakhstan,4,0.116,0.76,80.56
Kenya,4,0.12,1.04,73.15
Kosovo,1,0,1.03,69.44
Kuwait,1,0.184,0.92,65.74
Kyrgyzstan,4,0,0.68,79.17
Laos,3,0,0,36.11
Latvia,5,0.003,1.17,47.22
Lebanon,1,0,1.28,57.41
Lesotho,1,0,1.01,71.3
Liberia,1,0,0.9,64.81
Libya,4,0.163,1.28,87.96
Liechtenstein,0,0,0,0
Lithuania,3,0.004,1.29,34.26
Luxembourg,3,0.012,0.88,25.93
Madagascar,1,0.321,0.89,68.98
Malawi,1,0.141,0.98,60.19
Malaysia,1,0.001,1.01,57.41
Maldives,2,0.124,1.23,0
Mali,5,0,1.05,47.22
Malta,2,0.017,1.35,0
Marshall Islands,0,0,0,0
Mauritania,3,0.056,0.81,29.63
Mauritius,3,0,0.08,16.67
Mexico,1,0.545,0.99,70.83
Moldova,1,0,1.09,57.41
Monaco,2,0,1.44,0
Mongolia,1,0,0.24,60.19
Montenegro,2,0,0.81,0
Morocco,1,0.039,1.39,64.81
Mozambique,5,0.037,1.12,51.85
Myanmar,4,0.001,1.05,74.07
Namibia,5,0.113,1.23,52.31
Nepal,4,0.036,1.32,78.7
Netherlands,5,0,1.56,39.81
New Zealand,3,0.001,1.01,22.22
Nicaragua,3,0,0.33,20.37
Niger,3,0,0.71,25.93
Nigeria,1,0.084,0.89,69.44
North Macedonia,2,0.096,0.93,0
Norway,5,0.005,1.58,40.74
Oman,4,0,0.96,94.44
Pakistan,1,0.046,0.73,66.67
Palestine,4,0,0.97,83.33
Panama,4,0.334,0.99,80.56
Papua New Guinea,1,0,0.83,56.48
Paraguay,4,0.106,1.26,78.7
Peru,4,0,1.16,81.48
Philippines,4,0.135,1.34,79.63
Poland,5,0.031,1.22,39.81
Portugal,1,0.013,0.88,65.28
Qatar,4,0.071,0.8,77.78
Romania,5,0.064,1.11,42.59
Russia,1,0.02,0.94,68.06
Rwanda,4,0.006,0.93,75.93
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,3,0,0.12,33.33
Sao Tome and Principe,0,0,0.5,0
Saudi Arabia,1,0.029,0.83,71.3
Senegal,3,0.072,1.01,32.41
