country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,0.89,71.3
Albania,0,0,1.12,57.41
Algeria,2,0,0.92,85.19
Andorra,0,0,1.3,45.37
Angola,3,0,1.12,79.17
Antigua and Barbuda,4,0,0,0
Argentina,2,0.4,1.11,87.96
Armenia,4,0,0.86,0
Australia,3,0.005,0.8,79.17
Austria,5,0.017,1.4,35.19
Azerbaijan,2,0,0.62,85.19
Bahamas,4,0,1.32,0
Bahrain,1,0.04,1.01,69.44
Bangladesh,3,0.214,1.04,80.09
Barbados,0,0,0.73,48.15
Belarus,5,0.015,0.96,16.67
Belgium,0,0.031,1.11,58.33
Belize,1,0,1.19,72.69
Benin,5,0,0.94,41.67
Bhutan,2,0,0.69,97.22
Bolivia,2,0.481,0.96,84.26
Bosnia and Herzegovina,0,0,1.16,59.26
Botswana,0,0,0.79,56.94
Brazil,1,0,1,72.69
Brunei,5,0,0,37.04
Bulgaria,5,0.028,0.89,38.89
Burkina Faso,0,0,1,48.15
Burundi,4,0,0.7,11.11
Cambodia,0,0,0.31,47.22
Cameroon,0,0,1,60.19
Canada,1,0.009,1.01,64.35
Cape Verde,1,0,1.08,65.28
Central African Republic,0,0,0.6,54.63
Chad,1,0,0.92,64.81
Chile,3,0.078,0.94,81.94
China,3,0,0.72,78.24
Colombia,2,0,1.07,87.04
Comoros,4,0,0.66,0
Congo,1,0,0.61,67.59
Costa Rica,1,0,1.14,72.22
Cote d'Ivoire,5,0.068,0.89,31.94
Croatia,5,0.079,1.76,35.19
Cuba,3,0.013,1.3,82.41
Cyprus,0,0.004,1.16,47.22
Czechia,5,0.035,1.14,36.11
Democratic Republic of Congo,0,0.11,1.05,51.85
Denmark,0,0.005,1.29,50.93
Djibouti,0,0,0.48,50.93
Dominica,5,0,0,36.11
Dominican Republic,3,0.243,0.88,78.7
Ecuador,3,0,1.04,76.39
Egypt,1,0,0.69,62.96
El Salvador,2,0.165,1.05,89.81
Equatorial Guinea,4,0,0.34,0
Eritrea,2,0,0.25,89.81
Estonia,5,0.005,1.17,23.15
Eswatini,3,0,1.02,80.56
Ethiopia,3,0.065,1.44,80.56
Fiji,0,0.004,0,54.63
Finland,5,0.002,1.27,35.19
France,0,0.025,1.31,46.3
Gabon,1,0,1.05,66.67
Gambia,3,0,1.28,77.78
Georgia,0,0,1.26,57.41
Germany,0,0,1.24,56.94
Ghana,0,0.199,0.99,52.78
Greece,0,0.019,1.36,57.41
Grenada,4,0,0,0
Guatemala,2,0.266,1.02,87.04
Guinea,1,0,1.09,70.83
Guinea-Bissau,4,0,0.65,0
Guyana,3,0,1.3,75.93
Haiti,5,0,0.96,25
Honduras,2,0,1.04,96.3
Hungary,0,0.013,1.37,49.07
Iceland,0,0.012,1.14,46.3
India,3,0.092,1.11,79.63
Indonesia,0,0.155,1.06,59.72
International,4,0,0,0
Iran,0,0.092,1.05,60.19
Iraq,2,0.179,1.16,92.59
Ireland,0,0.016,1.36,59.72
Israel,0,0.067,0.99,43.52
Italy,0,0.009,1.32,50.93
Jamaica,1,0.033,1.44,73.15
Japan,5,0.061,0.96,32.41
Jordan,0,0,1.59,56.48
Kazakhstan,3,0.107,0.61,80.56
Kenya,1,0.107,0.89,70.37
Kosovo,1,0,0.93,69.44
Kuwait,1,0.172,1.07,65.74
Kyrgyzstan,3,0,0.65,79.17
Laos,5,0,0,36.11
Latvia,0,0.002,1.08,47.22
Lebanon,5,0,1.27,24.07
Lesotho,1,0,1,71.3
Liberia,1,0,0.89,64.81
Libya,2,0.161,1.26,87.96
Liechtenstein,4,0,0,0
Lithuania,5,0.007,1.25,34.26
Luxembourg,5,0.009,0.86,37.96
Madagascar,1,0.238,0.74,67.59
Malawi,1,0.098,0.92,64.81
Malaysia,0,0.001,1.08,57.41
Maldives,4,0.108,1.12,0
Mali,0,0,1.08,47.22
Malta,4,0.022,1.39,0
Marshall Islands,4,0,0,0
Mauritania,5,0.096,0.89,29.63
Mauritius,5,0,0.14,16.67
Mexico,1,0.51,0.97,70.83
Moldova,0,0,1.11,57.41
Monaco,4,0,1.2,0
Mongolia,0,0,0.23,60.19
Montenegro,4,0,0.91,0
Morocco,1,0.054,1.25,70.37
Mozambique,3,0.062,1.12,75
Myanmar,3,0.001,1.33,74.07
Namibia,1,0.135,1.25,63.89
Nepal,2,0.051,1.34,90.74
Netherlands,5,0,1.31,39.81
New Zealand,1,0.001,1.38,68.98
Nicaragua,5,0,0.34,20.37
Niger,5,0,0.73,17.59
Nigeria,1,0.083,0.91,69.44
North Macedonia,4,0.087,1,0
Norway,5,0.006,1.29,40.74
Oman,2,0,0.96,89.81
Pakistan,0,0.033,0.84,47.69
Palestine,3,0,1.11,83.33
Panama,3,0.336,0.96,83.33
Papua New Guinea,0,0,0.83,55.56
Paraguay,3,0.183,1.38,78.7
Peru,2,0,1.11,85.19
Philippines,3,0.122,1.13,79.63
Poland,5,0.031,1.11,39.81
Portugal,1,0.016,1.07,66.2
Qatar,3,0.079,1.04,77.78
Romania,0,0.067,1.05,42.59
Russia,1,0.019,0.96,68.06
Rwanda,3,0.003,1.41,75.93
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,5,0,0.19,33.33
Sao Tome and Principe,4,0,0.54,0
Saudi Arabia,0,0.022,0.87,60.19
Senegal,5,0.095,1.07,32.41
Serbia,0,0.029,0.8,55.56
Seychelles,5,0,0.18,34.26
Sierra Leone,5,0,0.96,32.41
Singapore,0,0.008,0.48,50
Slovakia,5,0.018,1.31,35.19
Slovenia,0,0.02,1.32,50
Solomon Islands,5,0,0,33.33
Somalia,5,0,0.71,23.15
South Africa,3,0.209,0.65,80.56
South Korea,0,0.007,2.5,44.91
South Sudan,3,0,0.89,81.48
Spain,1,0.072,1.43,60.65
