country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,3,0,1.37,84.26
Albania,4,0,0.78,89.81
Algeria,3,0,1.12,76.85
Andorra,2,0,0.51,52.78
Angola,3,0,0,75.93
Antigua and Barbuda,1,0,0,0
Argentina,4,0.055,1.32,88.89
Armenia,1,0,1.34,0
Australia,0,0.001,0.76,69.44
Austria,5,0.007,0.8,64.81
Azerbaijan,4,0,1.54,85.19
Bahamas,1,0,0,0
Bahrain,3,0.037,1.28,75
Bangladesh,4,0.14,1.3,89.81
Barbados,3,0,0,81.48
Belarus,1,0.11,1.16,16.67
Belgium,3,0.021,0.73,78.7
Belize,3,0,0,76.85
Benin,0,0,0.97,70.83
Bhutan,3,0,0,83.33
Bolivia,3,0.276,1.44,84.26
Bosnia and Herzegovina,4,0,1.16,90.74
Botswana,3,0,0,80.56
Brazil,3,0,1.41,81.02
Brunei,5,0,0.02,58.33
Bulgaria,5,0.039,0.97,60.19
Burkina Faso,0,0,0.95,67.59
Burundi,1,0,0,13.89
Cambodia,5,0,0.03,57.41
Cameroon,5,0,1.24,63.89
Canada,0,0.054,0.91,72.69
Cape Verde,3,0,1.08,79.63
Central African Republic,3,0,0.82,75.93
Chad,4,0,0.96,88.89
Chile,3,0.161,1.49,75.93
China,5,0,0.67,56.94
Colombia,4,0,1.34,87.04
Comoros,1,0,0,0
Congo,4,0,0.81,97.22
Costa Rica,0,0,1.1,72.22
Cote d'Ivoire,0,0.108,1.18,69.91
Croatia,4,0.013,0.93,89.81
Cuba,3,0.01,0.6,85.19
Cyprus,4,0.002,0.63,92.59
Czechia,5,0.008,0.78,57.41
Democratic Republic of Congo,3,0,1.14,80.56
Denmark,0,0.01,0.85,65.74
Djibouti,4,0,1.29,94.44
Dominica,3,0,0,75.93
Dominican Republic,4,0.218,1.16,100
Ecuador,4,0,0.87,86.11
Egypt,3,0,1.3,84.26
El Salvador,4,0.027,1.2,100
Equatorial Guinea,1,0,0.58,0
Eritrea,4,0,0,93.52
Estonia,0,0.004,0.7,66.67
Eswatini,3,0,0.85,84.26
Ethiopia,3,0.006,2,80.56
Fiji,4,0,0,88.89
Finland,5,0.034,0.85,60.19
France,4,0,0.93,87.96
Gabon,3,0,1.15,79.63
Gambia,3,0,0,78.7
Georgia,4,0,0.66,96.3
Germany,5,0,0.7,64.35
Ghana,5,0.074,1.35,62.04
Greece,0,0.005,0.84,72.22
Grenada,1,0,0,0
Guatemala,4,0.115,1.37,96.3
Guinea,3,0,1.12,78.7
Guinea-Bissau,1,0,0.86,0
Guyana,4,0,0,87.04
Haiti,4,0,1.4,89.81
Honduras,4,0,1.36,100
Hungary,0,0.011,0.72,66.67
Iceland,2,0.001,0.21,50
India,3,0.042,1.36,81.94
Indonesia,3,0.097,1.15,74.54
International,1,0,0,0
Iran,2,0.111,1.17,50.93
Iraq,4,0.017,1.2,85.19
Ireland,4,0.03,0.66,90.74
Israel,3,0.005,0.35,77.78
Italy,5,0.022,0.66,62.96
Jamaica,4,0.018,0.75,87.04
Japan,2,0.029,0.48,47.22
Jordan,4,0,1.36,87.04
Kazakhstan,4,0.011,1.16,89.35
Kenya,4,0.026,1.31,88.89
Kosovo,4,0,0.87,92.59
Kuwait,4,0,1.66,88.89
Kyrgyzstan,4,0,1.17,85.65
Laos,3,0,0,82.41
Latvia,0,0.005,0.89,69.44
Lebanon,3,0,1.24,77.78
Lesotho,5,0,0,62.04
Liberia,4,0,0.96,87.96
Libya,4,0.001,0,100
Liechtenstein,1,0,0,0
Lithuania,3,0.001,0.84,77.78
Luxembourg,0,0.009,0.63,66.67
Madagascar,0,0.067,1.64,67.59
Malawi,5,0.048,0,60.19
Malaysia,0,0.006,0.87,69.44
Maldives,1,0.087,1.23,0
Mali,0,0,1.07,69.44
