country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0.79,78.7
Albania,3,0,1.1,62.96
Algeria,0,0,1.13,74.07
Andorra,1,0,0.99,45.37
Angola,0,0,1.14,76.39
Antigua and Barbuda,5,0,0,0
Argentina,4,0.401,1.19,90.74
Armenia,5,0,0.85,0
Australia,3,0.006,1.3,68.06
Austria,2,0.008,1.13,35.19
Azerbaijan,4,0,0.83,96.3
Bahamas,5,0,2.39,0
Bahrain,3,0.044,0.99,69.44
Bangladesh,0,0.229,0.92,80.09
Barbados,1,0,0.43,50.93
Belarus,2,0.018,0.83,16.67
Belgium,1,0.019,1.49,50
Belize,3,0,0,69.44
Benin,1,0,0.95,41.67
Bhutan,3,0,0,62.96
Bolivia,0,0.603,1.05,84.26
Bosnia and Herzegovina,3,0,1.17,59.26
Botswana,1,0,0.86,57.41
Brazil,0,0,1.08,81.02
Brunei,1,0,0,49.07
Bulgaria,2,0.054,1.07,36.11
Burkina Faso,1,0,0.99,45.37
Burundi,5,0,0.67,13.89
Cambodia,2,0,0.36,38.89
Cameroon,3,0,1,60.19
Canada,3,0.013,1.1,67.13
Cape Verde,3,0.119,1.08,68.06
Central African Republic,1,0,0.63,54.63
Chad,3,0,0.81,67.59
Chile,0,0.129,0.89,84.72
China,0,0,1.69,78.24
Colombia,4,0,1.2,87.04
Comoros,5,0,0.68,0
Congo,3,0,0.69,62.04
Costa Rica,0,0,1.23,73.61
Cote d'Ivoire,3,0.152,0.92,60.65
Croatia,2,0.068,0.96,35.19
Cuba,3,0.001,1.71,66.67
Cyprus,1,0.001,1.53,47.22
Czechia,2,0.039,1.31,37.5
Democratic Republic of Congo,1,0.126,1.06,55.56
Denmark,1,0.003,1.29,54.63
Djibouti,1,0,0.75,50.93
Dominica,1,0,0,44.44
Dominican Republic,0,0.344,1.11,78.7
Ecuador,0,0,1.03,78.24
Egypt,3,0,0.71,60.19
El Salvador,4,0.15,1.1,89.81
Equatorial Guinea,5,0,0.27,0
Eritrea,4,0,0.28,89.81
Estonia,2,0.003,1.38,25.93
Eswatini,0,0,1.16,80.56
Ethiopia,0,0.082,1.5,80.56
Fiji,1,0.004,0,51.85
Finland,2,0.003,1.18,35.19
France,1,0.013,1.27,46.3
Gabon,3,0,1.08,66.67
Gambia,2,0,1.49,35.65
Georgia,1,0,1.47,51.85
Germany,1,0,1.21,55.09
Ghana,1,0.18,1.08,52.78
Greece,1,0.005,1.25,57.41
Grenada,5,0,0,0
Guatemala,4,0.437,1.09,96.3
Guinea,3,0,1.09,68.52
Guinea-Bissau,5,0,0.7,0
Guyana,0,0,1.21,77.31
Haiti,2,0,0.9,28.7
Honduras,4,0,1.08,96.3
Hungary,1,0.006,1.26,54.63
Iceland,2,0.019,1.49,39.81
India,0,0.126,1.22,77.78
Indonesia,3,0.132,1.06,62.5
International,5,0,0,0
Iran,1,0.095,1.01,58.8
Iraq,4,0.142,1.08,92.59
Ireland,2,0.002,1.27,38.89
Israel,1,0.066,1.07,54.63
Italy,1,0.005,1.14,58.33
Jamaica,3,0.013,1.29,64.81
Japan,2,0.069,1.45,30.56
Jordan,1,0,1.34,48.15
Kazakhstan,0,0.102,0.89,83.33
Kenya,0,0.127,1.22,78.7
Kosovo,1,0,1.14,54.63
Kuwait,0,0.167,1.02,77.78
Kyrgyzstan,0,0,0.79,76.39
Laos,2,0,0,20.37
Latvia,1,0.002,1.16,50
Lebanon,1,0,1.31,41.67
Lesotho,3,0,1.04,71.3
Liberia,3,0,0.93,64.81
Libya,4,0.083,1.3,90.74
Liechtenstein,5,0,0,0
Lithuania,2,0.012,1.36,31.48
Luxembourg,2,0.009,1.16,23.15
Madagascar,3,0.459,1.11,68.98
Malawi,3,0.237,1.06,60.19
Malaysia,1,0.002,1.22,47.22
