country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,1.23,8.33
Albania,0,0,1.28,50.93
Algeria,5,0,1.47,71.3
Andorra,2,0,1.08,62.96
Angola,2,0,1.06,60.19
Antigua and Barbuda,3,0,0.32,0
Argentina,5,0.417,0.91,79.17
Armenia,4,0,0.98,0
Australia,0,0,0.86,52.31
Austria,5,0.224,1.28,75
Azerbaijan,2,0,1.2,64.35
Bahamas,4,0,0.77,0
Bahrain,2,0.02,0.88,58.33
Bangladesh,5,0.115,1.06,80.09
Barbados,0,0,0.85,40.74
Belarus,1,0.04,1.14,22.22
Belgium,2,0.221,0.72,65.74
Belize,2,0,1.15,66.67
Benin,0,0,0.95,40.74
Bhutan,5,0,0.93,77.78
Bolivia,5,0.102,0.87,84.26
Bosnia and Herzegovina,0,0,1.16,40.74
Botswana,2,0,0.73,56.48
Brazil,2,0,1.1,57.87
Brunei,1,0,0,35.19
Bulgaria,0,0.331,1.27,48.15
Burkina Faso,1,0,1,22.22
Burundi,4,0,0.8,14.81
Cambodia,1,0,0.92,34.26
Cameroon,0,0,0.93,45.37
Canada,2,0.074,1.19,60.65
Cape Verde,5,0.154,1.05,71.3
Central African Republic,1,0,0.64,24.07
Chad,5,0,0.95,70.37
Chile,5,0.041,0.99,81.94
China,2,0,1,63.43
Colombia,2,0,0.98,65.74
Comoros,3,0,0.64,0
Congo,0,0,0.56,47.22
Costa Rica,2,0,1.02,55.56
Cote d'Ivoire,1,0.017,0.95,25
Croatia,1,0.28,1.07,31.48
Cuba,2,0.006,0.92,59.26
Cyprus,5,0.055,1.16,69.44
Czechia,5,0.273,0.79,73.15
Democratic Republic of Congo,1,0.16,1.11,22.22
Denmark,2,0.016,1.13,54.63
Djibouti,0,0,1.04,43.52
Dominica,1,0,0,37.04
Dominican Republic,2,0.126,1.09,67.59
Ecuador,0,0,0.93,52.78
Egypt,2,0,1.16,60.19
El Salvador,0,0.066,1.13,52.78
Equatorial Guinea,3,0,0.48,0
Eritrea,5,0,0.41,82.41
Estonia,1,0.042,1.45,25.93
Eswatini,0,0,1.1,48.15
Ethiopia,2,0.082,0.88,57.41
Fiji,0,0,0,49.07
Finland,0,0.016,1.13,40.74
