country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,0,59.26
Albania,2,0,1.21,84.26
Algeria,3,0,1.63,75
Andorra,5,0,0.99,48.15
Angola,0,0,0,33.33
Antigua and Barbuda,4,0,0,0
Argentina,2,0.157,1.73,100
Armenia,4,0,1.39,0
Australia,3,0,1.95,68.52
Austria,3,0.193,1.81,81.48
Azerbaijan,3,0,0,68.52
Bahamas,4,0,0,0
Bahrain,3,0.013,1.31,69.44
Bangladesh,3,0.051,0,82.41
Barbados,1,0,0,50
Belarus,4,0.005,0,8.33
Belgium,3,0.158,2.07,81.48
Belize,1,0,0,54.63
Benin,0,0,0,27.78
Bhutan,5,0,0,38.89
Bolivia,2,0.065,0,84.26
Bosnia and Herzegovina,2,0,1.17,89.81
Botswana,1,0,0,61.11
Brazil,3,0,2.18,71.76
Brunei,1,0,0.25,52.78
Bulgaria,3,0,1.16,73.15
Burkina Faso,2,0,0.96,84.26
Burundi,0,0,0,13.89
Cambodia,5,0,0,46.3
Cameroon,1,0,0,57.41
Canada,3,0.028,2.32,72.69
Cape Verde,1,0,0,50.93
Central African Republic,4,0,0,11.11
Chad,0,0,0,27.78
Chile,3,0,2.14,73.15
China,3,0,0.87,79.17
Colombia,2,0,1.82,87.96
Comoros,4,0,0,0
Congo,0,0,0,16.67
Costa Rica,3,0,1.08,71.3
Cote d'Ivoire,3,0,0,80.56
Croatia,2,0.148,1.85,96.3
Cuba,3,0,0,66.67
Cyprus,2,0,1.12,92.59
Czechia,3,0.068,1.86,82.41
Democratic Republic of Congo,3,0,0,77.78
Denmark,3,0.096,1.36,72.22
Djibouti,2,0,0,94.44
Dominica,0,0,0,25
Dominican Republic,2,0.273,2.1,92.59
Ecuador,2,0,2.25,93.52
Egypt,2,0,1.48,84.26
El Salvador,2,0,0,88.89
Equatorial Guinea,4,0,0,0
Eritrea,1,0,0,56.48
Estonia,1,0.032,1.45,61.11
Eswatini,1,0,0,55.56
Ethiopia,1,0.017,0,51.85
Fiji,3,0.038,0,81.48
Finland,1,0.058,1.44,64.81
France,2,0,1.92,87.96
Gabon,3,0,0,66.67
Gambia,1,0,0,56.48
Georgia,2,0,0,88.89
Germany,3,0,1.89,76.85
Ghana,1,0.075,0,52.78
Greece,2,0.09,1.26,84.26
Grenada,4,0,0,0
Guatemala,2,0.046,0,93.52
Guinea,0,0,0,25
Guinea-Bissau,4,0,0,0
Guyana,5,0,0,41.67
Haiti,3,0,0,82.41
Honduras,2,0,0,100
Hungary,3,0.034,1.65,67.59
Iceland,1,0.103,1.45,53.7
India,2,0.042,2.03,100
Indonesia,5,0.288,1.78,48.15
International,4,0,0,0
Iran,1,0,1.78,57.41
Iraq,2,0,1.67,94.44
Ireland,5,0.117,2.03,48.15
Israel,3,0.087,1.93,81.48
Italy,2,0.243,1.31,91.67
Jamaica,3,0,0,75
Japan,5,0.059,1.74,40.74
Jordan,2,0,1.08,100
Kazakhstan,3,0.005,0,80.09
Kenya,3,0.062,0,68.52
Kosovo,2,0,0,92.59
Kuwait,3,0,0.95,81.48
Kyrgyzstan,2,0,0,92.13
Laos,0,0,0,25.93
Latvia,1,0.022,1.11,63.89
Lebanon,2,0,1.1,85.19
Lesotho,3,0,0,75.93
Liberia,3,0,0,79.63
Libya,2,0,0,90.74
Liechtenstein,4,0,0,0
Lithuania,3,0,1.36,81.48
Luxembourg,3,0.216,1.81,79.63
Madagascar,2,0,0,91.67
Malawi,1,0,0,52.78
Malaysia,3,0.126,1.53,73.15
Maldives,4,0,0,0
Mali,3,0,0,72.22
Malta,4,0.039,0.76,0
Marshall Islands,4,0,0,0
Mauritania,1,0,0,62.96
Mauritius,3,0,0,71.3
Mexico,1,0.056,1.86,52.78
Moldova,2,0,1.6,87.04
Monaco,2,0,0,85.19
Mongolia,1,0,0,62.96
Montenegro,4,0,0,0
Morocco,2,0.259,1.82,93.52
Mozambique,5,0,0,47.22
Myanmar,5,0,0,47.22
Namibia,1,0,0,52.78
Nepal,2,0.011,0,96.3
Netherlands,3,0,1.89,74.07
New Zealand,2,0.016,2.1,90.74
Nicaragua,0,0,0,15.74
Niger,1,0,0,52.78
Nigeria,5,0,0,48.61
North Macedonia,4,0,1.28,0
Norway,3,0.061,1.44,79.63
Oman,3,0,0,81.48
Pakistan,2,0.174,1.8,93.52
Palestine,2,0,0,96.3
Panama,3,0.128,1.99,75.93
Papua New Guinea,3,0,0,74.07
Paraguay,2,0.063,0,93.52
Peru,2,0,1.89,94.44
Philippines,2,0,2.09,100
Poland,1,0,2.01,57.41
Portugal,3,0.103,2.34,82.41
Qatar,3,0.025,0.8,80.56
Romania,3,0.066,2.12,78.7
Russia,3,0.008,2.51,69.91
Rwanda,2,0,0,90.74
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,3,0,0.98,83.33
Sao Tome and Principe,4,0,0,0
Saudi Arabia,2,0.019,1.89,89.81
Senegal,3,0.149,0,77.78
Serbia,2,0.417,2.04,100
Seychelles,5,0,0,41.67
Sierra Leone,5,0,0,36.11
Singapore,5,0,1.64,36.11
Slovakia,3,0.043,1.19,75
Slovenia,3,0.033,1.24,78.7
Solomon Islands,5,0,0,42.59
Somalia,1,0,0,52.78
South Africa,1,0.04,2.56,55.56
South Korea,3,0.011,0.74,75.93
South Sudan,1,0,0,60.19
Spain,3,0,1.84,71.76
Sri Lanka,2,0.049,0.81,97.22
Sudan,1,0,0,65.74
Suriname,1,0,0,52.78
Sweden,1,0,1.44,50.93
Switzerland,3,0.166,1.73,73.15
Syria,2,0,0,84.26
Taiwan,0,0.018,0.73,31.48
Tajikistan,0,0,0,19.44
Tanzania,5,0,0,36.11
Thailand,1,0.044,1.45,57.87
Timor,0,0,0,30.56
Togo,3,0.112,0,69.44
Trinidad and Tobago,1,0,0,60.19
Tunisia,2,0.125,1.22,90.74
Turkey,3,0,3.21,67.59
Uganda,3,0,0,69.44
Ukraine,2,0,0,88.89
United Arab Emirates,3,0.004,1.99,70.37
United Kingdom,3,0,2.2,79.63
United States,3,0,2.58,72.69
Uruguay,1,0,1.02,57.41
Uzbekistan,3,0,0,80.56
Vanuatu,4,0,0,0
Vatican,4,0,0,0
Venezuela,3,0,0,82.41
Vietnam,1,0.004,0.7,55.56
Yemen,5,0,0,38.89
Zambia,0,0,0,27.78
Zimbabwe,1,0,0,56.48
