country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,0.92,48.15
Albania,1,0,1.08,57.41
Algeria,2,0,0.88,79.63
Andorra,1,0,1.4,45.37
Angola,2,0,1.12,76.39
Antigua and Barbuda,4,0,0,0
Argentina,3,0.408,1.12,87.96
Armenia,4,0,0.89,0
Australia,2,0.004,0.67,79.17
Austria,0,0.026,1.32,35.19
Azerbaijan,3,0,1.04,85.19
Bahamas,4,0,1.16,0
Bahrain,5,0.039,1.02,69.44
Bangladesh,2,0.201,0.96,80.09
Barbados,0,0,0.78,38.89
Belarus,4,0.014,1.13,16.67
Belgium,1,0.028,1.02,58.33
Belize,2,0,1.18,72.69
Benin,0,0,0.94,41.67
Bhutan,3,0,0.73,97.22
Bolivia,3,0.441,0.91,84.26
Bosnia and Herzegovina,1,0,1.16,53.7
Botswana,1,0,0.78,47.22
Brazil,5,0,0.97,69.91
Brunei,0,0,0,40.74
Bulgaria,0,0.026,0.92,38.89
Burkina Faso,1,0,1,48.15
Burundi,4,0,0.72,11.11
Cambodia,1,0,0.24,47.22
Cameroon,5,0,1.01,60.19
Canada,5,0.008,1.09,64.35
Cape Verde,5,0.122,1.08,65.28
Central African Republic,1,0,0.59,54.63
Chad,5,0,0.97,64.81
Chile,2,0.064,0.96,81.94
China,2,0,0.6,78.24
Colombia,3,0,0.99,87.04
Comoros,4,0,0.65,0
Congo,5,0,0.59,67.59
Costa Rica,2,0,1.13,72.22
Cote d'Ivoire,0,0.062,0.93,38.43
Croatia,0,0.117,1.56,35.19
Cuba,2,0.011,1.03,82.41
Cyprus,1,0.004,1.02,47.22
Czechia,0,0.038,1.21,36.11
Democratic Republic of Congo,0,0.088,1.05,40.74
Denmark,1,0.003,1.17,50.93
Djibouti,1,0,0.42,50.93
Dominica,0,0,0,36.11
Dominican Republic,2,0.206,0.85,78.7
Ecuador,2,0,0.97,73.61
Egypt,5,0,0.86,62.96
El Salvador,3,0.109,1.03,89.81
Equatorial Guinea,4,0,0.41,0
Eritrea,3,0,0.25,89.81
Estonia,4,0.008,1.38,23.15
Eswatini,5,0,0.89,64.81
Ethiopia,2,0.07,1.35,80.56
Fiji,1,0,0,54.63
Finland,0,0.002,1.22,32.41
France,1,0.032,1.23,48.15
Gabon,5,0,1.04,66.67
Gambia,2,0,1.11,77.78
Georgia,1,0,1.04,57.41
Germany,1,0,1.15,56.94
Ghana,1,0.162,0.97,52.78
Greece,1,0.012,1.22,56.02
Grenada,4,0,0,0
Guatemala,3,0.259,1.01,87.04
Guinea,5,0,1.08,70.83
Guinea-Bissau,4,0,0.61,0
Guyana,2,0,1.3,73.15
Haiti,4,0,0.94,21.3
Honduras,3,0,1.05,87.96
Hungary,1,0.012,1.41,49.07
Iceland,1,0.022,1.04,46.3
India,2,0.078,1.09,79.63
Indonesia,5,0.161,1.08,59.72
International,4,0,0,0
Iran,5,0.091,0.93,60.19
Iraq,3,0.198,1.07,92.59
Ireland,5,0.012,1.26,70.83
Israel,0,0.061,1,37.96
Italy,1,0.011,1.57,54.63
Jamaica,2,0.044,1.63,73.15
Japan,0,0.054,0.89,32.41
Jordan,1,0,1.6,56.48
Kazakhstan,2,0.069,0.55,79.63
Kenya,5,0.079,0.76,70.37
Kosovo,5,0,0.9,69.44
Kuwait,5,0.143,0.98,65.74
Kyrgyzstan,2,0,0.65,79.17
Laos,0,0,0,36.11
Latvia,0,0.002,1.05,41.67
Lebanon,5,0,1.24,64.81
Lesotho,5,0,0.98,71.3
Liberia,5,0,0.89,64.81
Libya,3,0.134,1.22,87.96
Liechtenstein,4,0,0,0
Lithuania,0,0.009,1.22,34.26
