country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,0.84,78.7
Albania,2,0,1.12,68.52
Algeria,2,0,1.57,65.74
Andorra,3,0,0.41,31.48
Angola,4,0,1.14,75.93
Antigua and Barbuda,5,0,0,0
Argentina,1,0.296,1.23,92.59
Armenia,5,0,0.99,0
Australia,2,0.001,1.92,68.98
Austria,0,0.01,1.51,47.22
Azerbaijan,1,0,1.12,96.3
Bahamas,5,0,0.2,0
Bahrain,4,0.064,1.05,75
Bangladesh,2,0.215,1.01,74.54
Barbados,0,0,0,57.41
Belarus,3,0.021,0.72,16.67
Belgium,0,0.007,1.02,50
Belize,2,0,0,69.44
Benin,3,0,0.96,41.67
Bhutan,2,0,0,71.3
Bolivia,4,0.541,1.16,84.26
Bosnia and Herzegovina,0,0,1.18,51.85
Botswana,0,0,0.87,57.41
Brazil,4,0,1.1,77.31
Brunei,0,0,0,49.07
Bulgaria,3,0.048,1.28,36.11
Burkina Faso,0,0,0.98,45.37
Burundi,5,0,0.63,13.89
Cambodia,3,0,0.2,40.74
Cameroon,0,0,1.01,60.19
Canada,2,0.008,0.9,68.98
Cape Verde,4,0,1.1,79.17
Central African Republic,2,0,0.83,64.81
Chad,2,0,0.77,67.59
Chile,4,0.245,0.85,76.39
China,4,0,0.95,78.24
Colombia,1,0,1.23,87.04
Comoros,5,0,0.71,0
Congo,2,0,0.72,73.15
Costa Rica,2,0,1.49,73.61
Cote d'Ivoire,2,0.163,1.07,63.43
Croatia,0,0.066,1.67,54.63
Cuba,4,0.002,0.97,86.11
Cyprus,0,0.001,1.09,50
Czechia,3,0.047,1.18,37.5
Democratic Republic of Congo,4,0.165,1.07,80.56
Denmark,0,0.002,0.98,57.41
Djibouti,0,0,0.93,59.26
Dominica,0,0,0,44.44
Dominican Republic,4,0.226,1.2,75
Ecuador,4,0,1.23,79.63
Egypt,0,0,0.94,60.19
El Salvador,1,0.092,1.15,89.81
Equatorial Guinea,5,0,0.24,0
Eritrea,1,0,0.4,93.52
Estonia,3,0.001,0.73,25.93
Eswatini,4,0,1.29,84.26
Ethiopia,4,0.029,0.26,80.56
Fiji,0,0,0,58.33
Finland,3,0.005,0.89,35.19
France,0,0.012,1.1,51.85
Gabon,2,0,1.08,66.67
Gambia,2,0,0,68.98
Georgia,0,0,1.01,58.33
Germany,2,0,0.97,63.43
Ghana,0,0.151,1.16,52.78
Greece,3,0.005,1.2,40.74
Grenada,5,0,0,0
Guatemala,1,0.304,1.21,96.3
Guinea,2,0,1.1,71.3
Guinea-Bissau,5,0,0.76,0
Guyana,4,0,0.94,79.63
Haiti,2,0,0.96,72.22
Honduras,1,0,1.18,96.3
Hungary,0,0.003,0.96,54.63
Iceland,3,0.004,1.03,39.81
India,2,0.089,1.22,74.07
Indonesia,0,0.112,1.15,54.17
International,5,0,0,0
Iran,3,0.093,1.02,41.67
Iraq,1,0.189,1.16,92.59
Ireland,3,0.003,0.95,38.89
Israel,2,0.036,1.7,69.44
Italy,0,0.004,0.84,55.56
Jamaica,2,0.011,1.1,64.81
Japan,3,0.028,1.71,25.93
Jordan,0,0,0.71,48.15
Kazakhstan,4,0.161,0.98,81.02
Kenya,4,0.067,1.27,84.26
Kosovo,0,0,1.32,59.26
Kuwait,4,0.196,1.07,83.33
Kyrgyzstan,4,0,1.45,76.39
Laos,3,0,0,20.37
Latvia,0,0.001,1.16,50
Lebanon,2,0,1.22,68.52
Lesotho,0,0,0,54.63
Liberia,4,0,0.99,75.93
Libya,1,0.039,1.26,94.44
Liechtenstein,5,0,0,0
Lithuania,3,0.001,1.01,31.48
Luxembourg,3,0.005,1.74,27.78
Madagascar,2,0.175,1.44,68.98
Malawi,0,0.106,1.24,60.19
Malaysia,0,0.001,0.64,50.93
Maldives,5,0.019,1.09,0
Mali,0,0,1.03,52.78
Malta,5,0.001,0.48,0
Marshall Islands,5,0,0,0
Mauritania,2,0.116,0.93,74.07
Mauritius,3,0,0.07,22.22
Mexico,2,0.43,1.1,70.83
Moldova,4,0,0.95,80.56
Monaco,5,0,0.19,0
Mongolia,2,0,0.47,71.3
Montenegro,5,0,1.99,0
Morocco,2,0.016,1.22,64.81
Mozambique,4,0.029,1.11,80.56
Myanmar,4,0.001,0.88,80.56
Namibia,0,0.115,1.48,51.85
Nepal,1,0.083,0.95,92.59
Netherlands,3,0,0.78,39.81
New Zealand,3,0,1.06,22.22
Nicaragua,3,0,0.25,18.52
Niger,3,0,0.73,25.93
Nigeria,2,0.243,1.05,71.76
North Macedonia,5,0.139,1.02,0
Norway,3,0.004,0.92,40.74
Oman,1,0.326,1.11,87.96
Pakistan,0,0.16,0.89,60.19
Palestine,4,0,1.85,80.56
Panama,4,0.332,1.14,83.33
Papua New Guinea,0,0,0,49.07
Paraguay,4,0.074,1.27,81.48
Peru,4,0,1.03,78.7
Philippines,4,0.055,1.31,83.33
Poland,0,0.016,0.95,50.93
Portugal,2,0.026,1,72.69
Qatar,4,0.228,0.86,80.56
Romania,3,0.035,1.18,41.67
Russia,2,0.023,0.92,70.83
Rwanda,4,0.008,1.17,77.78
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,3,0,0.22,33.33
Sao Tome and Principe,5,0,0.51,0
Saudi Arabia,2,0.087,1,71.3
Senegal,0,0.108,1.03,46.3
Serbia,3,0.032,1.5,38.89
Seychelles,3,0,0,23.15
Sierra Leone,0,0,0.96,50
Singapore,0,0.018,0.89,50
Slovakia,3,0.009,1.42,37.96
Slovenia,3,0.011,1.65,39.81
Solomon Islands,3,0,0,33.33
Somalia,3,0,0.78,31.48
