country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0.91,48.15
Albania,0,0,1.08,57.41
Algeria,4,0,0.87,79.63
Andorra,0,0,1.37,45.37
Angola,4,0,1.12,79.17
Antigua and Barbuda,3,0,0,0
Argentina,2,0.392,1.11,87.96
Armenia,3,0,0.87,0
Australia,4,0.005,0.71,79.17
Austria,5,0.025,1.39,35.19
Azerbaijan,2,0,0.91,85.19
Bahamas,3,0,1.33,0
Bahrain,1,0.04,1.01,69.44
Bangladesh,4,0.207,1.02,80.09
Barbados,0,0,0.76,48.15
Belarus,3,0.012,1.06,16.67
Belgium,0,0.03,1.02,58.33
Belize,4,0,1.18,72.69
Benin,5,0,0.94,41.67
Bhutan,2,0,0.72,97.22
Bolivia,2,0.451,0.93,84.26
Bosnia and Herzegovina,1,0,1.16,59.26
Botswana,0,0,0.78,47.22
Brazil,1,0,0.98,69.91
Brunei,5,0,0,40.74
Bulgaria,5,0.03,0.91,38.89
Burkina Faso,0,0,1,48.15
Burundi,3,0,0.71,11.11
Cambodia,0,0,0.26,47.22
Cameroon,1,0,1.01,60.19
Canada,1,0.008,1.07,64.35
Cape Verde,1,0.148,1.08,65.28
Central African Republic,0,0,0.6,54.63
Chad,1,0,0.96,64.81
Chile,4,0.069,0.95,81.94
China,4,0,0.63,78.24
Colombia,2,0,1.03,87.04
Comoros,3,0,0.66,0
Congo,1,0,0.6,67.59
Costa Rica,1,0,1.13,72.22
Cote d'Ivoire,5,0.061,0.91,31.94
Croatia,5,0.114,1.56,35.19
Cuba,4,0.01,1.14,82.41
Cyprus,0,0.003,1.06,47.22
Czechia,5,0.037,1.14,36.11
Democratic Republic of Congo,5,0.089,1.05,40.74
Denmark,0,0.004,1.2,50.93
Djibouti,0,0,0.4,50.93
Dominica,5,0,0,36.11
Dominican Republic,4,0.226,0.85,78.7
Ecuador,4,0,1,76.39
Egypt,1,0,0.8,62.96
El Salvador,2,0.126,1.03,89.81
Equatorial Guinea,3,0,0.39,0
Eritrea,2,0,0.25,89.81
