country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,1.23,8.33
Albania,5,0,1.25,65.74
Algeria,2,0,1.26,68.52
Andorra,5,0,1.06,62.96
Angola,5,0,1.04,58.8
Antigua and Barbuda,4,0,0.32,0
Argentina,1,0.419,0.9,79.17
Armenia,4,0,0.91,0
Australia,0,0,1.1,52.31
Austria,1,0.207,0.97,82.41
Azerbaijan,5,0,1.47,64.35
Bahamas,4,0,0.72,0
Bahrain,5,0.016,0.88,58.33
Bangladesh,1,0.135,1.14,80.09
Barbados,3,0,1.1,40.74
Belarus,3,0.048,1.17,22.22
Belgium,5,0.138,0.64,63.89
Belize,5,0,1.14,66.67
Benin,3,0,0.95,40.74
Bhutan,5,0,0.96,66.67
Bolivia,1,0.106,0.91,84.26
Bosnia and Herzegovina,0,0,1.16,55.56
Botswana,0,0,0.74,50.93
Brazil,0,0,1.13,54.17
Brunei,3,0,0,35.19
Bulgaria,0,0.383,1.12,48.15
Burkina Faso,3,0,1.02,22.22
Burundi,4,0,0.83,14.81
Cambodia,0,0,0.87,42.59
Cameroon,0,0,0.94,45.37
Canada,5,0.065,1.14,64.35
Cape Verde,2,0.138,1.05,71.3
Central African Republic,3,0,0.68,24.07
Chad,2,0,0.94,70.37
Chile,1,0.04,1,81.94
China,2,0,1.44,76.39
Colombia,5,0,0.99,65.74
Comoros,4,0,0.63,0
Congo,0,0,0.52,44.44
Costa Rica,0,0,1.08,55.56
Cote d'Ivoire,3,0.035,0.98,25
Croatia,3,0.318,1.18,34.26
Cuba,5,0.004,0.97,59.26
Cyprus,2,0.035,1.18,72.22
Czechia,2,0.23,0.75,69.44
Democratic Republic of Congo,3,0.215,1.12,22.22
Denmark,0,0.017,1.11,43.52
Djibouti,0,0,0.72,43.52
Dominica,3,0,0,34.26
Dominican Republic,5,0.138,1.19,64.81
Ecuador,0,0,0.99,52.78
Egypt,5,0,1.23,60.19
El Salvador,0,0.062,1.13,52.78
Equatorial Guinea,4,0,0.55,0
Eritrea,2,0,0.42,75
Estonia,3,0.05,1.35,37.96
Eswatini,0,0,1.26,48.15
Ethiopia,0,0.089,1.04,51.85
Fiji,0,0,0,49.07
Finland,3,0.019,1.26,40.74
France,1,0.083,0.88,78.7
Gabon,5,0,1.11,66.67
Gambia,3,0,0.57,36.11
Georgia,5,0,1.18,64.81
Germany,5,0,1.08,64.81
Ghana,3,0.041,1.13,38.89
Greece,1,0.123,1.11,78.7
Grenada,4,0,0,0
Guatemala,0,0.135,1.02,49.54
Guinea,3,0,1.09,37.04
Guinea-Bissau,4,0,0.38,0
Guyana,2,0,1.03,68.52
Haiti,0,0,0.94,47.22
Honduras,1,0,1.02,87.04
