country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,1.105
Albania,6,0,0,53.861
Algeria,3,0,0,9.555
Andorra,5,0,0,0
Angola,5,0,0,0.943
Antigua and Barbuda,5,0,0,0
Argentina,7,0,0,151.342
Armenia,6,0,0,48.933
Australia,3,0,0,8.471
Austria,6,10.77,2.11,32.754
Azerbaijan,4,0,0,12.92
Bahamas,1,0,0,241.578
Bahrain,1,0,0,232.724
Bangladesh,4,0,0,19.431
Barbados,3,0,0,3.48
Belarus,3,0,0,8.89
Belgium,6,28.905,7.679,31.321
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,3,0,0,7.776
Bolivia,7,0,0,153.859
Bosnia and Herzegovina,2,0,0,73.153
Botswana,5,0,0,0
Brazil,1,0,0,224.803
Brunei,5,0,0,0
Bulgaria,8,112.543,8.779,24.322
Burkina Faso,5,0,0,0
Burundi,5,0,0,0.252
Cambodia,5,0,0,0
Cameroon,5,0,0,0.64
Canada,4,0,0,22.945
Cape Verde,2,0,0,89.93
Central African Republic,5,0,0,2.485
Chad,5,0,0,0.67
Chile,2,0,0,70.778
China,5,0,0,0.037
Colombia,1,0,0,244.915
Comoros,5,0,0,1.15
Congo,5,0,0,0
Costa Rica,7,0,0,109.734
Cote d'Ivoire,5,0,0,1.63
Croatia,6,29.231,0,48.474
Cuba,3,0,0,3.885
Cyprus,3,0,0,9.133
Czechia,4,9.898,2.521,26.24
Democratic Republic of Congo,5,0,0,0.167
Denmark,4,3.108,0.173,20.545
Djibouti,5,0,0,2.024
Dominica,5,0,0,0
Dominican Republic,6,0,0,35.583
Ecuador,2,0,0,67.449
Egypt,5,0,0,1.593
El Salvador,6,0,0,41.473
Equatorial Guinea,5,0,0,0
Eritrea,3,0,0,5.358
Estonia,0,5.277,0.754,6.031
Eswatini,2,0,0,81.885
Ethiopia,4,0,0,12.056
Fiji,5,0,0,0
Finland,3,0,0,4.332
France,8,73.276,5.469,0.015
Gabon,5,0,0,0
Gambia,7,0,0,100.966
Georgia,5,0,0,2.507
Germany,4,0,0,16.948
Ghana,3,0,0,10.942
Greece,4,0,0,23.985
Grenada,5,0,0,0
Guatemala,6,0,0,50.403
Guinea,3,0,0,7.234
Guinea-Bissau,5,0,0,0
Guyana,6,0,0,35.598
Haiti,5,0,0,2.105
Honduras,2,0,0,68.15
Hungary,0,6.211,0,2.484
Iceland,6,2.93,0,38.095
India,6,0,0,46.791
Indonesia,3,0,0,6.116
International,5,0,0,0
Iran,6,0,0,28.395
Iraq,7,0,0,113.767
Ireland,6,4.455,1.418,37.669
Israel,1,0,0,190.514
Italy,0,14.902,0.959,6.632
Jamaica,3,0,0,5.741
Japan,3,0,0,7.266
Jordan,3,0,0,3.92
Kazakhstan,4,0,0,17.788
Kenya,3,0,0,5.04
Kosovo,2,0,0,72.952
Kuwait,7,0,0,150.566
Kyrgyzstan,4,0,0,23.758
Laos,5,0,0,0
Latvia,5,2.651,0,0
Lebanon,2,0,0,61.681
Lesotho,5,0,0,0
Liberia,5,0,0,0.989
Libya,2,0,0,71.166
Liechtenstein,2,0,0,78.664
Lithuania,4,0,0,13.959
Luxembourg,8,52.718,4.793,47.925
Madagascar,3,0,0,4.442
Malawi,3,0,0,3.555
Malaysia,5,0,0,0.216
Maldives,1,0,0,314.499
Mali,5,0,0,1.284
Malta,7,0,0,108.711
Marshall Islands,5,0,0,0
Mauritania,3,0,0,5.807
Mauritius,5,0,0,0
Mexico,6,0,0,42.704
Moldova,7,0,0,102.133
Monaco,5,0,0,0
Mongolia,5,0,0,0
Montenegro,2,0,0,74.833
Morocco,6,0,0,33.73
Mozambique,5,0,0,2.464
Myanmar,5,0,0,0
Namibia,6,0,0,47.227
Nepal,6,0,0,34.87
Netherlands,6,0,2.918,33.849
New Zealand,5,0,0,1.244
Nicaragua,6,0,0,29.587
Niger,5,0,0,0
Nigeria,5,0,0,1.989
North Macedonia,2,0,0,62.399
Norway,3,2.214,0,9.407
Oman,6,0,0,37.598
Pakistan,5,0,0,2.793
Palestine,2,0,0,90.563
Panama,2,0,0,57.245
Papua New Guinea,5,0,0,1.565
Paraguay,2,0,0,66.035
Peru,7,0,0,168.234
Philippines,6,0,0,43.247
Poland,8,54.351,0,15.774
Portugal,8,32.952,3.727,20.987
Qatar,7,0,0,101.699
Romania,6,0,24.899,52.709
Russia,6,0,0,32.33
Rwanda,5,0,0,2.857
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,3,0,0,5.446
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,2,0,0,88.396
Sao Tome and Principe,5,0,0,0
Saudi Arabia,6,0,0,40.472
Senegal,3,0,0,4.061
Serbia,4,0,0,15.872
Seychelles,5,0,0,0
Sierra Leone,5,0,0,0.376
Singapore,4,0,0,17.093
Slovakia,0,6.96,0,2.747
Slovenia,4,7.696,1.443,12.987
Solomon Islands,5,0,0,0
Somalia,5,0,0,0
South Africa,6,0,0,38.072
South Korea,3,0,0,5.793
South Sudan,5,0,0,0
Spain,7,0,0,109.379
Sri Lanka,5,0,0,0.093
Sudan,5,0,0,1.71
Suriname,1,0,0,236.945
Sweden,6,0,0,31.091
Switzerland,4,0,0,22.762
Syria,3,0,0,4.571
Taiwan,5,0,0,0.042
Tajikistan,5,0,0,3.355
Tanzania,5,0,0,0
Thailand,5,0,0,0.057
Timor,5,0,0,0
Togo,5,0,0,2.295
Trinidad and Tobago,6,0,0,29.296
Tunisia,3,0,0,10.915
Turkey,4,0,0,14.975
Uganda,5,0,0,0.94
Ukraine,6,0,0,37.637
United Arab Emirates,6,0,0,36.904
United Kingdom,4,13.169,1.075,16.395
United States,7,132.47,26.785,136.053
Uruguay,3,0,0,8.061
Uzbekistan,4,0,0,19.421
Vanuatu,5,0,0,0
Vatican,5,0,0,0
Venezuela,6,0,0,31.474
Vietnam,5,0,0,0.062
Yemen,5,0,0,0.235
Zambia,3,0,0,7.724
Zimbabwe,3,0,0,4.71
