country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,1.028
Albania,7,0,0,43.088
Algeria,2,0,0,12.269
Andorra,5,0,0,0
Angola,5,0,0,1.034
Antigua and Barbuda,5,0,0,0
Argentina,0,0,0,135.721
Armenia,4,0,0,67.494
Australia,2,0,0,15.137
Austria,8,10.659,2.665,9.105
Azerbaijan,2,0,0,10.356
Bahamas,0,0,0,122.06
Bahrain,6,0,0,189.236
Bangladesh,2,0,0,15.854
Barbados,5,0,0,0
Belarus,2,0,0,13.123
Belgium,7,24.246,5.781,53.237
Belize,4,0,0,80.479
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,0,0,0,99.717
Bosnia and Herzegovina,5,0,0,0
Botswana,5,0,0,0
Brazil,6,0,0,235.087
Brunei,5,0,0,0
Bulgaria,3,123.337,7.915,19.285
Burkina Faso,5,0,0,0.813
Burundi,5,0,0,0.42
Cambodia,5,0,0,0.12
Cameroon,2,0,0,12.205
Canada,2,0,0,6.491
Cape Verde,0,0,0,98.923
Central African Republic,5,0,0,0
Chad,5,0,0,0
Chile,0,0,0,114.981
China,5,0,0,0.064
Colombia,6,0,0,189.966
Comoros,5,0,0,3.45
Congo,5,0,0,4.893
Costa Rica,0,0,0,141.536
Cote d'Ivoire,5,0,0,3.639
Croatia,8,29.231,0,18.756
Cuba,5,0,0,5.209
Cyprus,2,0,0,12.559
Czechia,8,9.711,1.494,16.341
Democratic Republic of Congo,5,0,0,0.904
Denmark,5,3.626,0.345,0.691
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,0,0,0,98.544
Ecuador,0,0,0,90.857
Egypt,5,0,0,1.632
El Salvador,4,0,0,66.911
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,2,6.031,1.508,10.554
Eswatini,4,0,0,79.299
Ethiopia,2,0,0,6.967
Fiji,5,0,0,0
Finland,5,0,0,2.527
France,3,76.31,5.607,0.015
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,5,0,0,0.752
Germany,2,0,0,8.438
