country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,1.361
Albania,7,0,0,94.864
Algeria,0,0,0,4.675
Andorra,5,0,0,0
Angola,0,0,0,7.302
Antigua and Barbuda,4,0,0,71.481
Argentina,6,0,0,298.922
Armenia,3,0,0,519.702
Australia,5,0,0,0.471
Austria,6,65.953,14.434,193.973
Azerbaijan,4,0,0,52.075
Bahamas,6,0,0,282.265
Bahrain,1,0,0,144.571
Bangladesh,0,0,0,7.341
Barbados,5,0,0,0
Belarus,4,0,0,71.01
Belgium,3,195.606,33.133,946.019
Belize,7,0,0,118.203
Benin,5,0,0,0
Bhutan,8,0,0,11.664
Bolivia,8,0,0,12.679
Bosnia and Herzegovina,1,0,0,218.238
Botswana,5,0,0,0
Brazil,7,0,0,113.201
Brunei,5,0,0,0
Bulgaria,7,213.573,11.369,86.782
Burkina Faso,5,0,0,0
Burundi,5,0,0,0.42
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,0,0,0,3.683
Cape Verde,1,0,0,201.443
Central African Republic,5,0,0,0
Chad,5,0,0,0.244
Chile,7,0,0,94.841
China,5,0,0,0.021
Colombia,1,0,0,137.905
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,1,0,0,228.892
Cote d'Ivoire,5,0,0,0.986
Croatia,6,129.102,0,266.974
Cuba,0,0,0,4.591
Cyprus,6,0,0,230.62
Czechia,3,328.603,54.814,813.803
Democratic Republic of Congo,5,0,0,0.011
Denmark,7,18.991,2.762,86.496
Djibouti,0,0,0,3.036
Dominica,5,0,0,0
Dominican Republic,4,0,0,43.787
Ecuador,4,0,0,43.246
Egypt,5,0,0,1.349
El Salvador,2,0,0,29.447
Equatorial Guinea,5,0,0,1.426
Eritrea,0,0,0,8.459
Estonia,2,24.877,2.262,26.384
Eswatini,8,0,0,16.377
Ethiopia,0,0,0,5.219
Fiji,5,0,0,0
Finland,2,0,0,28.877
France,5,159.314,28.618,0
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,6,0,0,240.15
Germany,4,0,0,58.03
Ghana,5,0,0,1.899
Greece,4,0,0,46.244
Grenada,8,0,0,17.775
Guatemala,2,0,0,33.323
Guinea,0,0,0,8.833
Guinea-Bissau,5,0,0,0
Guyana,4,0,0,48.312
Haiti,5,0,0,2.719
Honduras,7,0,0,91.17
Hong Kong,5,0,0,0
Hungary,6,175.252,0,185.397
Iceland,6,76.19,0,202.198
India,4,0,0,44.834
Indonesia,8,0,0,15.724
International,5,0,0,0
Iran,4,0,0,48.849
Iraq,7,0,0,80.08
Ireland,6,52.655,6.076,253.352
Israel,4,0,0,47.484
Italy,6,121.101,11.66,180.693
Jamaica,8,0,0,21.275
Japan,0,0,0,4.95
Jordan,1,0,0,147.504
Kazakhstan,8,0,0,13.74
Kenya,8,0,0,11.456
Kosovo,7,0,0,76.574
Kuwait,1,0,0,173.045
Kyrgyzstan,4,0,0,72.04
Laos,5,0,0,0
Latvia,7,36.581,0,99.671
Lebanon,1,0,0,171.564
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,5,0,0,0
Liechtenstein,3,0,0,655.531
Lithuania,7,0,0,83.753
Luxembourg,5,84.668,4.793,0
Madagascar,5,0,0,2.022
Malawi,5,0,0,0.523
Malaysia,2,0,0,26.849
Maldives,4,0,0,44.4
Mali,5,0,0,0.049
Malta,3,0,0,462.02
Marshall Islands,5,0,0,0
Mauritania,5,0,0,0.86
Mauritius,5,0,0,0
Mexico,4,0,0,42.247
Moldova,1,0,0,196.333
Monaco,1,0,0,127.408
Mongolia,5,0,0,0
Montenegro,6,0,0,232.461
Morocco,7,0,0,101.949
Mozambique,0,0,0,3.039
Myanmar,2,0,0,25.492
Namibia,8,0,0,18.891
Nepal,7,0,0,108.694
Netherlands,3,0,23.052,475.58
New Zealand,5,0,0,0.622
Nicaragua,5,0,0,0
Niger,5,0,0,0
Nigeria,5,0,0,0.548
North Macedonia,6,0,0,285.114
Norway,8,0,0,17.893
Oman,5,0,0,0
Pakistan,5,0,0,2.567
Palestine,4,0,0,61.159
Panama,1,0,0,141.143
Papua New Guinea,5,0,0,0.335
Paraguay,7,0,0,74.728
Peru,7,0,0,81.19
Philippines,2,0,0,23.617
Poland,6,201.128,0,254.237
Portugal,6,99.248,14.514,211.147
Qatar,7,0,0,81.567
Romania,1,0,38.726,205.43
Russia,7,0,0,100.751
Rwanda,5,0,0,0.463
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,0,0,0,5.446
Saint Vincent and the Grenadines,8,0,0,18.027
Samoa,5,0,0,0
San Marino,5,0,0,0
Sao Tome and Principe,5,0,0,0
Saudi Arabia,0,0,0,10.312
Senegal,5,0,0,1.433
Serbia,2,0,0,33.36
Seychelles,5,0,0,0
Sierra Leone,5,0,0,0.251
Singapore,5,0,0,0.513
Slovakia,6,88.101,0,360.463
Slovenia,6,120.254,21.165,432.434
Solomon Islands,5,0,0,0
Somalia,5,0,0,0
South Africa,2,0,0,32.508
South Korea,5,0,0,1.775
South Sudan,5,0,0,0
Spain,5,0,0,0
Sri Lanka,0,0,0,5.651
Sudan,5,0,0,0
Suriname,8,0,0,17.046
Sweden,5,0,0,0
Switzerland,5,0,0,0
Syria,5,0,0,2.628
Taiwan,5,0,0,0
Tajikistan,0,0,0,4.299
Tanzania,5,0,0,0
Thailand,5,0,0,0.1
Timor,5,0,0,0
Togo,5,0,0,2.657
Trinidad and Tobago,2,0,0,28.582
Tunisia,3,0,0,486.69
Turkey,8,0,0,20.429
Uganda,5,0,0,2.645
Ukraine,1,0,0,151.576
United Arab Emirates,1,0,0,155.504
United Kingdom,6,93.053,9.03,238.429
United States,6,113.214,22.556,172.065
Uruguay,8,0,0,14.682
Uzbekistan,0,0,0,6.603
Vanuatu,5,0,0,0
Vatican,3,0,0,1236.094
