country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,4.213
Albania,4,0,0,3.127
Algeria,4,0,0,3.375
Andorra,8,0,0,0
Angola,8,0,0,0.091
Antigua and Barbuda,3,0,0,10.212
Argentina,4,0,0,2.301
Armenia,1,0,0,27.672
Australia,8,0,0,0.471
Austria,5,38.639,13.768,8.772
Azerbaijan,4,0,0,4.931
Bahamas,8,0,0,0
Bahrain,0,0,0,76.399
Bangladesh,4,0,0,3.467
Barbados,8,0,0,0
Belarus,0,0,0,94.187
Belgium,6,268.257,59.536,44.264
Belize,8,0,0,0
Benin,4,0,0,2.145
Bhutan,8,0,0,0
Bolivia,4,0,0,5.311
Bosnia and Herzegovina,3,0,0,7.315
Botswana,8,0,0,0
Brazil,1,0,0,23.593
Brunei,8,0,0,0
Bulgaria,5,45.622,6.188,7.052
Burkina Faso,8,0,0,0.191
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,8,0,0,0
Canada,7,0,0,49.971
Cape Verde,8,0,0,1.799
Central African Republic,4,0,0,4.555
Chad,8,0,0,0
Chile,7,0,0,51.527
China,8,0,0,0.002
Colombia,3,0,0,9.807
Comoros,8,0,0,0
Congo,8,0,0,1.631
Costa Rica,8,0,0,1.178
Cote d'Ivoire,4,0,0,2.199
Croatia,5,59.679,0,2.192
Cuba,4,0,0,3.178
Cyprus,3,0,0,7.992
Czechia,4,22.785,5.136,5.136
Democratic Republic of Congo,8,0,0,0.357
Denmark,5,42.989,10.531,26.415
Djibouti,3,0,0,8.097
Dominica,8,0,0,0
Dominican Republic,1,0,0,29.13
Ecuador,0,0,0,79.465
Egypt,4,0,0,3.498
El Salvador,4,0,0,4.471
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,5,56.538,6.785,3.769
Eswatini,4,0,0,5.172
Ethiopia,8,0,0,0.017
Fiji,8,0,0,0
Finland,5,33.389,8.844,10.107
France,6,395.398,58.508,0.092
Gabon,8,0,0,0
Gambia,8,0,0,0.414
Georgia,4,0,0,6.768
Germany,3,0,0,12.747
Ghana,8,0,0,0
Greece,4,0,0,2.015
Grenada,8,0,0,0
Guatemala,4,0,0,2.512
Guinea,4,0,0,3.198
Guinea-Bissau,1,0,0,26.423
Guyana,8,0,0,0
Haiti,8,0,0,0.351
Honduras,4,0,0,3.332
Hungary,5,101.756,0,9.109
Iceland,4,17.582,0,2.93
India,8,0,0,1.735
Indonesia,8,0,0,1.583
International,8,0,0,0
Iran,3,0,0,11.977
Iraq,8,0,0,1.691
Ireland,5,149.864,20.049,44.757
Israel,3,0,0,13.402
Italy,6,316.679,26.099,32.5
Jamaica,4,0,0,3.377
Japan,4,0,0,2.166
Jordan,8,0,0,0.588
Kazakhstan,3,0,0,10.385
Kenya,8,0,0,0.279
Kosovo,4,0,0,3.622
Kuwait,0,0,0,82.659
Kyrgyzstan,8,0,0,1.533
Laos,8,0,0,0
Latvia,4,18.026,0,6.362
Lebanon,8,0,0,0.586
Lesotho,8,0,0,0
Liberia,4,0,0,2.175
Libya,8,0,0,0.291
Liechtenstein,8,0,0,0
Lithuania,4,0,0,5.143
Luxembourg,6,166.141,39.938,28.755
Madagascar,8,0,0,0.144
Malawi,8,0,0,0
Malaysia,4,0,0,2.132
Maldives,7,0,0,42.55
Mali,8,0,0,0.889
Malta,4,2.265,4.53,4.53
Marshall Islands,8,0,0,0
Mauritania,8,0,0,0
Mauritius,8,0,0,0
Mexico,3,0,0,11.75
Moldova,1,0,0,20.575
Monaco,8,0,0,0
Mongolia,8,0,0,0
Montenegro,8,0,0,0
Morocco,4,0,0,3.956
Mozambique,8,0,0,0.096
Myanmar,8,0,0,0
Namibia,8,0,0,0
Nepal,8,0,0,0.069
Netherlands,1,0,39.452,27.838
New Zealand,8,0,0,1.244
Nicaragua,8,0,0,0
Niger,8,0,0,0.372
Nigeria,8,0,0,1.155
North Macedonia,3,0,0,13.92
Norway,3,15.126,0,8.301
Oman,1,0,0,19.387
Pakistan,4,0,0,4.477
Palestine,8,0,0,1.764
Panama,7,0,0,43.571
Papua New Guinea,8,0,0,0
Paraguay,3,0,0,9.394
Peru,0,0,0,105.636
Philippines,4,0,0,2.592
Poland,5,73.692,0,6.024
Portugal,5,87.479,15.103,30.01
Qatar,2,0,0,238.454
Romania,3,0,12.943,16.998
Russia,7,0,0,54.36
Rwanda,8,0,0,0.463
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,2,0,0,324.12
Sao Tome and Principe,3,0,0,9.126
Saudi Arabia,7,0,0,38.605
Senegal,4,0,0,5.435
Serbia,8,0,0,0
Seychelles,8,0,0,0
Sierra Leone,8,0,0,1.504
Singapore,0,0,0,159.307
Slovakia,8,7.876,0,1.282
Slovenia,5,27.899,10.101,2.405
Solomon Islands,8,0,0,0
Somalia,8,0,0,0
South Africa,4,0,0,5.126
South Korea,8,0,0,0.117
South Sudan,8,0,0,0.893
Spain,7,0,0,38.092
Sri Lanka,8,0,0,1.261
Sudan,4,0,0,2.075
Suriname,8,0,0,0
Sweden,7,0,0,52.677
Switzerland,3,0,0,13.75
Syria,8,0,0,0.057
Taiwan,8,0,0,0
Tajikistan,8,0,0,0
Tanzania,8,0,0,0
Thailand,8,0,0,0.086
Timor,8,0,0,0
Togo,8,0,0,0.846
Trinidad and Tobago,8,0,0,0
Tunisia,8,0,0,0.338
Turkey,1,0,0,25.943
Uganda,8,0,0,0.044
Ukraine,3,0,0,10.404
United Arab Emirates,7,0,0,56.317
United Kingdom,6,192.455,32.083,69.676
United States,6,165.745,38.806,103.443
Uruguay,8,0,0,1.439
Uzbekistan,8,0,0,1.404
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,8,0,0,0.07
Vietnam,8,0,0,0
Yemen,8,0,0,0.034
Zambia,8,0,0,0.163
Zimbabwe,8,0,0,0
