country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,6.525
Albania,6,0,0,29.536
Algeria,3,0,0,12.634
Andorra,3,0,0,12.942
Angola,5,0,0,1.065
Antigua and Barbuda,5,0,0,0
Argentina,0,0,0,93.726
Armenia,7,0,0,173.797
Australia,3,0,0,12.667
Austria,3,9.549,1.11,14.767
Azerbaijan,2,0,0,55.133
Bahamas,4,0,0,7.629
Bahrain,7,0,0,283.266
Bangladesh,3,0,0,21.453
Barbados,5,0,0,3.48
Belarus,3,0,0,18.414
Belgium,4,12.943,2.33,7.852
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,0,0,0,115.737
Bosnia and Herzegovina,0,0,0,131.065
Botswana,5,0,0,0
Brazil,7,0,0,187.825
Brunei,5,0,0,0
Bulgaria,8,82.752,4.03,33.389
Burkina Faso,5,0,0,0.048
Burundi,5,0,0,0
Cambodia,5,0,0,0.06
Cameroon,5,0,0,0
Canada,4,0,0,9.088
Cape Verde,0,0,0,104.319
Central African Republic,5,0,0,1.242
Chad,5,0,0,0.061
Chile,0,0,0,89.558
China,5,0,0,0.014
Colombia,0,0,0,103.591
Comoros,5,0,0,0
Congo,6,0,0,35.157
Costa Rica,0,0,0,98.938
Cote d'Ivoire,3,0,0,13.875
Croatia,1,32.154,0,30.692
Cuba,5,0,0,0.53
Cyprus,5,0,0,2.283
Czechia,3,7.377,1.587,12.513
Democratic Republic of Congo,5,0,0,0.313
Denmark,4,3.28,1.036,5.352
Djibouti,4,0,0,6.073
Dominica,5,0,0,0
Dominican Republic,0,0,0,125.923
Ecuador,2,0,0,43.02
Egypt,4,0,0,8.922
El Salvador,2,0,0,52.727
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,5,3.015,1.508,0.754
Eswatini,2,0,0,47.407
Ethiopia,5,0,0,1.844
Fiji,5,0,0,0
Finland,5,1.263,0,-0.902
France,8,105.295,7.001,14.217
Gabon,2,0,0,42.683
Gambia,5,0,0,0
Georgia,5,0,0,1.253
Germany,4,0,0,5.18
Ghana,3,0,0,14.225
Greece,5,0,0,2.59
Grenada,5,0,0,0
Guatemala,2,0,0,67.092
Guinea,4,0,0,5.787
