country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,2.98
Albania,4,0,0,104.941
Algeria,3,0,0,6.294
Andorra,2,0,0,0
Angola,3,0,0,7.424
Antigua and Barbuda,2,0,0,0
Argentina,0,0,0,361.206
Armenia,1,0,0,778.204
Australia,2,0,0,0.706
Austria,5,93.378,17.876,270.363
Azerbaijan,4,0,0,81.368
Bahamas,7,0,0,213.606
Bahrain,7,0,0,178.657
Bangladesh,3,0,0,10.298
Barbados,3,0,0,6.96
Belarus,4,0,0,78.101
Belgium,1,314.851,49.441,1444.914
Belize,7,0,0,145.868
Benin,2,0,0,0
Bhutan,2,0,0,5.184
Bolivia,6,0,0,18.59
Bosnia and Herzegovina,0,0,0,304.498
Botswana,4,0,0,133.525
Brazil,4,0,0,116.946
Brunei,2,0,0,2.286
Bulgaria,5,257.899,16.119,229.548
Burkina Faso,2,0,0,0.383
Burundi,2,0,0,0.084
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,8,0,0,68.385
Cape Verde,7,0,0,160.075
Central African Republic,2,0,0,0.828
Chad,2,0,0,0.365
Chile,4,0,0,78.154
China,2,0,0,0.02
Colombia,7,0,0,170.45
Comoros,3,0,0,14.949
Congo,2,0,0,0
Costa Rica,7,0,0,233.799
Cote d'Ivoire,2,0,0,1.024
Croatia,5,161.013,0,380.73
Cuba,2,0,0,4.679
Cyprus,7,0,0,214.637
Czechia,1,471.006,70.128,1321.321
Democratic Republic of Congo,2,0,0,0.346
Denmark,4,21.408,2.935,131.729
Djibouti,3,0,0,10.121
Dominica,2,0,0,0
Dominican Republic,8,0,0,43.787
Ecuador,8,0,0,46.817
Egypt,2,0,0,1.73
El Salvador,6,0,0,21.893
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,1.41
Estonia,8,21.861,1.508,57.292
Eswatini,3,0,0,7.758
Ethiopia,2,0,0,5.002
Fiji,2,0,0,0
Finland,6,0,0,33.209
France,1,214.62,35.39,637.655
Gabon,2,0,0,0
Gambia,2,0,0,0.828
Georgia,0,0,0,399.832
Germany,8,0,0,71.04
Ghana,2,0,0,2.478
Greece,4,0,0,84.62
Grenada,2,0,0,0
Guatemala,8,0,0,42.254
Guinea,2,0,0,2.741
Guinea-Bissau,2,0,0,0
Guyana,6,0,0,34.327
Haiti,2,0,0,2.456
Honduras,8,0,0,43.515
Hong Kong,2,0,0,0
Hungary,5,220.696,0,210.344
Iceland,4,52.747,0,111.355
India,8,0,0,39.396
Indonesia,3,0,0,16.203
International,2,0,0,0
Iran,8,0,0,65.136
Iraq,4,0,0,96.936
Ireland,7,62.781,7.493,213.456
Israel,4,0,0,119.23
Italy,5,176.74,16.407,265.92
Jamaica,8,0,0,52.344
Japan,2,0,0,4.894
Jordan,0,0,0,276.484
Kazakhstan,3,0,0,17.149
Kenya,6,0,0,19.862
Kosovo,4,0,0,82.265
Kuwait,7,0,0,208.169
Kyrgyzstan,4,0,0,83.842
Laos,2,0,0,0
Latvia,4,55.667,0,85.357
Lebanon,7,0,0,212.44
Lesotho,2,0,0,2.334
Liberia,2,0,0,0
Libya,7,0,0,144.805
Liechtenstein,1,0,0,786.638
Lithuania,7,87.794,0,155.751
Luxembourg,1,137.385,15.975,1057.549
Madagascar,2,0,0,0
Malawi,2,0,0,0.523
Malaysia,6,0,0,26.169
Maldives,4,0,0,77.7
Mali,2,0,0,0.593
Malta,0,0,0,251.393
Marshall Islands,2,0,0,0
Mauritania,2,0,0,2.581
Mauritius,2,0,0,4.718
Mexico,8,0,0,51.283
Moldova,7,0,0,192.615
Monaco,7,0,0,203.853
Mongolia,2,0,0,0
Montenegro,0,0,0,302.518
Morocco,4,0,0,112.461
Mozambique,3,0,0,7.295
Myanmar,6,0,0,24.113
Namibia,6,0,0,21.252
Nepal,4,0,0,124.825
Netherlands,0,0,29.647,543.336
New Zealand,2,0,0,1.866
Nicaragua,2,0,0,0
Niger,2,0,0,0.041
Nigeria,2,0,0,0.669
North Macedonia,0,0,0,305.753
Norway,8,8.116,0,49.804
Oman,8,0,0,69.126
Pakistan,2,0,0,3.332
Palestine,4,0,0,99.188
Panama,7,0,0,183.556
Papua New Guinea,2,0,0,0.224
Paraguay,4,0,0,99.123
Peru,7,0,0,174.634
Philippines,3,0,0,15.012
Poland,5,266.629,0,319.897
Portugal,5,133.867,19.614,320.692
Qatar,4,0,0,87.468
Romania,0,0,40.441,254.812
Russia,4,0,0,107.61
Rwanda,2,0,0,0.386
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,6,0,0,21.783
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,1,0,0,825.034
Sao Tome and Principe,2,0,0,0
Saudi Arabia,3,0,0,11.518
Senegal,2,0,0,1.433
Serbia,8,0,0,61.135
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0.376
Singapore,2,0,0,1.367
Slovakia,5,115.575,0,316.504
Slovenia,1,171.242,29.823,800.411
Solomon Islands,2,0,0,1.456
Somalia,2,0,0,0.44
South Africa,6,0,0,36.352
South Korea,2,0,0,3.023
South Sudan,2,0,0,0.179
Spain,5,302.857,42.049,448.852
Sri Lanka,3,0,0,14.43
Sudan,2,0,0,0
Suriname,3,0,0,6.819
Sweden,7,0,0,159.814
Switzerland,1,0,0,607.306
Syria,2,0,0,2.457
Taiwan,2,0,0,0.168
Tajikistan,2,0,0,4.194
Tanzania,2,0,0,0
Thailand,2,0,0,0.115
Timor,2,0,0,0
Togo,2,0,0,2.295
Trinidad and Tobago,6,0,0,38.585
Tunisia,2,0,0,0
Turkey,6,0,0,24.923
Uganda,2,0,0,2.361
Ukraine,7,0,0,167.376
United Arab Emirates,7,0,0,159.549
United Kingdom,5,118.198,10.415,313.128
United States,5,124.244,24.707,227.596
Uruguay,3,0,0,10.939
Uzbekistan,3,0,0,12.818
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,3,0,0,13.399
Vietnam,2,0,0,0.041
Yemen,2,0,0,0
