country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,6,0,0,0.642
Albania,3,0,0,10.077
Algeria,6,0,0,1.824
Andorra,5,0,0,349.447
Angola,6,0,0,0.061
Antigua and Barbuda,6,0,0,0
Argentina,0,0,0,4.115
Armenia,3,0,0,11.474
Australia,3,0,0,8.627
Austria,4,91.713,27.203,28.535
Azerbaijan,0,0,0,7.693
Bahamas,3,0,0,10.172
Bahrain,3,0,0,9.403
Bangladesh,6,0,0,0.055
Barbados,0,0,0,3.48
Belarus,3,0,0,9.419
Belgium,2,477.238,108.804,143.318
Belize,6,0,0,0
Benin,6,0,0,0
Bhutan,6,0,0,0
Bolivia,6,0,0,0.6
Bosnia and Herzegovina,3,0,0,13.716
Botswana,6,0,0,0
Brazil,0,0,0,6.135
Brunei,6,0,0,2.286
Bulgaria,0,0,0,2.591
Burkina Faso,6,0,0,0.765
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,6,0,0,1.733
Canada,3,0,0,14.334
Cape Verde,6,0,0,1.799
Central African Republic,6,0,0,0
Chad,6,0,0,0.061
Chile,1,0,0,26.784
China,6,0,0,0.022
Colombia,0,0,0,2.732
Comoros,6,0,0,0
Congo,6,0,0,0
Costa Rica,0,0,0,3.73
Cote d'Ivoire,6,0,0,1.024
Croatia,3,0,0,11.449
Cuba,6,0,0,1.677
Cyprus,8,0,0,34.251
Czechia,4,34.084,7.937,35.578
Democratic Republic of Congo,6,0,0,0.223
Denmark,4,86.841,23.825,55.765
Djibouti,6,0,0,1.012
Dominica,1,0,0,27.781
Dominican Republic,6,0,0,0
Ecuador,0,0,0,5.498
Egypt,6,0,0,0.831
El Salvador,6,0,0,1.542
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,1.974
Estonia,4,101.015,12.815,58.8
Eswatini,6,0,0,0
Ethiopia,6,0,0,0.026
Fiji,0,0,0,5.578
Finland,4,33.75,13.175,48.189
France,2,429.01,102.997,65.846
Gabon,6,0,0,0
