country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,7,0,0,0.771
Albania,2,0,0,7.645
Algeria,1,0,0,2.03
Andorra,6,0,0,51.77
Angola,7,0,0,0
Antigua and Barbuda,7,0,0,0
Argentina,1,0,0,2.257
Armenia,8,0,0,16.199
Australia,7,0,0,0.51
Austria,3,67.841,21.54,5.107
Azerbaijan,0,0,0,3.748
Bahamas,2,0,0,12.715
Bahrain,8,0,0,15.28
Bangladesh,1,0,0,2.987
Barbados,7,0,0,0
Belarus,6,0,0,48.363
Belgium,4,431.076,93.101,128.305
Belize,7,0,0,0
Benin,1,0,0,1.567
Bhutan,7,0,0,0
Bolivia,0,0,0,3.769
Bosnia and Herzegovina,2,0,0,7.315
Botswana,7,0,0,0
Brazil,2,0,0,9.828
Brunei,7,0,0,0
Bulgaria,3,38.57,5.181,5.037
Burkina Faso,7,0,0,0.239
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,0,0,0,5.5
Canada,6,0,0,53.654
Cape Verde,2,0,0,10.792
Central African Republic,7,0,0,0
Chad,7,0,0,0
Chile,8,0,0,21.919
China,7,0,0,0.008
Colombia,0,0,0,3.636
Comoros,7,0,0,0
Congo,1,0,0,3.081
Costa Rica,7,0,0,0.393
Cote d'Ivoire,7,0,0,0
Croatia,3,78.923,0,2.436
Cuba,0,0,0,4.591
Cyprus,0,0,0,5.708
Czechia,3,32.589,7.284,14.38
Democratic Republic of Congo,7,0,0,0.056
Denmark,3,58.009,14.502,22.617
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,8,0,0,26.18
Ecuador,6,0,0,37.408
Egypt,1,0,0,1.847
El Salvador,1,0,0,2.621
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,3,91.215,10.554,5.277
Eswatini,1,0,0,1.724
Ethiopia,7,0,0,0.026
Fiji,1,0,0,1.116
Finland,3,37.721,12.092,15.341
France,4,466.682,85.548,36.493
Gabon,0,0,0,4.942
Gambia,7,0,0,0
Georgia,1,0,0,2.005
Germany,8,0,0,22.451
Ghana,7,0,0,0
Greece,7,0,0,0.959
Grenada,7,0,0,0
Guatemala,1,0,0,1.786
Guinea,1,0,0,3.274
Guinea-Bissau,7,0,0,0
Guyana,7,0,0,0
Haiti,7,0,0,0.877
Honduras,7,0,0,0.505
Hungary,3,83.951,0,7.039
Iceland,3,61.538,14.652,5.861
India,7,0,0,0.67
Indonesia,7,0,0,0.676
International,7,0,0,0
Iran,8,0,0,15.406
Iraq,7,0,0,0.87
Ireland,4,166.066,28.15,81.21
Israel,6,0,0,34.544
Italy,4,454.485,42.556,37.313
Jamaica,8,0,0,16.885
Japan,1,0,0,2.72
Jordan,7,0,0,0.784
Kazakhstan,2,0,0,9.373
Kenya,7,0,0,0.205
Kosovo,8,0,0,26.387
Kuwait,8,0,0,18.733
Kyrgyzstan,1,0,0,2.146
Laos,7,0,0,0
Latvia,0,23.857,0,6.362
Lebanon,7,0,0,0.586
Lesotho,7,0,0,0
Liberia,1,0,0,1.582
Libya,7,0,0,0
Liechtenstein,7,0,0,0
Lithuania,2,0,0,10.285
Luxembourg,4,257.198,49.523,12.78
Madagascar,7,0,0,0
Malawi,7,0,0,0
Malaysia,1,0,0,1.112
Maldives,6,0,0,31.45
Mali,1,0,0,1.086
Malta,2,9.059,2.265,9.059
Marshall Islands,7,0,0,0
Mauritania,7,0,0,0
Mauritius,7,0,0,0
Mexico,0,0,0,3.963
Moldova,8,0,0,18.84
Monaco,7,0,0,0
Mongolia,7,0,0,0.305
Montenegro,0,0,0,6.369
Morocco,0,0,0,5.175
Mozambique,7,0,0,0
Myanmar,7,0,0,0.147
Namibia,7,0,0,0
Nepal,7,0,0,0
Netherlands,6,0,59.178,43.77
New Zealand,1,0,0,1.866
Nicaragua,7,0,0,0
Niger,7,0,0,0
Nigeria,7,0,0,0.184
North Macedonia,2,0,0,8.64
Norway,8,29.514,0,14.388
Oman,6,0,0,28.199
Pakistan,0,0,0,5.193
Palestine,1,0,0,1.96
Panama,6,0,0,44.962
Papua New Guinea,7,0,0,0
Paraguay,7,0,0,0.28
Peru,8,0,0,21.139
Philippines,1,0,0,1.825
Poland,3,66.347,0,8.085
Portugal,3,118.47,21.085,64.433
Qatar,5,0,0,196.803
Romania,2,0,13.567,9.876
Russia,6,0,0,29.246
Rwanda,7,0,0,0
Saint Kitts and Nevis,8,0,0,18.8
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,6,0,0,29.465
Sao Tome and Principe,7,0,0,0
Saudi Arabia,6,0,0,32.229
Senegal,7,0,0,0.597
Serbia,6,0,0,45.851
Seychelles,7,0,0,0
Sierra Leone,7,0,0,1.003
Singapore,5,0,0,243.746
Slovakia,1,0,0,2.198
Slovenia,3,41.848,12.506,2.405
Solomon Islands,7,0,0,0
Somalia,0,0,0,4.593
South Africa,1,0,0,2.394
South Korea,7,0,0,0.254
South Sudan,7,0,0,0
Spain,6,0,0,32.852
Sri Lanka,1,0,0,1.541
Sudan,7,0,0,0.935
Suriname,7,0,0,0
Sweden,6,0,0,45.647
Switzerland,8,0,0,23.571
Syria,7,0,0,0
Taiwan,7,0,0,0.084
Tajikistan,7,0,0,0
Tanzania,1,0,0,1.406
Thailand,7,0,0,0.387
Timor,1,0,0,2.275
Togo,7,0,0,0
Trinidad and Tobago,7,0,0,0
Tunisia,7,0,0,0.423
Turkey,6,0,0,55.419
Uganda,7,0,0,0.022
Ukraine,0,0,0,5.968
United Arab Emirates,6,0,0,48.936
United Kingdom,4,255.752,46.107,71.679
United States,4,171.4,43.695,85.86
Uruguay,1,0,0,2.015
Uzbekistan,1,0,0,1.852
Vanuatu,7,0,0,0
Vatican,5,0,0,1236.094
Venezuela,7,0,0,0
Vietnam,7,0,0,0
Yemen,7,0,0,0
Zambia,7,0,0,0.218
Zimbabwe,7,0,0,0
