country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,3,0,0,0.771
Albania,8,0,0,5.56
Algeria,0,0,0,2.349
Andorra,2,0,0,310.619
Angola,3,0,0,0.061
Antigua and Barbuda,3,0,0,0
Argentina,0,0,0,2.279
Armenia,0,0,0,3.712
Australia,0,0,0,4.314
Austria,1,91.49,27.758,27.314
Azerbaijan,8,0,0,5.622
Bahamas,0,0,0,2.543
Bahrain,7,0,0,32.911
Bangladesh,3,0,0,0.213
Barbados,6,0,0,13.919
Belarus,6,0,0,14.604
Belgium,4,496.91,108.718,96.897
Belize,8,0,0,5.03
Benin,3,0,0,0.33
Bhutan,3,0,0,0
Bolivia,0,0,0,2.227
Bosnia and Herzegovina,8,0,0,6.096
Botswana,3,0,0,0
Brazil,8,0,0,4.85
Brunei,3,0,0,0
Bulgaria,0,30.223,3.742,2.591
Burkina Faso,3,0,0,0.909
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0.301
Canada,7,0,0,21.382
Cape Verde,3,0,0,0
Central African Republic,3,0,0,0
Chad,3,0,0,0
Chile,6,0,0,17.995
China,3,0,0,0.044
Colombia,0,0,0,1.847
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,0,0,0,2.552
Cote d'Ivoire,0,0,0,2.35
Croatia,8,0,0,9.744
Cuba,0,0,0,2.649
Cyprus,7,0,0,21.692
Czechia,7,36.792,8.217,21.944
Democratic Republic of Congo,3,0,0,0.078
Denmark,1,85.805,22.962,54.211
Djibouti,7,0,0,31.376
Dominica,6,0,0,13.891
Dominican Republic,8,0,0,7.651
Ecuador,8,0,0,5.725
Egypt,0,0,0,1.456
El Salvador,3,0,0,1.079
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0.564
Estonia,1,99.507,9.046,8.292
Eswatini,3,0,0,0.862
Ethiopia,3,0,0,0.009
Fiji,0,0,0,2.231
Finland,5,41.15,14.619,44.94
France,4,453.002,106.444,60.224
Gabon,3,0,0,1.348
Gambia,3,0,0,0
Georgia,0,0,0,3.509
Germany,5,0,0,38.802
Ghana,3,0,0,0
Greece,0,0,0,1.919
Grenada,3,0,0,0
Guatemala,3,0,0,0.502
Guinea,3,0,0,0.533
Guinea-Bissau,3,0,0,0
Guyana,8,0,0,8.9
Haiti,3,0,0,0.263
Honduras,0,0,0,3.029
Hungary,1,66.147,0,1.139
Iceland,2,111.355,38.095,222.711
India,3,0,0,0.862
Indonesia,3,0,0,0.797
International,3,0,0,0
Iran,7,0,0,27.074
Iraq,0,0,0,1.74
Ireland,1,167.889,29.163,74.932
Israel,5,0,0,52.105
Italy,4,543.715,64.47,59.525
Jamaica,3,0,0,0
Japan,0,0,0,1.85
Jordan,3,0,0,0.392
Kazakhstan,0,0,0,4.154
Kenya,3,0,0,0.298
Kosovo,0,0,0,2.587
Kuwait,7,0,0,25.524
Kyrgyzstan,6,0,0,10.576
Laos,3,0,0,0.137
Latvia,8,23.327,0,4.771
Lebanon,0,0,0,2.051
Lesotho,3,0,0,0
Liberia,3,0,0,0.198
Libya,3,0,0,0.146
Liechtenstein,3,0,0,0
Lithuania,6,0,0,11.755
Luxembourg,4,305.124,49.523,62.303
Madagascar,3,0,0,0.361
Malawi,3,0,0,0.052
Malaysia,0,0,0,4.047
Maldives,3,0,0,0
Mali,3,0,0,0.099
Malta,7,11.324,9.059,31.707
Marshall Islands,3,0,0,0
Mauritania,3,0,0,0
Mauritius,6,0,0,13.367
Mexico,0,0,0,2.296
Moldova,7,0,0,25.037
Monaco,2,0,0,101.926
Mongolia,3,0,0,0.305
Montenegro,7,0,0,30.252
Morocco,0,0,0,2.682
Mozambique,3,0,0,0
Myanmar,3,0,0,0.018
Namibia,3,0,0,0
Nepal,3,0,0,0
Netherlands,5,0,76.919,56.785
New Zealand,6,0,0,13.894
Nicaragua,3,0,0,0
Niger,0,0,0,2.85
Nigeria,3,0,0,0.029
North Macedonia,8,0,0,7.2
Norway,1,57.92,0,32.834
Oman,8,0,0,6.462
Pakistan,3,0,0,1.218
Palestine,0,0,0,3.332
Panama,5,0,0,43.34
Papua New Guinea,3,0,0,0.112
Paraguay,3,0,0,1.262
Peru,8,0,0,8.492
Philippines,0,0,0,3.778
Poland,8,0,0,8.217
Portugal,1,107.78,26.479,44.328
Qatar,2,0,0,79.138
Romania,6,0,9.305,10.032
Russia,8,0,0,6.537
Rwanda,3,0,0,0.077
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0,0
Sao Tome and Principe,6,0,0,18.251
Saudi Arabia,8,0,0,5.831
Senegal,3,0,0,0.239
Serbia,5,0,0,42.912
Seychelles,6,0,0,10.169
Sierra Leone,3,0,0,0
Singapore,6,0,0,11.281
Slovakia,8,0,0,8.975
Slovenia,6,53.874,14.43,11.544
Solomon Islands,3,0,0,0
Somalia,3,0,0,0
South Africa,3,0,0,0.523
South Korea,3,0,0,0.917
South Sudan,3,0,0,0
Spain,2,0,0,107.561
Sri Lanka,3,0,0,0.093
Sudan,3,0,0,0
Suriname,3,0,0,0
Sweden,5,0,0,38.518
Switzerland,5,0,0,64.359
Syria,3,0,0,0
Taiwan,3,0,0,0.42
Tajikistan,3,0,0,0
Tanzania,3,0,0,0.033
Thailand,3,0,0,0.731
Timor,3,0,0,0
Togo,0,0,0,1.691
Trinidad and Tobago,3,0,0,0.715
Tunisia,0,0,0,1.861
