Nation,Similarity Score
Afghanistan,58
Albania,30
Algeria,51
Andorra,126
Angola,19
Antigua and Barbuda,52
Armenia,52
Australia,42
Austria,145
Azerbaijan,32
Bahamas,52
Belarus,140
Belgium,48
Belize,34
Benin,112
Bosnia and Herzegovina,80
Brazil,7
Bulgaria,109
Burkina Faso,140
Burundi,37
Cambodia,159
Cameroon,135
Canada,40
Cape Verde,17
Central African Republic,109
Chad,65
Chile,52
Comoros,52
Congo,51
Costa Rica,11
Cote d'Ivoire,177
Croatia,132
Cuba,11
Cyprus,83
Czechia,110
Democratic Republic of Congo,100
Denmark,114
Djibouti,134
Dominica,145
Dominican Republic,41
Ecuador,15
Egypt,69
Equatorial Guinea,52
Eritrea,54
Estonia,148
Eswatini,28
Ethiopia,50
Finland,134
France,41
Gambia,41
Georgia,35
Germany,59
Ghana,148
Greece,68
Grenada,52
Guatemala,17
Guinea,46
Guinea-Bissau,52
Guyana,20
Haiti,105
Honduras,39
Hungary,117
India,2
International,52
Iran,81
Iraq,27
Ireland,36
Israel,39
Italy,65
Jamaica,15
Japan,155
Jordan,64
Kazakhstan,6
Kenya,29
Kosovo,83
Kyrgyzstan,5
Laos,171
Latvia,116
Lebanon,39
Lesotho,116
Liberia,11
Libya,21
Liechtenstein,52
Lithuania,121
Luxembourg,111
Madagascar,98
Malawi,131
Maldives,52
Mali,160
Malta,52
Marshall Islands,52
Mauritania,116
Mauritius,141
Mexico,48
Moldova,20
Monaco,1
Montenegro,52
Morocco,43
Mozambique,101
Myanmar,49
Namibia,125
Netherlands,96
Nicaragua,73
Niger,165
North Macedonia,52
Norway,87
Pakistan,48
Palestine,36
Papua New Guinea,93
Peru,42
Philippines,1
Portugal,5
Qatar,6
Romania,62
Russia,38
Saint Kitts and Nevis,52
Saint Lucia,52
Saint Vincent and the Grenadines,52
Samoa,52
San Marino,146
Sao Tome and Principe,52
Saudi Arabia,7
Senegal,172
Serbia,44
Seychelles,149
Sierra Leone,190
Slovakia,123
Slovenia,68
Solomon Islands,147
Somalia,219
South Africa,67
South Korea,86
South Sudan,72
Spain,32
Sri Lanka,96
Sudan,60
Suriname,52
Sweden,115
Switzerland,105
Syria,59
Tanzania,165
Thailand,98
Timor,137
Togo,98
Trinidad and Tobago,28
Tunisia,107
Turkey,34
Uganda,9
Ukraine,46
United Arab Emirates,69
United States,13
Uruguay,200
Vanuatu,129
Vatican,52
Venezuela,36
Vietnam,38
Zambia,101
Zimbabwe,10
Paraguay,1
Poland,100
Bangladesh,18
Botswana,48
Nigeria,17
Tajikistan,120
United Kingdom,7
Nepal,2
Barbados,64
Bhutan,8
Fiji,34
New Zealand,93
Singapore,52
Taiwan,139
Brunei,163
Colombia,1
Iceland,92
Indonesia,38
Mongolia,47
Panama,1
China,36
Malaysia,35
Gabon,2
Uzbekistan,39
El Salvador,11
Hong Kong,11
Oman,17
